"","AD","CON","HD","MS","PD"
"ANXA2",2.03490849150582,1.90333392766086,1.99700973920547,2.12561129739531,1.9782459265741
"ANXA3",1.98819192433866,1.86096272455142,2.00936899068658,1.9532659185888,1.93192261452723
"ANXA4",1.75290018943314,1.76727028909131,1.74073627700686,1.72601790976168,1.76434914760862
"ANXA5",2.47245366931098,2.38687799396198,2.47154707789079,2.4996467378588,2.51467104612167
"ANXA6",1.91359899260322,1.95484160606969,1.88521665930009,1.88746730419363,1.75655270527839
"ANXA7",2.26004706533408,2.27837143574417,2.25093424126441,2.27059681661807,2.20290561959281
"ANXA9",1.63492359928806,1.63389507454087,1.62504879975403,1.64965827357431,1.65680761978435
"AOAH",1.83555581170457,1.78265807457441,1.83448283055513,1.86230634787628,1.83486005876804
"AOC2",1.73580985265046,1.65987675290185,1.80576320999421,1.74210225825398,1.78889091947395
"AOC3",1.76682824812315,1.80525856198244,1.82311724106701,1.83837031227794,1.75274936074456
"AP1B1",2.20329223441577,2.22212867210898,2.19634949653937,2.18166886634886,2.17221495036121
"AP1G1",2.11797326707396,2.08832964872181,2.10756294165449,2.1529200526595,2.06382101069248
"AP1G2",1.84328432522407,1.74355327833039,1.87048350340652,1.84886652313457,1.90503159179999
"AP1M2",1.74934259667198,1.74717169589623,1.7427596128079,1.74238277826989,1.80218745654418
"AP1S1",2.05353659124758,2.13116172243159,2.04730673800933,2.0486592356464,2.07417644644165
"AP1S2",2.07876347054981,2.10275302022622,2.05757624129558,2.08640030861655,2.11375744593791
"AP2B1",2.23417266574664,2.23644060661971,2.23149145119039,2.22768127650161,2.22202938681258
"AP2M1",2.43669904386456,2.50540222813156,2.43816181770923,2.41769798718074,2.37813856747955
"AP2S1",2.48047227245826,2.50196716140729,2.49344223809411,2.44963521126204,2.49538975343488
"AP3B1",2.38666626982093,2.37962420120482,2.37156733471001,2.39986940745937,2.3812974447438
"AP3B2",2.0373233123544,2.09735563485484,2.02799292093451,2.02766682112539,1.91489290744822
"AP3D1",2.1923012534519,2.21882175863923,2.18467710744703,2.13446031042187,2.09435839012825
"AP3M2",2.30744115619698,2.3677892322455,2.30751258221181,2.30262313688764,2.20118342768844
"AP3S1",2.32404392952023,2.35737046093226,2.33639431222705,2.35414946338773,2.32421586045005
"AP3S2",2.26473586672847,2.28308689341636,2.25743857380227,2.23901842366598,2.23106802335858
"AP4E1",1.80357512600936,1.79465769155899,1.81386553836704,1.75560565122037,1.78537564180878
"AP4M1",1.72883386977069,1.74910017460575,1.72232547229821,1.74025021650161,1.77769375454047
"AP4S1",1.82599836003239,1.8124519760981,1.83346813462547,1.8073371775067,1.76320360988756
"APAF1",1.97791295544968,1.91999884946419,1.97561932590904,1.97814374158537,1.99588514460913
"APBA1",1.6844617139892,1.69214654372963,1.69189565628694,1.66428484969086,1.69279604861554
"APBA2",2.17550977815687,2.22397603386419,2.19149700990575,2.15942218804078,2.25062131308619
"APBA3",2.04519425865987,2.01575292693644,2.05914459373907,1.99476541132216,2.09423231468991
"APBB1",1.85018527672568,1.89808518576154,1.85846372891184,1.76821653245081,1.89116015498877
"APBB1IP",2.06310379905393,1.96486652359921,2.11014773395019,2.08281817770802,2.0548896383975
"APBB3",2.25804512617636,2.32177341470178,2.27453669872541,2.2204922194686,2.36435050014733
"APC",1.70866578335686,1.72274004852044,1.66078141610156,1.75880316741266,1.57744758760561
"APC2",2.18780768176667,2.17885606203394,2.18110177313789,2.17039951498258,2.18822491950516
"APCS",1.58355260042691,1.59440947258768,1.58666825315786,1.57217374589483,1.65188204605342
"APEH",2.10641858270936,2.1759026370848,2.1117881137415,2.09113403563288,2.03754880895575
"APEX1",2.2480613292213,2.28091094177643,2.26366219488224,2.23395448193569,2.25646543701989
"APEX2",2.02127236273509,2.0043183807742,2.05992961681185,2.04181422737419,2.07286643859336
"API5",2.11756968419351,2.10812328408734,2.12690189030459,2.13250942902196,2.0421759321182
"APITD1",1.88875959086483,1.90523917092755,1.87123447393487,1.90421409934567,1.81916747078496
"APLP1",2.62948191008874,2.6078137637084,2.75426534660042,2.5813944226201,2.89301332787629
"APLP2",2.2665096894339,2.27766652824087,2.28619189343399,2.3265600716085,2.2274393094346
"APOA1",1.68624114231733,1.65515299362422,1.66588673602699,1.67495611088112,1.73829347092133
"APOB",1.75337535310776,1.76060132399952,1.7357607436268,1.76687244267381,1.64708795102366
"APOBEC3B",1.62255932879077,1.59062474801027,1.63810663509012,1.63912281270248,1.61371929799026
"APOBEC3G",1.75387091016413,1.70331837595085,1.74914153111621,1.7892254443609,1.78457310920404
"APOC1",2.33413197754368,2.25072931602349,2.27880365570927,2.41320351350469,2.19230282502584
"APOC2",2.01600971878839,2.01043020456895,2.01658424480821,2.03908844511392,1.99579334883567
"APOC3",1.48431507634399,1.4809200082776,1.46866413325145,1.47943657870706,1.46844936873099
"APOD",3.16708610039421,2.9626141094416,3.21405317761086,3.14577374110872,3.32758438351011
"APOE",2.80680775762488,2.72352919037145,2.76717115733376,2.91307097836894,2.81367793518044
"APOF",1.57456776920577,1.57551586174217,1.58002083722419,1.56909818467896,1.56621700983915
"APOH",1.63228780619557,1.62125019137484,1.64537474152045,1.66908487664287,1.65297405159216
"APOL1",1.79588599588661,1.75339997264793,1.78503851408753,1.80518397094081,1.75313974720334
"APOL2",1.84427887677664,1.86439549014606,1.85768931869715,1.86867884393834,1.8036021437888
"APOL3",1.95209769914906,1.93632088197731,1.93197624858097,1.94836920891294,1.98053301235823
"APOL5",1.61479652576512,1.65403557695299,1.61264510567483,1.57666407556724,1.72017707428879
"APOM",1.77023282151393,1.77270321738447,1.8056324274369,1.78416241388215,1.88650359671229
"APP",1.89441886703763,1.91256269833033,1.87254018993658,1.89075694051538,1.97576691630794
"APPBP2",1.86327802882313,1.8880175794662,1.86145576542882,1.84096370801339,1.81943496532273
"APRT",2.12532893111688,2.1208349139819,2.13317128127633,2.14256552716233,2.16852594149074
"AQP1",2.32635966242071,2.1564023818991,2.35324141671219,2.42124869396384,2.21561377790514
"AQP2",1.78058089971276,1.7730009088957,1.77496912268384,1.80468228204374,1.84339843541543
"AQP3",1.67579642908797,1.6702172181243,1.6776822204528,1.63908117378624,1.68707048479661
"AQP4",2.35146229196937,2.26976990455761,2.32266867643257,2.3635423977297,1.91820434818204
"AQP6",1.82065437713697,1.77599825453076,1.79580675136749,1.72988034841525,1.8262698727378
"AQP7",1.8305606696717,1.83434265071117,1.83578642079348,1.82793485185288,1.8438999032511
"AQP8",1.72893714976938,1.73022141644837,1.72580362894748,1.73111057323079,1.74633332565966
"AQP9",1.81629445672061,1.76404392864312,1.86877315950036,1.92406521362842,1.89573767204239
"AR",1.79067935289477,1.72025558590845,1.78132528375238,1.82304468709317,1.69001607756973
"ARAF",2.02552640219005,1.96686320972393,2.06247099547893,2.05159734517892,2.0613270168759
"ARCN1",2.2940682437994,2.29624778773859,2.30189313444654,2.32715179088232,2.29784823545547
"ARF1",1.89899532132232,1.90650223264323,1.91376335613739,1.91030876371322,1.89387815258631
"ARF3",2.327454577326,2.36427059158342,2.3448232602462,2.36770370550553,2.33478782918058
"ARF4",2.23891563426811,2.26815409513059,2.23806689171146,2.24140504017615,2.20116612655934
"ARF5",2.26633235084912,2.34216134375744,2.2630871921238,2.26439635791684,2.23376838984468
"ARFGAP3",2.04509206204411,2.01732426125922,2.01911961693735,2.0667846815362,2.0087000700944
"ARFGEF1",2.04610887393275,2.06756916802881,2.03689117646221,2.0201924683135,2.01529307014487
"ARFGEF2",1.68796077989531,1.70248517395573,1.64974977137269,1.68562580642533,1.60945919665731
"ARFIP1",2.06083894051418,2.02114721765712,2.01979222359863,2.0754715592701,1.99961990530957
"ARFIP2",1.88745923946374,1.91597700407614,1.87479820220516,1.86406633385022,1.88377260283687
"ARFRP1",1.82918564789711,1.88057873831896,1.80945182313261,1.78841554108194,1.81764899684844
"ARG1",1.65398714874776,1.63823351630752,1.63839527045057,1.6744709270752,1.62632992611793
"ARG2",1.88157425738935,1.83239879166288,1.96229072700965,1.94501717604284,1.85462751219854
"ARHGAP1",2.39717973206039,2.36535309411361,2.36545899155148,2.29794065393314,2.45532433016253
"ARHGAP29",1.76080407821968,1.68212464330189,1.74810937726755,1.68413470342459,1.80363569905361
"ARHGAP4",1.93821795506446,1.91171656949801,1.94765776537002,1.9207812453639,1.96137121977739
"ARHGAP5",1.98053539349976,1.93926563855655,1.93603484405145,2.01100165432356,1.93641155048073
"ARHGAP6",1.59986970233599,1.55254642791173,1.5917086030859,1.61588845585164,1.60576450469714
"ARHGDIA",2.22929720363326,2.26430195813505,2.30704979669638,2.19578714164019,2.25434559075999
"ARHGDIB",2.43161414204238,2.35720757340823,2.48812756044021,2.51227896824938,2.48346404737793
"ARHGDIG",1.70720875201979,1.7396444137362,1.69431530430009,1.60173956744477,1.62665781029783
"ARHGEF1",2.08607796973571,2.07374181158641,2.13737881437025,2.06727775998754,2.1857873335221
"ARHGEF10",1.93862249596073,1.87445995590267,1.93262239023472,1.96618099663366,1.95202864194123
"ARHGEF16",1.93752962555446,1.90496605308556,1.92492763439624,1.86952464062231,1.96834879728028
"ARHGEF2",2.40645016361197,2.43080433604534,2.40366078276867,2.35434946976141,2.59268975547908
"ARHGEF3",2.28794475699614,2.31056496381728,2.32001452774367,2.34516433359664,2.24185046394685
"ARHGEF4",2.23248103813521,2.25802239252026,2.2137627993135,2.23810992765082,2.32141386349598
"ARHGEF5",1.86523572351246,1.86910971669397,1.83275709444079,1.95342794366136,1.95973142439096
"ARHGEF7",2.15952727251028,2.1157963057532,2.15162824745199,2.19333626721394,2.13697117398041
"ARID1A",1.73188556704097,1.68071290441424,1.74615737777062,1.74095191908686,1.75889410192652
"ARID3A",1.91595343298929,1.92379972953641,1.89169925705266,1.90032241986221,1.87657985623281
"ARID3B",1.97508217482086,1.96051102197939,2.01602893442692,1.96968368998709,1.99431988338911
"ARID4A",1.92079370073814,1.91199560066251,1.9327667153493,1.95443121587893,1.86288698973962
"ARID4B",1.94377005446551,1.94803141258681,1.9585334124481,1.93131494397441,1.89844680452644
"ARIH1",1.80402663775561,1.82754640835756,1.81760645722103,1.82924445477554,1.760076998707
"ARIH2",2.11717163007965,2.11357103305229,2.14015051839097,2.11623904139651,2.16280782592418
"ARL1",2.32669484286365,2.37713071040081,2.29420317395171,2.30041056348894,2.1410211369094
"ARL2",2.42562264004453,2.43863268648487,2.42579846226989,2.39305733196368,2.45496383081541
"ARL2BP",2.31090930688217,2.33454851156401,2.30292231380611,2.32967654169442,2.26285564058453
"ARL3",2.24430343375942,2.30335849656986,2.25865240513575,2.22384033144736,2.13579530643231
"ARL4C",1.68886460981226,1.76380576061068,1.64650569666228,1.69040999465069,1.66925502984032
"ARL4D",1.71042708265807,1.83476722579164,1.6777341174666,1.65517505192088,1.70783719334209
"ARL6IP4",2.0713803801244,2.08022527871713,2.11359366984412,2.01826499122259,2.18457927740546
"ARL6IP5",2.4613086671956,2.46860137770437,2.46327696748865,2.4291478339776,2.37900909985824
"ARNT",2.14480599776263,2.13363251192277,2.06382337932397,2.14754588375732,2.11610267920178
"ARNTL",2.01112250583182,1.98655909159199,2.01889094724799,2.05092118699669,2.01578782240514
"ARNTL2",1.63840179281671,1.68594984326065,1.6003197291681,1.62148581647409,1.57182977507542
"ARPC1A",2.29785233338175,2.33174095786362,2.28997093653061,2.30819426496069,2.27019273063726
"ARPC3",2.20614307717059,2.22462693814693,2.20987279609829,2.23742805055182,2.21534612362703
"ARPC4",2.17546910270954,2.19534068949082,2.19030720397233,2.17505493148448,2.17929953567156
"ARPC5",2.34167827705478,2.32736473123046,2.32837154671579,2.36822270370606,2.41704965285172
"ARPC5L",2.32828108646226,2.40744386649749,2.31965819382104,2.36671207882158,2.25863993400227
"ARRB1",1.9654075926917,1.90463967472467,1.94832252460445,1.90877653752946,1.89292373741705
"ARRB2",1.83922279101255,1.84742346427451,1.8416022833477,1.91764100923124,1.86839780988353
"ARSA",1.90523579838807,1.88965523057281,1.90903282313112,1.82150770219176,1.99708493697388
"ARSB",1.62962739037395,1.60313622905423,1.61251928885402,1.65837491504176,1.62441775226219
"ARSD",1.6239038728962,1.62754141022466,1.61563721671305,1.62663087019536,1.63582707331889
"ARSE",1.78313649690047,1.81596117555093,1.80474471390657,1.82411754226158,1.82508340349422
"ARSF",1.89900953736312,1.93308208315928,1.85059033174849,1.86333173955869,1.85806553717618
"ART1",1.80414597409069,1.80044782975875,1.79922851468765,1.79120056595101,1.84559847491503
"ART3",1.87356926862711,1.84378479726929,1.84005149382659,1.90805567937578,1.86700324191279
"ART4",1.78429361925237,1.75253657148132,1.80095487234354,1.7020679090049,1.83793928892939
"ARTN",1.57741133730766,1.57748025616074,1.55702746796654,1.59375376655563,1.46712740554002
"ARVCF",1.95459955565945,1.94348685414392,1.94801416909961,1.94194579461586,1.96205827240115
"ASAH1",2.13623113456942,2.12325270949631,2.1231597311637,2.15344289612931,1.9955331108252
"ASB1",2.16132049254217,2.17382375586462,2.13476867652981,2.18918111550505,2.08602193504814
"ASB4",1.63933154210068,1.64386053312545,1.63108290047713,1.66326942865026,1.58439155498157
"ASCL1",2.15534438381501,2.08191966937864,2.17140030860037,2.13976212579459,2.23049518852301
"ASCL2",1.66198255437604,1.63936929512002,1.65884641034,1.72466003649085,1.68580193478657
"ASCL3",1.70237147738823,1.70615636930406,1.7048877650969,1.71425408539333,1.70349445521456
"ASGR1",1.97547998497937,1.98677627284504,2.00386018312914,1.97422138140953,1.93186960351246
"ASGR2",1.6811274219558,1.72152882513251,1.69713508844728,1.71444915583892,1.77497636611349
"ASH2L",2.19164690000659,2.24955578785278,2.18975423491531,2.18687821384852,2.16010461340486
"ASIP",1.72986765331579,1.69093308343409,1.72689456497632,1.69876890651438,1.67493206401242
"ASL",1.54929176405635,1.61240144229423,1.53765080865137,1.55389008901703,1.53130354409248
"ASMT",1.51777630511907,1.54725634724976,1.51859232623916,1.54581086520721,1.51104221266004
"ASMTL",1.98820604252872,2.01234302906599,1.98384346516329,1.95260656658587,1.92925128542166
"ASNA1",1.86739827882532,1.88395486754768,1.87106654901221,1.83400966958446,1.86011512505322
"ASNS",2.27158889462902,2.32054393822669,2.26071667508371,2.28886471849103,2.16880663311887
"ASPA",1.98535074653149,2.05860870976199,1.97906077924055,1.81658581441485,1.94551554667708
"ASPH",1.75301425243867,1.75781224190772,1.76205695800211,1.83655423714963,1.74177178363261
"ASPN",1.73363334149018,1.74758284568865,1.73517120775974,1.72575313428674,1.79582895043279
"ASPSCR1",2.03406214661123,2.06673908733714,2.03306617345238,1.95259349519684,2.05241769939831
"ATF1",1.72844011060057,1.65716697120581,1.73045644323636,1.75844177897946,1.70424965731786
"ATF2",1.82798625468893,1.83367833502141,1.83577767473616,1.83163830360417,1.83907932283926
"ATF3",1.96881881245207,1.98551057875794,1.98336526842113,1.95455952706004,1.95056649785779
"ATF4",2.4401451044467,2.39246676198736,2.42931386300444,2.46127748403821,2.50094045325866
"ATF5",1.92352612705928,1.95577446628382,1.91064561216698,1.92895850247827,1.95693546851224
"ATF6",1.95415724691962,1.96651674186836,1.94505233428384,1.96925129675017,1.8572780387125
"ATF7",1.75347513029425,1.73806014832206,1.75398712768662,1.76863359062374,1.75152689093411
"ATG12",1.81229599590739,1.84527927077795,1.79254597618428,1.77549421091693,1.61949602314632
"ATG3",2.19124093572101,2.21945247539121,2.1962405848625,2.14268227759181,2.17626415819019
"ATG5",1.92773852015068,1.93990749188366,1.93988529818235,1.9490453742203,1.90677879176026
"ATG7",1.926746378837,1.95867623432528,1.90444119863554,1.97186659823328,1.87628603869313
"ATIC",2.38492341584822,2.36916991757298,2.38684878407805,2.376569872156,2.31368298189108
"ATM",1.88303205096293,1.79386673025281,1.85229532804652,1.8262721314135,2.0127601428375
"ATN1",2.48024935465891,2.50532921676235,2.50041430975652,2.45712843713131,2.48581021549404
"ATOH1",1.7923366624868,1.76297777482168,1.78739947484457,1.79844185767855,1.71248656969919
"ATOX1",2.42011461747032,2.44137313253222,2.42806832403491,2.37679717862287,2.4129140634625
"ATP12A",1.73916530619618,1.76774054665832,1.69742835746768,1.72322080110183,1.68887837711193
"ATP1A1",2.30288006084436,2.36570044603072,2.28045395293438,2.30458026966021,2.26531817043698
"ATP1A2",2.88858380198792,2.79255188628045,2.86874230373739,2.87796941026793,2.86285311898887
"ATP1A3",1.78088354802475,1.88452218513079,1.73113818957823,1.74584972890579,1.52746505161583
"ATP1B1",2.56494009897341,2.68689315628826,2.51257511017497,2.53180263683529,2.50824696436744
"ATP1B2",2.6034426813712,2.52615178048936,2.6182648067001,2.71057480170916,2.7182400139883
"ATP1B3",2.42850957032829,2.37590570873572,2.4073935065266,2.38488557579729,2.35481315210264
"ATP1B4",1.64333623352672,1.63057178407618,1.62634189803447,1.64387617804398,1.60052391268318
"ATP2A2",2.06109881765587,2.16583886197001,2.03084056669557,2.08363950170708,2.09080781372372
"ATP2A3",1.62542967760061,1.60364975025561,1.61727594899904,1.72370013885674,1.52745458373318
"ATP2B1",1.74304753410225,1.84838673070809,1.68573386477565,1.74986229780711,1.71344179344633
"ATP2B2",2.07608139603677,2.20116847201344,2.04179568439312,2.04918789138805,1.95236814192002
"ATP2B3",1.85788824605088,1.90216882494396,1.86071639339921,1.84816431621713,1.68310005501109
"ATP2B4",2.13953387483811,2.13257927399479,2.14850539029305,2.17385402292823,2.1540974824956
"ATP2C1",2.20725862241609,2.1644986919735,2.21627289497845,2.18826423142875,2.1930138724744
"ATP4A",1.75373441525082,1.74541994566697,1.76918262426232,1.76618652814265,1.75510589327551
