GeneHu,Category,File
PNMA2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PNMA8A,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PODN,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PODXL,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POLA1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POLA2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POLD1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POLE,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POLE2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POLQ,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POU2F3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
POU3F1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPAN,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPAN-P2RY11,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPARG,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPARGC1B,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPEF1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPM1H,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPP1R15A,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PPP1R3B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PQLC3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRC1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRDM1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRELP,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRICKLE2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRIM1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRIMA1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRKAR1B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRKCB,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRKCD,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRKCE,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRKCH,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRNP,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRPH,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRR11,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRR15L,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRR18,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRR5,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRRT1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRRX1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRRX2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRSS23,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRSS50,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PRUNE2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSAT1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSD2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSD4,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSMB9,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSMC3IP,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSORS1C2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSTPIP1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PSTPIP2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PTGDS,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PTGER3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PTH1R,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PTPN6,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PTPRB,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PTPRN,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PTPRZ1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PVALB,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PWWP2B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PYCR1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PYGB,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
PYROXD2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB11FIP5,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB15,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB17,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB26,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB27B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB37,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB3C,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAB3IL1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RACGAP1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAD51,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAD51AP1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAD51C,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
FSBP,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAD54B,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAD54L,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAET1E,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAMP2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RAPSN,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RARA,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RARG,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RARRES2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RASGEF1B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RASL10A,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RASL11A,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RASL11B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RASSF3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RASSF5,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RBL1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RBMS1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RCAN2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RCC1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RCC2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RCL1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RCN3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RCOR2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RCSD1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RECQL4,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RELL1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RELL2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
REP15,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RET,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RFC4,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RFX4,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RFX8,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RGS6,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RGS7BP,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RHOU,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RILP,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RIMBP3B,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RIMBP3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RIMBP3C,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RIMKLB,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RIMS4,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RIN1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RINL,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RIPPLY1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RLBP1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RNASE1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RNASE10,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RND1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RNF125,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RNF128,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RNF150,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RNF152,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RNF182,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
ROM1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RORC,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RPP40,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RPS2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RPS6KA6,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RRM2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RSAD2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RSPO3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RTKN2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RTN4RL1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RTP4,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RUNX2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RUVBL2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
RYR3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
S100A1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
S100A11,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
S100A13,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
S100A3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
S100A4,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
S100A6,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
S1PR1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SAMD10,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SAMD5,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SAMD9L,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SASS6,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SAT1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SBNO2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCARF1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCG2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCML2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCML4,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCN1B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCN3B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCP2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCUBE3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SCX,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SDC1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SDS,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SDSL,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SEMA3B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SEMA3C,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SEMA3E,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SEMA3F,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SEMA4D,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SEMA5B,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERPINA3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERPINB1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERPINB8,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERPINB9,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERPINE1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERPINF1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERPING1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SERTAD4,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SETBP1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SEZ6,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SFRP2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SFTPC,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SFXN2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SGCA,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SH3PXD2A,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SH3TC1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHANK1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHANK2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHC3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHC4,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHCBP1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHF,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHMT1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SHROOM3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SIDT2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SIK1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SIK1B,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SIX3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SKP2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLA2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC12A5,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC13A4,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC13A5,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC14A1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC14A2,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC15A1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC16A4,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC17A8,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC1A1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC1A2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC1A3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC1A5,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC1A7,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC22A12,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC22A14,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC22A15,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC22A18,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC22A2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC22A5,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC25A34,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC25A45,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC25A48,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC29A4,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC2A13,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC2A4,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC35F3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC37A1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC38A3,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC39A12,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC39A13,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC41A3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC43A1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC43A2,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC44A1,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC44A3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC46A3,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC6A1,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC6A11,PNSCbyQNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC6A17,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC6A6,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
SLC6A8,QNSCbyPNSC_Ben_FC5_,StemCellMouseBen_Ben_DEGup_FC5_Signature_Hu
