"GeneHu","Category"
"FOSB","PSVZbyQSVZ_Morizur_FC5_"
"FOXF1","PSVZbyQSVZ_Morizur_FC5_"
"FOXG1","PSVZbyQSVZ_Morizur_FC5_"
"FOXJ3","PSVZbyQSVZ_Morizur_FC5_"
"FOXK1","PSVZbyQSVZ_Morizur_FC5_"
"FOXM1","PSVZbyQSVZ_Morizur_FC5_"
"FOXN2","QSVZbyPSVZ_Morizur_FC5_"
"FOXN3","PSVZbyQSVZ_Morizur_FC5_"
"FOXO1","QSVZbyPSVZ_Morizur_FC5_"
"FOXO4","PSVZbyQSVZ_Morizur_FC5_"
"FOXP1","PSVZbyQSVZ_Morizur_FC5_"
"FOXP4","QSVZbyPSVZ_Morizur_FC5_"
"FRA10AC1","PSVZbyQSVZ_Morizur_FC5_"
"FRAT2","PSVZbyQSVZ_Morizur_FC5_"
"FRG1","PSVZbyQSVZ_Morizur_FC5_"
"FRMD4B","PSVZbyQSVZ_Morizur_FC5_"
"FRMD8","QSVZbyPSVZ_Morizur_FC5_"
"FRRS1","PSVZbyQSVZ_Morizur_FC5_"
"FRS2","PSVZbyQSVZ_Morizur_FC5_"
"FSCN1","PSVZbyQSVZ_Morizur_FC5_"
"FSIP1","PSVZbyQSVZ_Morizur_FC5_"
"FTL","PSVZbyQSVZ_Morizur_FC5_"
"FTSJ3","PSVZbyQSVZ_Morizur_FC5_"
"FUBP1","PSVZbyQSVZ_Morizur_FC5_"
"FUBP3","PSVZbyQSVZ_Morizur_FC5_"
"FUCA2","QSVZbyPSVZ_Morizur_FC5_"
"FUK","PSVZbyQSVZ_Morizur_FC5_"
"FUNDC2","PSVZbyQSVZ_Morizur_FC5_"
"FUOM","QSVZbyPSVZ_Morizur_FC5_"
"FURIN","QSVZbyPSVZ_Morizur_FC5_"
"FUS","PSVZbyQSVZ_Morizur_FC5_"
"FUT1","PSVZbyQSVZ_Morizur_FC5_"
"FUT9","QSVZbyPSVZ_Morizur_FC5_"
"FXN","PSVZbyQSVZ_Morizur_FC5_"
"FXR1","PSVZbyQSVZ_Morizur_FC5_"
"FXR2","PSVZbyQSVZ_Morizur_FC5_"
"FXYD1","QSVZbyPSVZ_Morizur_FC5_"
"FXYD6","PSVZbyQSVZ_Morizur_FC5_"
"FYN","QSVZbyPSVZ_Morizur_FC5_"
"FYTTD1","PSVZbyQSVZ_Morizur_FC5_"
"FZD1","QSVZbyPSVZ_Morizur_FC5_"
"FZD3","PSVZbyQSVZ_Morizur_FC5_"
"FZD4","QSVZbyPSVZ_Morizur_FC5_"
"FZD6","QSVZbyPSVZ_Morizur_FC5_"
"FZD7","PSVZbyQSVZ_Morizur_FC5_"
"FZD9","QSVZbyPSVZ_Morizur_FC5_"
"G2E3","PSVZbyQSVZ_Morizur_FC5_"
"G3BP1","PSVZbyQSVZ_Morizur_FC5_"
"G6PD","PSVZbyQSVZ_Morizur_FC5_"
"GAA","QSVZbyPSVZ_Morizur_FC5_"
"GAB2","PSVZbyQSVZ_Morizur_FC5_"
"GABARAPL1","QSVZbyPSVZ_Morizur_FC5_"
"GABARAPL2","PSVZbyQSVZ_Morizur_FC5_"
"GABBR1","QSVZbyPSVZ_Morizur_FC5_"
"GABPA","PSVZbyQSVZ_Morizur_FC5_"
"GABPB1","PSVZbyQSVZ_Morizur_FC5_"
"GABRA4","QSVZbyPSVZ_Morizur_FC5_"
"GABRB1","QSVZbyPSVZ_Morizur_FC5_"
"GABRB2","QSVZbyPSVZ_Morizur_FC5_"
"GABRD","QSVZbyPSVZ_Morizur_FC5_"
"GABRG1","QSVZbyPSVZ_Morizur_FC5_"
"GAD1","QSVZbyPSVZ_Morizur_FC5_"
"GADD45B","PSVZbyQSVZ_Morizur_FC5_"
"GADD45G","PSVZbyQSVZ_Morizur_FC5_"
"GADD45GIP1","PSVZbyQSVZ_Morizur_FC5_"
"GAL3ST4","QSVZbyPSVZ_Morizur_FC5_"
"GALC","PSVZbyQSVZ_Morizur_FC5_"
"GALK1","PSVZbyQSVZ_Morizur_FC5_"
"GALK2","PSVZbyQSVZ_Morizur_FC5_"
"GALNT16","QSVZbyPSVZ_Morizur_FC5_"
"GALNT2","PSVZbyQSVZ_Morizur_FC5_"
"GALNT4","QSVZbyPSVZ_Morizur_FC5_"
"POC1B-GALNT4","QSVZbyPSVZ_Morizur_FC5_"
"GALNT7","PSVZbyQSVZ_Morizur_FC5_"
"GALNTL6","PSVZbyQSVZ_Morizur_FC5_"
"GALT","QSVZbyPSVZ_Morizur_FC5_"
"GANAB","PSVZbyQSVZ_Morizur_FC5_"
"GAPVD1","PSVZbyQSVZ_Morizur_FC5_"
"GAR1","PSVZbyQSVZ_Morizur_FC5_"
"GARNL3","QSVZbyPSVZ_Morizur_FC5_"
"GARS","PSVZbyQSVZ_Morizur_FC5_"
"GART","PSVZbyQSVZ_Morizur_FC5_"
"GAS1","PSVZbyQSVZ_Morizur_FC5_"
"GAS2","PSVZbyQSVZ_Morizur_FC5_"
"GAS2L2","PSVZbyQSVZ_Morizur_FC5_"
"GAS2L3","PSVZbyQSVZ_Morizur_FC5_"
"GAS6","QSVZbyPSVZ_Morizur_FC5_"
"GAS8","PSVZbyQSVZ_Morizur_FC5_"
"GATAD2A","PSVZbyQSVZ_Morizur_FC5_"
"GATAD2B","PSVZbyQSVZ_Morizur_FC5_"
"GATC","PSVZbyQSVZ_Morizur_FC5_"
"GATM","QSVZbyPSVZ_Morizur_FC5_"
"GBA","QSVZbyPSVZ_Morizur_FC5_"
"GBE1","PSVZbyQSVZ_Morizur_FC5_"
"GBP2","PSVZbyQSVZ_Morizur_FC5_"
"GBP6","PSVZbyQSVZ_Morizur_FC5_"
"GBX1","PSVZbyQSVZ_Morizur_FC5_"
"GCC1","QSVZbyPSVZ_Morizur_FC5_"
"GCN1","PSVZbyQSVZ_Morizur_FC5_"
"GDAP1","PSVZbyQSVZ_Morizur_FC5_"
"GDAP1L1","PSVZbyQSVZ_Morizur_FC5_"
"GDE1","QSVZbyPSVZ_Morizur_FC5_"
"GDF10","QSVZbyPSVZ_Morizur_FC5_"
"GDI2","PSVZbyQSVZ_Morizur_FC5_"
"GDPD1","PSVZbyQSVZ_Morizur_FC5_"
"GDPD2","QSVZbyPSVZ_Morizur_FC5_"
"GDPD5","QSVZbyPSVZ_Morizur_FC5_"
"GDPGP1","PSVZbyQSVZ_Morizur_FC5_"
"GEMIN2","PSVZbyQSVZ_Morizur_FC5_"
"GEMIN4","PSVZbyQSVZ_Morizur_FC5_"
"GEMIN6","PSVZbyQSVZ_Morizur_FC5_"
"GEMIN8","PSVZbyQSVZ_Morizur_FC5_"
"GEN1","PSVZbyQSVZ_Morizur_FC5_"
"GFAP","QSVZbyPSVZ_Morizur_FC5_"
"GFER","PSVZbyQSVZ_Morizur_FC5_"
"GFM1","PSVZbyQSVZ_Morizur_FC5_"
"GFRA2","PSVZbyQSVZ_Morizur_FC5_"
"GGA1","PSVZbyQSVZ_Morizur_FC5_"
"GGA2","PSVZbyQSVZ_Morizur_FC5_"
"GGA3","PSVZbyQSVZ_Morizur_FC5_"
"GGACT","QSVZbyPSVZ_Morizur_FC5_"
"GGCX","PSVZbyQSVZ_Morizur_FC5_"
"GGN","PSVZbyQSVZ_Morizur_FC5_"
"GGPS1","PSVZbyQSVZ_Morizur_FC5_"
"GGT7","QSVZbyPSVZ_Morizur_FC5_"
"GHDC","QSVZbyPSVZ_Morizur_FC5_"
"GHR","QSVZbyPSVZ_Morizur_FC5_"
"GID4","PSVZbyQSVZ_Morizur_FC5_"
"GIMAP1-GIMAP5","PSVZbyQSVZ_Morizur_FC5_"
"GIMAP5","PSVZbyQSVZ_Morizur_FC5_"
"GIMAP6","PSVZbyQSVZ_Morizur_FC5_"
"GIN1","QSVZbyPSVZ_Morizur_FC5_"
"GINM1","QSVZbyPSVZ_Morizur_FC5_"
"GINS1","PSVZbyQSVZ_Morizur_FC5_"
"GINS2","PSVZbyQSVZ_Morizur_FC5_"
"GINS3","PSVZbyQSVZ_Morizur_FC5_"
"GINS4","PSVZbyQSVZ_Morizur_FC5_"
"GIT1","PSVZbyQSVZ_Morizur_FC5_"
"GIT2","PSVZbyQSVZ_Morizur_FC5_"
"GJB1","QSVZbyPSVZ_Morizur_FC5_"
"GJB2","QSVZbyPSVZ_Morizur_FC5_"
"GJB6","QSVZbyPSVZ_Morizur_FC5_"
"GJC1","PSVZbyQSVZ_Morizur_FC5_"
"GK5","PSVZbyQSVZ_Morizur_FC5_"
"GKAP1","PSVZbyQSVZ_Morizur_FC5_"
"GLB1L2","PSVZbyQSVZ_Morizur_FC5_"
"GLCCI1","PSVZbyQSVZ_Morizur_FC5_"
"GLCE","PSVZbyQSVZ_Morizur_FC5_"
"GLE1","PSVZbyQSVZ_Morizur_FC5_"
"GLI1","PSVZbyQSVZ_Morizur_FC5_"
"GLOD4","PSVZbyQSVZ_Morizur_FC5_"
"GLRB","QSVZbyPSVZ_Morizur_FC5_"
"GLRX3","PSVZbyQSVZ_Morizur_FC5_"
"GLRX5","PSVZbyQSVZ_Morizur_FC5_"
"GLS","QSVZbyPSVZ_Morizur_FC5_"
"GLT8D1","QSVZbyPSVZ_Morizur_FC5_"
"GLYCTK","PSVZbyQSVZ_Morizur_FC5_"
"IL11RA","QSVZbyPSVZ_Morizur_FC5_"
"C11orf96","PSVZbyQSVZ_Morizur_FC5_"
"C15orf62","PSVZbyQSVZ_Morizur_FC5_"
"C4orf48","PSVZbyQSVZ_Morizur_FC5_"
"C10orf105","QSVZbyPSVZ_Morizur_FC5_"
"GON7","PSVZbyQSVZ_Morizur_FC5_"
"CTXND1","QSVZbyPSVZ_Morizur_FC5_"
"C14orf28","PSVZbyQSVZ_Morizur_FC5_"
"C11orf71","PSVZbyQSVZ_Morizur_FC5_"
"GMCL2","PSVZbyQSVZ_Morizur_FC5_"
"GMCL1","PSVZbyQSVZ_Morizur_FC5_"
"GMDS","PSVZbyQSVZ_Morizur_FC5_"
"GMEB2","PSVZbyQSVZ_Morizur_FC5_"
"GMFB","PSVZbyQSVZ_Morizur_FC5_"
"GMNN","PSVZbyQSVZ_Morizur_FC5_"
"GMPPA","QSVZbyPSVZ_Morizur_FC5_"
"GMPPB","PSVZbyQSVZ_Morizur_FC5_"
"GMPR","QSVZbyPSVZ_Morizur_FC5_"
"GMPR2","PSVZbyQSVZ_Morizur_FC5_"
"GMPS","PSVZbyQSVZ_Morizur_FC5_"
"GNAI1","PSVZbyQSVZ_Morizur_FC5_"
"GNAI3","PSVZbyQSVZ_Morizur_FC5_"
"GNAL","QSVZbyPSVZ_Morizur_FC5_"
"GNAO1","QSVZbyPSVZ_Morizur_FC5_"
"GNB1","PSVZbyQSVZ_Morizur_FC5_"
"GNB2","PSVZbyQSVZ_Morizur_FC5_"
"GNB4","PSVZbyQSVZ_Morizur_FC5_"
"GNB5","QSVZbyPSVZ_Morizur_FC5_"
"GNG10","PSVZbyQSVZ_Morizur_FC5_"
"GNG11","QSVZbyPSVZ_Morizur_FC5_"
"GNG13","PSVZbyQSVZ_Morizur_FC5_"
"GNG2","PSVZbyQSVZ_Morizur_FC5_"
"GNG7","QSVZbyPSVZ_Morizur_FC5_"
"GNG8","PSVZbyQSVZ_Morizur_FC5_"
"GNL2","PSVZbyQSVZ_Morizur_FC5_"
"GNL3","PSVZbyQSVZ_Morizur_FC5_"
"GNPAT","PSVZbyQSVZ_Morizur_FC5_"
"GNPDA1","PSVZbyQSVZ_Morizur_FC5_"
"GNPTAB","QSVZbyPSVZ_Morizur_FC5_"
"GOLGA3","PSVZbyQSVZ_Morizur_FC5_"
"GOLGA4","PSVZbyQSVZ_Morizur_FC5_"
"GOLIM4","PSVZbyQSVZ_Morizur_FC5_"
"YY1AP1","PSVZbyQSVZ_Morizur_FC5_"
"GON4L","PSVZbyQSVZ_Morizur_FC5_"
"GOPC","PSVZbyQSVZ_Morizur_FC5_"
"GORAB","PSVZbyQSVZ_Morizur_FC5_"
"GOT1","PSVZbyQSVZ_Morizur_FC5_"
"GOT2","PSVZbyQSVZ_Morizur_FC5_"
"GP1BA","PSVZbyQSVZ_Morizur_FC5_"
"GPAM","QSVZbyPSVZ_Morizur_FC5_"
"GPATCH1","QSVZbyPSVZ_Morizur_FC5_"
"GPATCH4","PSVZbyQSVZ_Morizur_FC5_"
"GPATCH8","QSVZbyPSVZ_Morizur_FC5_"
"GPBP1L1","PSVZbyQSVZ_Morizur_FC5_"
"GPC1","PSVZbyQSVZ_Morizur_FC5_"
"GPC2","PSVZbyQSVZ_Morizur_FC5_"
"GPC3","PSVZbyQSVZ_Morizur_FC5_"
"GPC4","PSVZbyQSVZ_Morizur_FC5_"
"GPC5","QSVZbyPSVZ_Morizur_FC5_"
"GPC6","QSVZbyPSVZ_Morizur_FC5_"
"GPD1","PSVZbyQSVZ_Morizur_FC5_"
"GPHN","QSVZbyPSVZ_Morizur_FC5_"
"GPKOW","PSVZbyQSVZ_Morizur_FC5_"
"GPLD1","QSVZbyPSVZ_Morizur_FC5_"
"GPN1","PSVZbyQSVZ_Morizur_FC5_"
"GPN3","PSVZbyQSVZ_Morizur_FC5_"
"GPR107","QSVZbyPSVZ_Morizur_FC5_"
"GPR137","QSVZbyPSVZ_Morizur_FC5_"
"GPR137B","PSVZbyQSVZ_Morizur_FC5_"
"GPR137C","PSVZbyQSVZ_Morizur_FC5_"
"GPR146","QSVZbyPSVZ_Morizur_FC5_"
"GPR155","QSVZbyPSVZ_Morizur_FC5_"
"GPR160","PSVZbyQSVZ_Morizur_FC5_"
"GPR161","PSVZbyQSVZ_Morizur_FC5_"
"GPR162","QSVZbyPSVZ_Morizur_FC5_"
"GPR173","PSVZbyQSVZ_Morizur_FC5_"
"GPR176","QSVZbyPSVZ_Morizur_FC5_"
"GPR37","QSVZbyPSVZ_Morizur_FC5_"
"GPR37L1","QSVZbyPSVZ_Morizur_FC5_"
"GPR6","QSVZbyPSVZ_Morizur_FC5_"
"GPR62","QSVZbyPSVZ_Morizur_FC5_"
"GPR68","PSVZbyQSVZ_Morizur_FC5_"
"GPR88","QSVZbyPSVZ_Morizur_FC5_"
"GPR89A","PSVZbyQSVZ_Morizur_FC5_"
"GPR89B","PSVZbyQSVZ_Morizur_FC5_"
"GPRASP1","PSVZbyQSVZ_Morizur_FC5_"
"GPRC5B","QSVZbyPSVZ_Morizur_FC5_"
"GPRIN1","PSVZbyQSVZ_Morizur_FC5_"
"GPRIN3","QSVZbyPSVZ_Morizur_FC5_"
"GPS1","PSVZbyQSVZ_Morizur_FC5_"
"GPS2","PSVZbyQSVZ_Morizur_FC5_"
"GPSM1","PSVZbyQSVZ_Morizur_FC5_"
"GPSM2","PSVZbyQSVZ_Morizur_FC5_"
"GPT","QSVZbyPSVZ_Morizur_FC5_"
"GPX1","PSVZbyQSVZ_Morizur_FC5_"
"GPX7","PSVZbyQSVZ_Morizur_FC5_"
"GRAMD1B","QSVZbyPSVZ_Morizur_FC5_"
"GRAMD2B","QSVZbyPSVZ_Morizur_FC5_"
"GRB10","PSVZbyQSVZ_Morizur_FC5_"
"GREB1L","PSVZbyQSVZ_Morizur_FC5_"
"GRHL2","PSVZbyQSVZ_Morizur_FC5_"
"GRIA1","QSVZbyPSVZ_Morizur_FC5_"
"GRIA2","QSVZbyPSVZ_Morizur_FC5_"
"GRID2","QSVZbyPSVZ_Morizur_FC5_"
"GRIK2","QSVZbyPSVZ_Morizur_FC5_"
"GRIK3","PSVZbyQSVZ_Morizur_FC5_"
"GRIN2C","QSVZbyPSVZ_Morizur_FC5_"
"GRIN3A","QSVZbyPSVZ_Morizur_FC5_"
"GRINA","QSVZbyPSVZ_Morizur_FC5_"
"GRIPAP1","PSVZbyQSVZ_Morizur_FC5_"
"GRM3","QSVZbyPSVZ_Morizur_FC5_"
"GRM7","QSVZbyPSVZ_Morizur_FC5_"
"GRN","QSVZbyPSVZ_Morizur_FC5_"
"GRPEL1","PSVZbyQSVZ_Morizur_FC5_"
"GRPEL2","PSVZbyQSVZ_Morizur_FC5_"
"GSAP","QSVZbyPSVZ_Morizur_FC5_"
"GSE1","PSVZbyQSVZ_Morizur_FC5_"
"GSG1L","QSVZbyPSVZ_Morizur_FC5_"
"GSK3A","PSVZbyQSVZ_Morizur_FC5_"
"GSKIP","PSVZbyQSVZ_Morizur_FC5_"
"GSN","QSVZbyPSVZ_Morizur_FC5_"
"GSPT1","PSVZbyQSVZ_Morizur_FC5_"
"GSPT2","PSVZbyQSVZ_Morizur_FC5_"
"GSR","PSVZbyQSVZ_Morizur_FC5_"
"GSTCD","PSVZbyQSVZ_Morizur_FC5_"
"GSTK1","QSVZbyPSVZ_Morizur_FC5_"
"GSTZ1","PSVZbyQSVZ_Morizur_FC5_"
"GSX1","PSVZbyQSVZ_Morizur_FC5_"
"GSX2","PSVZbyQSVZ_Morizur_FC5_"
"GTF2A1","PSVZbyQSVZ_Morizur_FC5_"
"GTF2A2","PSVZbyQSVZ_Morizur_FC5_"
"GTF2B","PSVZbyQSVZ_Morizur_FC5_"
"GTF2E1","PSVZbyQSVZ_Morizur_FC5_"
"GTF2E2","PSVZbyQSVZ_Morizur_FC5_"
"GTF2F1","PSVZbyQSVZ_Morizur_FC5_"
"GTF2F2","PSVZbyQSVZ_Morizur_FC5_"
"GTF2H2","PSVZbyQSVZ_Morizur_FC5_"
"GTF2H2C","PSVZbyQSVZ_Morizur_FC5_"
"GTF2H3","PSVZbyQSVZ_Morizur_FC5_"
"GTF2I","PSVZbyQSVZ_Morizur_FC5_"
"GTF2IRD1","PSVZbyQSVZ_Morizur_FC5_"
"GTF3A","PSVZbyQSVZ_Morizur_FC5_"
"GTF3C1","PSVZbyQSVZ_Morizur_FC5_"
"GTF3C4","PSVZbyQSVZ_Morizur_FC5_"
"GTF3C6","PSVZbyQSVZ_Morizur_FC5_"
"GTPBP1","PSVZbyQSVZ_Morizur_FC5_"
"GTPBP10","PSVZbyQSVZ_Morizur_FC5_"
"GTPBP3","PSVZbyQSVZ_Morizur_FC5_"
"GTPBP4","PSVZbyQSVZ_Morizur_FC5_"
"GTPBP6","PSVZbyQSVZ_Morizur_FC5_"
"GTPBP8","PSVZbyQSVZ_Morizur_FC5_"
"GTSE1","PSVZbyQSVZ_Morizur_FC5_"
"GUCD1","PSVZbyQSVZ_Morizur_FC5_"
"GUCY1A2","PSVZbyQSVZ_Morizur_FC5_"
"GUSB","PSVZbyQSVZ_Morizur_FC5_"
"GXYLT1","PSVZbyQSVZ_Morizur_FC5_"
"GYG1","QSVZbyPSVZ_Morizur_FC5_"
"GYPC","PSVZbyQSVZ_Morizur_FC5_"
"GZF1","PSVZbyQSVZ_Morizur_FC5_"
"H1F0","PSVZbyQSVZ_Morizur_FC5_"
"H1FX","PSVZbyQSVZ_Morizur_FC5_"
"H2AFV","PSVZbyQSVZ_Morizur_FC5_"
"H2AFX","PSVZbyQSVZ_Morizur_FC5_"
"H2AFY","PSVZbyQSVZ_Morizur_FC5_"
"H2AFY2","PSVZbyQSVZ_Morizur_FC5_"
"H2AFZ","PSVZbyQSVZ_Morizur_FC5_"
"H3F3A","PSVZbyQSVZ_Morizur_FC5_"
"H3F3C","PSVZbyQSVZ_Morizur_FC5_"
"H3F3B","PSVZbyQSVZ_Morizur_FC5_"
"H6PD","QSVZbyPSVZ_Morizur_FC5_"
"HAAO","PSVZbyQSVZ_Morizur_FC5_"
"HABP4","QSVZbyPSVZ_Morizur_FC5_"
"HACL1","QSVZbyPSVZ_Morizur_FC5_"
"HADH","PSVZbyQSVZ_Morizur_FC5_"
"HAP1","QSVZbyPSVZ_Morizur_FC5_"
"HAPLN1","QSVZbyPSVZ_Morizur_FC5_"
"HAPLN2","QSVZbyPSVZ_Morizur_FC5_"
"HARBI1","PSVZbyQSVZ_Morizur_FC5_"
"HARS2","PSVZbyQSVZ_Morizur_FC5_"
"HAT1","PSVZbyQSVZ_Morizur_FC5_"
"HAUS1","PSVZbyQSVZ_Morizur_FC5_"
"HAUS2","PSVZbyQSVZ_Morizur_FC5_"
"HAUS3","PSVZbyQSVZ_Morizur_FC5_"
"HAUS4","PSVZbyQSVZ_Morizur_FC5_"
"HAUS5","PSVZbyQSVZ_Morizur_FC5_"
"HAUS6","PSVZbyQSVZ_Morizur_FC5_"
"HAUS8","PSVZbyQSVZ_Morizur_FC5_"
"HAX1","PSVZbyQSVZ_Morizur_FC5_"
"HBEGF","QSVZbyPSVZ_Morizur_FC5_"
"HBS1L","PSVZbyQSVZ_Morizur_FC5_"
"HCCS","PSVZbyQSVZ_Morizur_FC5_"
"HCFC2","QSVZbyPSVZ_Morizur_FC5_"
"HCK","PSVZbyQSVZ_Morizur_FC5_"
"HDAC1","PSVZbyQSVZ_Morizur_FC5_"
"HDAC11","PSVZbyQSVZ_Morizur_FC5_"
"HDAC3","PSVZbyQSVZ_Morizur_FC5_"
"HDAC6","PSVZbyQSVZ_Morizur_FC5_"
"HDAC7","QSVZbyPSVZ_Morizur_FC5_"
"HDAC9","PSVZbyQSVZ_Morizur_FC5_"
"HDGF","PSVZbyQSVZ_Morizur_FC5_"
"HDLBP","PSVZbyQSVZ_Morizur_FC5_"
"HEATR1","PSVZbyQSVZ_Morizur_FC5_"
"HEATR6","PSVZbyQSVZ_Morizur_FC5_"
"HECTD1","PSVZbyQSVZ_Morizur_FC5_"
"HELLS","PSVZbyQSVZ_Morizur_FC5_"
"HELQ","PSVZbyQSVZ_Morizur_FC5_"
"HEPACAM","QSVZbyPSVZ_Morizur_FC5_"
"HERC4","PSVZbyQSVZ_Morizur_FC5_"
"HES6","PSVZbyQSVZ_Morizur_FC5_"
"HEXA","QSVZbyPSVZ_Morizur_FC5_"
"HEXIM2","QSVZbyPSVZ_Morizur_FC5_"
"HEY1","QSVZbyPSVZ_Morizur_FC5_"
"HEY2","QSVZbyPSVZ_Morizur_FC5_"
"HEYL","QSVZbyPSVZ_Morizur_FC5_"
"HGF","QSVZbyPSVZ_Morizur_FC5_"
"HGS","PSVZbyQSVZ_Morizur_FC5_"
"HGSNAT","QSVZbyPSVZ_Morizur_FC5_"
"HHAT","PSVZbyQSVZ_Morizur_FC5_"
"HHATL","QSVZbyPSVZ_Morizur_FC5_"
"HIF1AN","PSVZbyQSVZ_Morizur_FC5_"
"HIGD1B","QSVZbyPSVZ_Morizur_FC5_"
"HILPDA","PSVZbyQSVZ_Morizur_FC5_"
"HINFP","PSVZbyQSVZ_Morizur_FC5_"
"HIP1","PSVZbyQSVZ_Morizur_FC5_"
"HIP1R","QSVZbyPSVZ_Morizur_FC5_"
"HIPK1","PSVZbyQSVZ_Morizur_FC5_"
"HIPK3","PSVZbyQSVZ_Morizur_FC5_"
"HIRA","PSVZbyQSVZ_Morizur_FC5_"
"HIRIP3","PSVZbyQSVZ_Morizur_FC5_"
"HIST1H1C","QSVZbyPSVZ_Morizur_FC5_"
"HIST1H1E","PSVZbyQSVZ_Morizur_FC5_"
"HIST1H2BE","PSVZbyQSVZ_Morizur_FC5_"
"HIST1H2BJ","PSVZbyQSVZ_Morizur_FC5_"
"HIVEP2","QSVZbyPSVZ_Morizur_FC5_"
"HK1","QSVZbyPSVZ_Morizur_FC5_"
"HK2","PSVZbyQSVZ_Morizur_FC5_"
"HK3","PSVZbyQSVZ_Morizur_FC5_"
"HLCS","QSVZbyPSVZ_Morizur_FC5_"
"HMG20A","PSVZbyQSVZ_Morizur_FC5_"
"HMG20B","PSVZbyQSVZ_Morizur_FC5_"
"HMGA1","PSVZbyQSVZ_Morizur_FC5_"
"HMGB2","PSVZbyQSVZ_Morizur_FC5_"
"HMGB3","PSVZbyQSVZ_Morizur_FC5_"
"HMGCL","PSVZbyQSVZ_Morizur_FC5_"
"HMGCLL1","PSVZbyQSVZ_Morizur_FC5_"
"HMGN1","PSVZbyQSVZ_Morizur_FC5_"
"HMGN3","PSVZbyQSVZ_Morizur_FC5_"
"HMGN5","PSVZbyQSVZ_Morizur_FC5_"
"HMGXB4","PSVZbyQSVZ_Morizur_FC5_"
"HMMR","PSVZbyQSVZ_Morizur_FC5_"
"HNMT","QSVZbyPSVZ_Morizur_FC5_"
"HNRNPA0","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPA1","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPA2B1","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPAB","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPD","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPDL","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPF","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPH1","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPH2","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPH3","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPK","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPL","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPLL","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPM","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPR","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPU","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPUL1","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPUL2-BSCL2","PSVZbyQSVZ_Morizur_FC5_"
"HNRNPUL2","PSVZbyQSVZ_Morizur_FC5_"
"HOGA1","PSVZbyQSVZ_Morizur_FC5_"
"HOMER1","QSVZbyPSVZ_Morizur_FC5_"
"HOMER2","PSVZbyQSVZ_Morizur_FC5_"
"HOMER3","PSVZbyQSVZ_Morizur_FC5_"
"HOOK1","PSVZbyQSVZ_Morizur_FC5_"
"HOPX","QSVZbyPSVZ_Morizur_FC5_"
"HPCA","QSVZbyPSVZ_Morizur_FC5_"
"HPCAL4","QSVZbyPSVZ_Morizur_FC5_"
"HPGDS","PSVZbyQSVZ_Morizur_FC5_"
"HPS3","QSVZbyPSVZ_Morizur_FC5_"
"HPS4","QSVZbyPSVZ_Morizur_FC5_"
"HPS5","PSVZbyQSVZ_Morizur_FC5_"
"HRAS","PSVZbyQSVZ_Morizur_FC5_"
"HRH1","QSVZbyPSVZ_Morizur_FC5_"
"HS2ST1","PSVZbyQSVZ_Morizur_FC5_"
"HSBP1","PSVZbyQSVZ_Morizur_FC5_"
"HSCB","PSVZbyQSVZ_Morizur_FC5_"
"HSD11B1","QSVZbyPSVZ_Morizur_FC5_"
"HSD17B11","QSVZbyPSVZ_Morizur_FC5_"
"HSD17B7","QSVZbyPSVZ_Morizur_FC5_"
"HSD3B7","QSVZbyPSVZ_Morizur_FC5_"
"HSDL2","QSVZbyPSVZ_Morizur_FC5_"
"HSF2","PSVZbyQSVZ_Morizur_FC5_"
"HSP90AA1","PSVZbyQSVZ_Morizur_FC5_"
"HSP90AB1","PSVZbyQSVZ_Morizur_FC5_"
"HSPA14","PSVZbyQSVZ_Morizur_FC5_"
"HSPA1A","QSVZbyPSVZ_Morizur_FC5_"
"HSPA1B","QSVZbyPSVZ_Morizur_FC5_"
"HSPA1L","PSVZbyQSVZ_Morizur_FC5_"
"HSPA4","PSVZbyQSVZ_Morizur_FC5_"
"HSPA9","PSVZbyQSVZ_Morizur_FC5_"
"HSPB1","QSVZbyPSVZ_Morizur_FC5_"
"HSPB6","PSVZbyQSVZ_Morizur_FC5_"
"HSPB8","QSVZbyPSVZ_Morizur_FC5_"
"HSPBAP1","PSVZbyQSVZ_Morizur_FC5_"
"HSPE1","PSVZbyQSVZ_Morizur_FC5_"
"HSPH1","PSVZbyQSVZ_Morizur_FC5_"
"HTATSF1","PSVZbyQSVZ_Morizur_FC5_"
"HTR6","QSVZbyPSVZ_Morizur_FC5_"
"HTRA1","QSVZbyPSVZ_Morizur_FC5_"
