"","PSID","Gene","Module"
"CD3D","CD3D","CD3D","HuAgeMSNDsplitRnaseq_05"
"AK3","AK3","AK3","HuAgeMSNDsplitRnaseq_07"
"AL031846.1","AL031846.1","AL031846.1","HuAgeMSNDsplitRnaseq_01"
"PRR19","PRR19","PRR19","HuAgeMSNDsplitRnaseq_04"
"CLN8","CLN8","CLN8","HuAgeMSNDsplitRnaseq_07"
"AC013442.1","AC013442.1","AC013442.1","HuAgeMSNDsplitRnaseq_09"
"MAN2B2","MAN2B2","MAN2B2","HuAgeMSNDsplitRnaseq_02"
"ZNF677","ZNF677","ZNF677","HuAgeMSNDsplitRnaseq_08"
"SPEG","SPEG","SPEG","HuAgeMSNDsplitRnaseq_05"
"RPL5","RPL5","RPL5","HuAgeMSNDsplitRnaseq_04"
"SDCBP","SDCBP","SDCBP","HuAgeMSNDsplitRnaseq_12"
"PSMD7","PSMD7","PSMD7","HuAgeMSNDsplitRnaseq_01"
"MED31","MED31","MED31","HuAgeMSNDsplitRnaseq_04"
"TRBV6-8","TRBV6-8","TRBV6-8","HuAgeMSNDsplitRnaseq_13"
"PIGO","PIGO","PIGO","HuAgeMSNDsplitRnaseq_12"
"AC092691.1","AC092691.1","AC092691.1","HuAgeMSNDsplitRnaseq_16"
"G6PD","G6PD","G6PD","HuAgeMSNDsplitRnaseq_05"
"SLAMF7","SLAMF7","SLAMF7","HuAgeMSNDsplitRnaseq_05"
"FNBP1L","FNBP1L","FNBP1L","HuAgeMSNDsplitRnaseq_04"
"JAKMIP1","JAKMIP1","JAKMIP1","HuAgeMSNDsplitRnaseq_04"
"AL772337.2","AL772337.2","AL772337.2","HuAgeMSNDsplitRnaseq_25"
"GGCX","GGCX","GGCX","HuAgeMSNDsplitRnaseq_15"
"SHISA6","SHISA6","SHISA6","HuAgeMSNDsplitRnaseq_13"
"APBB1","APBB1","APBB1","HuAgeMSNDsplitRnaseq_01"
"DMRTA1","DMRTA1","DMRTA1","HuAgeMSNDsplitRnaseq_07"
"SEPT6","SEPT6","SEPT6","HuAgeMSNDsplitRnaseq_01"
"SLC46A3","SLC46A3","SLC46A3","HuAgeMSNDsplitRnaseq_05"
"IKBKE","IKBKE","IKBKE","HuAgeMSNDsplitRnaseq_05"
"AC002069.2","AC002069.2","AC002069.2","HuAgeMSNDsplitRnaseq_23"
"DFFB","DFFB","DFFB","HuAgeMSNDsplitRnaseq_04"
"METTL2B","METTL2B","METTL2B","HuAgeMSNDsplitRnaseq_02"
"RN7SL190P","RN7SL190P","RN7SL190P","HuAgeMSNDsplitRnaseq_27"
"SUMF2","SUMF2","SUMF2","HuAgeMSNDsplitRnaseq_01"
"GSTA4","GSTA4","GSTA4","HuAgeMSNDsplitRnaseq_14"
"PPP1R12B","PPP1R12B","PPP1R12B","HuAgeMSNDsplitRnaseq_24"
"KCNJ12","KCNJ12","KCNJ12","HuAgeMSNDsplitRnaseq_01"
"AL157832.3","AL157832.3","AL157832.3","HuAgeMSNDsplitRnaseq_17"
"AC092168.1","AC092168.1","AC092168.1","HuAgeMSNDsplitRnaseq_19"
"AC009729.1","AC009729.1","AC009729.1","HuAgeMSNDsplitRnaseq_21"
"AC005703.5","AC005703.5","AC005703.5","HuAgeMSNDsplitRnaseq_20"
"FAM228B","FAM228B","FAM228B","HuAgeMSNDsplitRnaseq_08"
"AC018637.1","AC018637.1","AC018637.1","HuAgeMSNDsplitRnaseq_05"
"LINC00051","LINC00051","LINC00051","HuAgeMSNDsplitRnaseq_02"
"FAM239B","FAM239B","FAM239B","HuAgeMSNDsplitRnaseq_17"
"UBE2S","UBE2S","UBE2S","HuAgeMSNDsplitRnaseq_01"
"FCN1","FCN1","FCN1","HuAgeMSNDsplitRnaseq_26"
"UBE2Z","UBE2Z","UBE2Z","HuAgeMSNDsplitRnaseq_03"
"MINPP1","MINPP1","MINPP1","HuAgeMSNDsplitRnaseq_11"
"AL138787.1","AL138787.1","AL138787.1","HuAgeMSNDsplitRnaseq_04"
"AC110751.1","AC110751.1","AC110751.1","HuAgeMSNDsplitRnaseq_19"
"SSSCA1","SSSCA1","SSSCA1","HuAgeMSNDsplitRnaseq_16"
"RCC2","RCC2","RCC2","HuAgeMSNDsplitRnaseq_06"
"CLCN6","CLCN6","CLCN6","HuAgeMSNDsplitRnaseq_01"
"ZNF530","ZNF530","ZNF530","HuAgeMSNDsplitRnaseq_01"
"AC008739.2","AC008739.2","AC008739.2","HuAgeMSNDsplitRnaseq_11"
"ALDH5A1","ALDH5A1","ALDH5A1","HuAgeMSNDsplitRnaseq_07"
"AC091059.1","AC091059.1","AC091059.1","HuAgeMSNDsplitRnaseq_17"
"TSR3","TSR3","TSR3","HuAgeMSNDsplitRnaseq_01"
"MRPL17","MRPL17","MRPL17","HuAgeMSNDsplitRnaseq_03"
"HNRNPDL","HNRNPDL","HNRNPDL","HuAgeMSNDsplitRnaseq_01"
"CPT1C","CPT1C","CPT1C","HuAgeMSNDsplitRnaseq_04"
"NOP58","NOP58","NOP58","HuAgeMSNDsplitRnaseq_15"
"KIAA0319","KIAA0319","KIAA0319","HuAgeMSNDsplitRnaseq_07"
"MIR1273E","MIR1273E","MIR1273E","HuAgeMSNDsplitRnaseq_05"
"CGNL1","CGNL1","CGNL1","HuAgeMSNDsplitRnaseq_07"
"HSCB","HSCB","HSCB","HuAgeMSNDsplitRnaseq_09"
"TXN","TXN","TXN","HuAgeMSNDsplitRnaseq_05"
"CD8A","CD8A","CD8A","HuAgeMSNDsplitRnaseq_04"
"ZNF165","ZNF165","ZNF165","HuAgeMSNDsplitRnaseq_04"
"SNX31","SNX31","SNX31","HuAgeMSNDsplitRnaseq_10"
"RPSAP73","RPSAP73","RPSAP73","HuAgeMSNDsplitRnaseq_01"
"SLC43A1","SLC43A1","SLC43A1","HuAgeMSNDsplitRnaseq_02"
"NARF","NARF","NARF","HuAgeMSNDsplitRnaseq_05"
"SKIDA1","SKIDA1","SKIDA1","HuAgeMSNDsplitRnaseq_04"
"RAVER2","RAVER2","RAVER2","HuAgeMSNDsplitRnaseq_07"
"PLG","PLG","PLG","HuAgeMSNDsplitRnaseq_11"
"PLEKHO1","PLEKHO1","PLEKHO1","HuAgeMSNDsplitRnaseq_01"
"AC093607.1","AC093607.1","AC093607.1","HuAgeMSNDsplitRnaseq_16"
"PROM2","PROM2","PROM2","HuAgeMSNDsplitRnaseq_05"
"RCC1","RCC1","RCC1","HuAgeMSNDsplitRnaseq_05"
"RARA","RARA","RARA","HuAgeMSNDsplitRnaseq_02"
"UBE2M","UBE2M","UBE2M","HuAgeMSNDsplitRnaseq_03"
"CT45A11P","CT45A11P","CT45A11P","HuAgeMSNDsplitRnaseq_03"
"ACOT8","ACOT8","ACOT8","HuAgeMSNDsplitRnaseq_05"
"DPAGT1","DPAGT1","DPAGT1","HuAgeMSNDsplitRnaseq_05"
"RPL23AP27","RPL23AP27","RPL23AP27","HuAgeMSNDsplitRnaseq_19"
"ZFAS1","ZFAS1","ZFAS1","HuAgeMSNDsplitRnaseq_01"
"MTCO1P39","MTCO1P39","MTCO1P39","HuAgeMSNDsplitRnaseq_17"
"MYLK2","MYLK2","MYLK2","HuAgeMSNDsplitRnaseq_18"
"ZMYM3","ZMYM3","ZMYM3","HuAgeMSNDsplitRnaseq_01"
"ANO7L1","ANO7L1","ANO7L1","HuAgeMSNDsplitRnaseq_10"
"RAB9B","RAB9B","RAB9B","HuAgeMSNDsplitRnaseq_14"
"AC015853.2","AC015853.2","AC015853.2","HuAgeMSNDsplitRnaseq_01"
"ADD2","ADD2","ADD2","HuAgeMSNDsplitRnaseq_14"
"SELP","SELP","SELP","HuAgeMSNDsplitRnaseq_19"
"COL25A1","COL25A1","COL25A1","HuAgeMSNDsplitRnaseq_13"
"SIRT2","SIRT2","SIRT2","HuAgeMSNDsplitRnaseq_08"
"KRT8P31","KRT8P31","KRT8P31","HuAgeMSNDsplitRnaseq_02"
"SELENOS","SELENOS","SELENOS","HuAgeMSNDsplitRnaseq_15"
"FAM50A","FAM50A","FAM50A","HuAgeMSNDsplitRnaseq_01"
"RASA4CP","RASA4CP","RASA4CP","HuAgeMSNDsplitRnaseq_02"
"AC068276.1","AC068276.1","AC068276.1","HuAgeMSNDsplitRnaseq_11"
"AP000229.1","AP000229.1","AP000229.1","HuAgeMSNDsplitRnaseq_09"
"NEU1","NEU1","NEU1","HuAgeMSNDsplitRnaseq_01"
"CASKIN2","CASKIN2","CASKIN2","HuAgeMSNDsplitRnaseq_07"
"SBDS","SBDS","SBDS","HuAgeMSNDsplitRnaseq_03"
"HINT1","HINT1","HINT1","HuAgeMSNDsplitRnaseq_01"
"AL356275.1","AL356275.1","AL356275.1","HuAgeMSNDsplitRnaseq_02"
"ZNF391","ZNF391","ZNF391","HuAgeMSNDsplitRnaseq_11"
"LINC00658","LINC00658","LINC00658","HuAgeMSNDsplitRnaseq_08"
"HCFC1R1","HCFC1R1","HCFC1R1","HuAgeMSNDsplitRnaseq_03"
"TEX48","TEX48","TEX48","HuAgeMSNDsplitRnaseq_21"
"ZDBF2","ZDBF2","ZDBF2","HuAgeMSNDsplitRnaseq_14"
"TRIM11","TRIM11","TRIM11","HuAgeMSNDsplitRnaseq_04"
"ASRGL1","ASRGL1","ASRGL1","HuAgeMSNDsplitRnaseq_07"
"PWRN1","PWRN1","PWRN1","HuAgeMSNDsplitRnaseq_04"
"RFXANK","RFXANK","RFXANK","HuAgeMSNDsplitRnaseq_06"
"SIVA1","SIVA1","SIVA1","HuAgeMSNDsplitRnaseq_06"
"PDE4A","PDE4A","PDE4A","HuAgeMSNDsplitRnaseq_08"
"CENPM","CENPM","CENPM","HuAgeMSNDsplitRnaseq_02"
"AC093281.1","AC093281.1","AC093281.1","HuAgeMSNDsplitRnaseq_17"
"AC040162.3","AC040162.3","AC040162.3","HuAgeMSNDsplitRnaseq_15"
"COLGALT2","COLGALT2","COLGALT2","HuAgeMSNDsplitRnaseq_01"
"C3orf58","C3orf58","C3orf58","HuAgeMSNDsplitRnaseq_11"
"RN7SKP153","RN7SKP153","RN7SKP153","HuAgeMSNDsplitRnaseq_10"
"PPP1R26","PPP1R26","PPP1R26","HuAgeMSNDsplitRnaseq_06"
"ZNF319","ZNF319","ZNF319","HuAgeMSNDsplitRnaseq_07"
"FGF9","FGF9","FGF9","HuAgeMSNDsplitRnaseq_01"
"HSPA8P5","HSPA8P5","HSPA8P5","HuAgeMSNDsplitRnaseq_20"
"MYSM1","MYSM1","MYSM1","HuAgeMSNDsplitRnaseq_02"
"TRMO","TRMO","TRMO","HuAgeMSNDsplitRnaseq_19"
"SH2B2","SH2B2","SH2B2","HuAgeMSNDsplitRnaseq_05"
"HNRNPA0","HNRNPA0","HNRNPA0","HuAgeMSNDsplitRnaseq_01"
"RRBP1","RRBP1","RRBP1","HuAgeMSNDsplitRnaseq_15"
"MT-TL1","MT-TL1","MT-TL1","HuAgeMSNDsplitRnaseq_06"
"PHF19","PHF19","PHF19","HuAgeMSNDsplitRnaseq_14"
"COX6CP7","COX6CP7","COX6CP7","HuAgeMSNDsplitRnaseq_10"
"COL26A1","COL26A1","COL26A1","HuAgeMSNDsplitRnaseq_02"
"YWHAEP5","YWHAEP5","YWHAEP5","HuAgeMSNDsplitRnaseq_09"
"TSPAN31","TSPAN31","TSPAN31","HuAgeMSNDsplitRnaseq_03"
"POLR1E","POLR1E","POLR1E","HuAgeMSNDsplitRnaseq_01"
"ZNF181","ZNF181","ZNF181","HuAgeMSNDsplitRnaseq_06"
"PAQR3","PAQR3","PAQR3","HuAgeMSNDsplitRnaseq_04"
"LINC01107","LINC01107","LINC01107","HuAgeMSNDsplitRnaseq_19"
"NFIC","NFIC","NFIC","HuAgeMSNDsplitRnaseq_01"
"DZIP1","DZIP1","DZIP1","HuAgeMSNDsplitRnaseq_14"
"ZNF30","ZNF30","ZNF30","HuAgeMSNDsplitRnaseq_04"
"PABPC1L","PABPC1L","PABPC1L","HuAgeMSNDsplitRnaseq_04"
"VEZF1","VEZF1","VEZF1","HuAgeMSNDsplitRnaseq_08"
"TADA3","TADA3","TADA3","HuAgeMSNDsplitRnaseq_01"
"CALM1","CALM1","CALM1","HuAgeMSNDsplitRnaseq_03"
"UBTFL10","UBTFL10","UBTFL10","HuAgeMSNDsplitRnaseq_02"
"ILVBL","ILVBL","ILVBL","HuAgeMSNDsplitRnaseq_06"
"ZFP69","ZFP69","ZFP69","HuAgeMSNDsplitRnaseq_09"
"CCBE1","CCBE1","CCBE1","HuAgeMSNDsplitRnaseq_13"
"DHODH","DHODH","DHODH","HuAgeMSNDsplitRnaseq_09"
"RPS3AP4","RPS3AP4","RPS3AP4","HuAgeMSNDsplitRnaseq_21"
"HIVEP2","HIVEP2","HIVEP2","HuAgeMSNDsplitRnaseq_01"
"IGSF21","IGSF21","IGSF21","HuAgeMSNDsplitRnaseq_08"
"TMEM150C","TMEM150C","TMEM150C","HuAgeMSNDsplitRnaseq_11"
"GSTO3P","GSTO3P","GSTO3P","HuAgeMSNDsplitRnaseq_02"
"ELOB","ELOB","ELOB","HuAgeMSNDsplitRnaseq_03"
"PARP1","PARP1","PARP1","HuAgeMSNDsplitRnaseq_01"
"STKLD1","STKLD1","STKLD1","HuAgeMSNDsplitRnaseq_02"
"ISCA2","ISCA2","ISCA2","HuAgeMSNDsplitRnaseq_03"
"C7orf66","C7orf66","C7orf66","HuAgeMSNDsplitRnaseq_27"
"NOC4L","NOC4L","NOC4L","HuAgeMSNDsplitRnaseq_01"
"KLHDC3","KLHDC3","KLHDC3","HuAgeMSNDsplitRnaseq_03"
"OR8B10P","OR8B10P","OR8B10P","HuAgeMSNDsplitRnaseq_02"
"SMC2","SMC2","SMC2","HuAgeMSNDsplitRnaseq_21"
"AC011773.4","AC011773.4","AC011773.4","HuAgeMSNDsplitRnaseq_04"
"EPS8L2","EPS8L2","EPS8L2","HuAgeMSNDsplitRnaseq_01"
"SLC46A2","SLC46A2","SLC46A2","HuAgeMSNDsplitRnaseq_10"
"LINC01726","LINC01726","LINC01726","HuAgeMSNDsplitRnaseq_07"
"SURF2","SURF2","SURF2","HuAgeMSNDsplitRnaseq_01"
"AC110491.3","AC110491.3","AC110491.3","HuAgeMSNDsplitRnaseq_04"
"RGMB","RGMB","RGMB","HuAgeMSNDsplitRnaseq_08"
"P2RY4","P2RY4","P2RY4","HuAgeMSNDsplitRnaseq_01"
"OSBPL7","OSBPL7","OSBPL7","HuAgeMSNDsplitRnaseq_06"
"AC093157.1","AC093157.1","AC093157.1","HuAgeMSNDsplitRnaseq_08"
"MIR200CHG","MIR200CHG","MIR200CHG","HuAgeMSNDsplitRnaseq_05"
"SMAD3","SMAD3","SMAD3","HuAgeMSNDsplitRnaseq_02"
"AC009019.1","AC009019.1","AC009019.1","HuAgeMSNDsplitRnaseq_08"
"AL354863.1","AL354863.1","AL354863.1","HuAgeMSNDsplitRnaseq_07"
"HACD1","HACD1","HACD1","HuAgeMSNDsplitRnaseq_01"
"CALU","CALU","CALU","HuAgeMSNDsplitRnaseq_24"
"AC002116.2","AC002116.2","AC002116.2","HuAgeMSNDsplitRnaseq_01"
"EXOC3","EXOC3","EXOC3","HuAgeMSNDsplitRnaseq_05"
"LINC00456","LINC00456","LINC00456","HuAgeMSNDsplitRnaseq_17"
"ATP5S","ATP5S","ATP5S","HuAgeMSNDsplitRnaseq_06"
"CADM1","CADM1","CADM1","HuAgeMSNDsplitRnaseq_13"
"AC135279.3","AC135279.3","AC135279.3","HuAgeMSNDsplitRnaseq_21"
"BOLA3","BOLA3","BOLA3","HuAgeMSNDsplitRnaseq_08"
"POLR2K","POLR2K","POLR2K","HuAgeMSNDsplitRnaseq_03"
"TRIM73","TRIM73","TRIM73","HuAgeMSNDsplitRnaseq_04"
"PIK3R3","PIK3R3","PIK3R3","HuAgeMSNDsplitRnaseq_01"
"AC087164.1","AC087164.1","AC087164.1","HuAgeMSNDsplitRnaseq_20"
"ABCB9","ABCB9","ABCB9","HuAgeMSNDsplitRnaseq_07"
"ARHGEF26","ARHGEF26","ARHGEF26","HuAgeMSNDsplitRnaseq_07"
"PLBD2","PLBD2","PLBD2","HuAgeMSNDsplitRnaseq_05"
"AL359834.1","AL359834.1","AL359834.1","HuAgeMSNDsplitRnaseq_20"
"DNAJB6","DNAJB6","DNAJB6","HuAgeMSNDsplitRnaseq_15"
"ABHD17B","ABHD17B","ABHD17B","HuAgeMSNDsplitRnaseq_08"
"PCDH12","PCDH12","PCDH12","HuAgeMSNDsplitRnaseq_18"
"CD3E","CD3E","CD3E","HuAgeMSNDsplitRnaseq_05"
"PHF11","PHF11","PHF11","HuAgeMSNDsplitRnaseq_06"
"KBTBD6","KBTBD6","KBTBD6","HuAgeMSNDsplitRnaseq_03"
"TRIM72","TRIM72","TRIM72","HuAgeMSNDsplitRnaseq_03"
"HLA-F-AS1","HLA-F-AS1","HLA-F-AS1","HuAgeMSNDsplitRnaseq_10"
"AL133410.1","AL133410.1","AL133410.1","HuAgeMSNDsplitRnaseq_04"
"NUB1","NUB1","NUB1","HuAgeMSNDsplitRnaseq_12"
"CCDC34","CCDC34","CCDC34","HuAgeMSNDsplitRnaseq_04"
"MMAB","MMAB","MMAB","HuAgeMSNDsplitRnaseq_01"
"AC126696.3","AC126696.3","AC126696.3","HuAgeMSNDsplitRnaseq_15"
"AL591926.2","AL591926.2","AL591926.2","HuAgeMSNDsplitRnaseq_11"
"DNAJC6","DNAJC6","DNAJC6","HuAgeMSNDsplitRnaseq_01"
"KLHL24","KLHL24","KLHL24","HuAgeMSNDsplitRnaseq_07"
"AL031713.1","AL031713.1","AL031713.1","HuAgeMSNDsplitRnaseq_05"
"SMIM10L1","SMIM10L1","SMIM10L1","HuAgeMSNDsplitRnaseq_03"
"PKN1","PKN1","PKN1","HuAgeMSNDsplitRnaseq_01"
"PLEKHA1","PLEKHA1","PLEKHA1","HuAgeMSNDsplitRnaseq_02"
"KIF3A","KIF3A","KIF3A","HuAgeMSNDsplitRnaseq_01"
"MED29","MED29","MED29","HuAgeMSNDsplitRnaseq_07"
"AC015910.1","AC015910.1","AC015910.1","HuAgeMSNDsplitRnaseq_10"
"ZNF628","ZNF628","ZNF628","HuAgeMSNDsplitRnaseq_12"
"S1PR4","S1PR4","S1PR4","HuAgeMSNDsplitRnaseq_26"
"KDELC1","KDELC1","KDELC1","HuAgeMSNDsplitRnaseq_02"
"AC005392.2","AC005392.2","AC005392.2","HuAgeMSNDsplitRnaseq_12"
"RIMBP3","RIMBP3","RIMBP3","HuAgeMSNDsplitRnaseq_02"
"PIEZO1","PIEZO1","PIEZO1","HuAgeMSNDsplitRnaseq_06"
"SNRPD2","SNRPD2","SNRPD2","HuAgeMSNDsplitRnaseq_03"
"AC079779.2","AC079779.2","AC079779.2","HuAgeMSNDsplitRnaseq_10"
"KCTD2","KCTD2","KCTD2","HuAgeMSNDsplitRnaseq_01"
"CCDC152","CCDC152","CCDC152","HuAgeMSNDsplitRnaseq_06"
"TBC1D29","TBC1D29","TBC1D29","HuAgeMSNDsplitRnaseq_10"
"DEFB109A","DEFB109A","DEFB109A","HuAgeMSNDsplitRnaseq_03"
"LIG4","LIG4","LIG4","HuAgeMSNDsplitRnaseq_08"
"AC009365.2","AC009365.2","AC009365.2","HuAgeMSNDsplitRnaseq_02"
"KIAA1671","KIAA1671","KIAA1671","HuAgeMSNDsplitRnaseq_07"
"LY86","LY86","LY86","HuAgeMSNDsplitRnaseq_06"
"ZNF124","ZNF124","ZNF124","HuAgeMSNDsplitRnaseq_06"
"NPC1","NPC1","NPC1","HuAgeMSNDsplitRnaseq_08"
"CHMP3","CHMP3","CHMP3","HuAgeMSNDsplitRnaseq_01"
"AC004448.2","AC004448.2","AC004448.2","HuAgeMSNDsplitRnaseq_01"
"OXA1L","OXA1L","OXA1L","HuAgeMSNDsplitRnaseq_01"
"ARHGAP11A","ARHGAP11A","ARHGAP11A","HuAgeMSNDsplitRnaseq_02"
"BEND6","BEND6","BEND6","HuAgeMSNDsplitRnaseq_01"
"AL359878.1","AL359878.1","AL359878.1","HuAgeMSNDsplitRnaseq_08"
"ITPR1","ITPR1","ITPR1","HuAgeMSNDsplitRnaseq_03"
"PHYKPL","PHYKPL","PHYKPL","HuAgeMSNDsplitRnaseq_24"
"SAMD15","SAMD15","SAMD15","HuAgeMSNDsplitRnaseq_04"
"RIIAD1","RIIAD1","RIIAD1","HuAgeMSNDsplitRnaseq_04"
"AC027801.4","AC027801.4","AC027801.4","HuAgeMSNDsplitRnaseq_19"
"ZNF37BP","ZNF37BP","ZNF37BP","HuAgeMSNDsplitRnaseq_06"
"NENF","NENF","NENF","HuAgeMSNDsplitRnaseq_03"
"TMEM183A","TMEM183A","TMEM183A","HuAgeMSNDsplitRnaseq_01"
"AP000350.4","AP000350.4","AP000350.4","HuAgeMSNDsplitRnaseq_01"
"AL353597.1","AL353597.1","AL353597.1","HuAgeMSNDsplitRnaseq_22"
"NOB1","NOB1","NOB1","HuAgeMSNDsplitRnaseq_01"
"RPL12P6","RPL12P6","RPL12P6","HuAgeMSNDsplitRnaseq_02"
"IDH3B","IDH3B","IDH3B","HuAgeMSNDsplitRnaseq_01"
"OR7E117P","OR7E117P","OR7E117P","HuAgeMSNDsplitRnaseq_10"
"RAP2A","RAP2A","RAP2A","HuAgeMSNDsplitRnaseq_06"
"CCND3P2","CCND3P2","CCND3P2","HuAgeMSNDsplitRnaseq_11"
"GAGE10","GAGE10","GAGE10","HuAgeMSNDsplitRnaseq_05"
"PGAP3","PGAP3","PGAP3","HuAgeMSNDsplitRnaseq_02"
"ICMT","ICMT","ICMT","HuAgeMSNDsplitRnaseq_01"
"SSR3","SSR3","SSR3","HuAgeMSNDsplitRnaseq_01"
"RPUSD2","RPUSD2","RPUSD2","HuAgeMSNDsplitRnaseq_04"
"GCA","GCA","GCA","HuAgeMSNDsplitRnaseq_02"
"DNAJB11","DNAJB11","DNAJB11","HuAgeMSNDsplitRnaseq_15"
"ZNF397","ZNF397","ZNF397","HuAgeMSNDsplitRnaseq_09"
"STARD3","STARD3","STARD3","HuAgeMSNDsplitRnaseq_04"
"CARD19","CARD19","CARD19","HuAgeMSNDsplitRnaseq_05"
"ESYT3","ESYT3","ESYT3","HuAgeMSNDsplitRnaseq_08"
"ZNF774","ZNF774","ZNF774","HuAgeMSNDsplitRnaseq_04"
"CARD6","CARD6","CARD6","HuAgeMSNDsplitRnaseq_06"
"AC004941.1","AC004941.1","AC004941.1","HuAgeMSNDsplitRnaseq_21"
"CEP126","CEP126","CEP126","HuAgeMSNDsplitRnaseq_04"
"LYPD2","LYPD2","LYPD2","HuAgeMSNDsplitRnaseq_05"
"KLF3","KLF3","KLF3","HuAgeMSNDsplitRnaseq_12"
"CLCN2","CLCN2","CLCN2","HuAgeMSNDsplitRnaseq_10"
"ZNF251","ZNF251","ZNF251","HuAgeMSNDsplitRnaseq_11"
"SMLR1","SMLR1","SMLR1","HuAgeMSNDsplitRnaseq_10"
"PTBP1","PTBP1","PTBP1","HuAgeMSNDsplitRnaseq_12"
"AGAP6","AGAP6","AGAP6","HuAgeMSNDsplitRnaseq_11"
"AC024575.1","AC024575.1","AC024575.1","HuAgeMSNDsplitRnaseq_10"
"KIAA0100","KIAA0100","KIAA0100","HuAgeMSNDsplitRnaseq_01"
"IL34","IL34","IL34","HuAgeMSNDsplitRnaseq_11"
"ASNSD1","ASNSD1","ASNSD1","HuAgeMSNDsplitRnaseq_01"
"TMEM126B","TMEM126B","TMEM126B","HuAgeMSNDsplitRnaseq_03"
"CACNB1","CACNB1","CACNB1","HuAgeMSNDsplitRnaseq_05"
"ATP4B","ATP4B","ATP4B","HuAgeMSNDsplitRnaseq_04"
"FHL2","FHL2","FHL2","HuAgeMSNDsplitRnaseq_02"
"NBPF11","NBPF11","NBPF11","HuAgeMSNDsplitRnaseq_02"
"AC012213.1","AC012213.1","AC012213.1","HuAgeMSNDsplitRnaseq_14"
"COL5A1","COL5A1","COL5A1","HuAgeMSNDsplitRnaseq_02"
"RAB20","RAB20","RAB20","HuAgeMSNDsplitRnaseq_06"
"ARF6","ARF6","ARF6","HuAgeMSNDsplitRnaseq_01"
"IGSF3","IGSF3","IGSF3","HuAgeMSNDsplitRnaseq_02"
"CCSAP","CCSAP","CCSAP","HuAgeMSNDsplitRnaseq_01"
"ZBTB14","ZBTB14","ZBTB14","HuAgeMSNDsplitRnaseq_01"
"ZBTB20","ZBTB20","ZBTB20","HuAgeMSNDsplitRnaseq_16"
"BCL2L12","BCL2L12","BCL2L12","HuAgeMSNDsplitRnaseq_02"
"PC","PC","PC","HuAgeMSNDsplitRnaseq_01"
"RFX3-AS1","RFX3-AS1","RFX3-AS1","HuAgeMSNDsplitRnaseq_19"
"MAPKAPK5-AS1","MAPKAPK5-AS1","MAPKAPK5-AS1","HuAgeMSNDsplitRnaseq_05"
"PCGF1","PCGF1","PCGF1","HuAgeMSNDsplitRnaseq_01"
"FIS1","FIS1","FIS1","HuAgeMSNDsplitRnaseq_03"
"HERC2P10","HERC2P10","HERC2P10","HuAgeMSNDsplitRnaseq_03"
"DOCK5","DOCK5","DOCK5","HuAgeMSNDsplitRnaseq_08"
"ZNF213","ZNF213","ZNF213","HuAgeMSNDsplitRnaseq_19"
"EPHA7","EPHA7","EPHA7","HuAgeMSNDsplitRnaseq_04"
"AC009511.2","AC009511.2","AC009511.2","HuAgeMSNDsplitRnaseq_05"
"ALDH16A1","ALDH16A1","ALDH16A1","HuAgeMSNDsplitRnaseq_06"
"CORO1B","CORO1B","CORO1B","HuAgeMSNDsplitRnaseq_01"
"VN2R19P","VN2R19P","VN2R19P","HuAgeMSNDsplitRnaseq_04"
"EFNB2","EFNB2","EFNB2","HuAgeMSNDsplitRnaseq_12"
"PKMYT1","PKMYT1","PKMYT1","HuAgeMSNDsplitRnaseq_10"
"CTNNB1","CTNNB1","CTNNB1","HuAgeMSNDsplitRnaseq_03"
"LGALSL","LGALSL","LGALSL","HuAgeMSNDsplitRnaseq_05"
"TDRD9","TDRD9","TDRD9","HuAgeMSNDsplitRnaseq_04"
"POM121L7P","POM121L7P","POM121L7P","HuAgeMSNDsplitRnaseq_09"
"EIF2B5","EIF2B5","EIF2B5","HuAgeMSNDsplitRnaseq_01"
"AC063976.1","AC063976.1","AC063976.1","HuAgeMSNDsplitRnaseq_10"
"KIF3C","KIF3C","KIF3C","HuAgeMSNDsplitRnaseq_14"
"VDAC1P12","VDAC1P12","VDAC1P12","HuAgeMSNDsplitRnaseq_21"
"RASGRF2","RASGRF2","RASGRF2","HuAgeMSNDsplitRnaseq_02"
"GOLM1","GOLM1","GOLM1","HuAgeMSNDsplitRnaseq_07"
"EIF6","EIF6","EIF6","HuAgeMSNDsplitRnaseq_01"
"CREBL2","CREBL2","CREBL2","HuAgeMSNDsplitRnaseq_01"
"LAPTM4B","LAPTM4B","LAPTM4B","HuAgeMSNDsplitRnaseq_01"
"LINC01470","LINC01470","LINC01470","HuAgeMSNDsplitRnaseq_09"
"ERICH3","ERICH3","ERICH3","HuAgeMSNDsplitRnaseq_04"
"DSCAML1","DSCAML1","DSCAML1","HuAgeMSNDsplitRnaseq_22"
"ITGA4","ITGA4","ITGA4","HuAgeMSNDsplitRnaseq_13"
"MOCS3","MOCS3","MOCS3","HuAgeMSNDsplitRnaseq_07"
"LAMTOR2","LAMTOR2","LAMTOR2","HuAgeMSNDsplitRnaseq_03"
"PAK6","PAK6","PAK6","HuAgeMSNDsplitRnaseq_02"
"EPS8L1","EPS8L1","EPS8L1","HuAgeMSNDsplitRnaseq_05"
"ANKRD29","ANKRD29","ANKRD29","HuAgeMSNDsplitRnaseq_11"
"PPP1CC","PPP1CC","PPP1CC","HuAgeMSNDsplitRnaseq_05"
