GSM1294118	GSM1294119	GSM1294120	GSM1294121	GSM1294122	GSM1294123	GSM1294124	GSM1294125	GSM1294126	GSM1294127	GSM1294128	GSM1294129	GSM1294130
A_23_P55286	8.765525464	8.033365182	8.946767991	9.771702887	8.904644857	8.553178081	8.916653985	NA	7.304439854	6.011486917	8.078871842	8.554378955	7.074022616
A_23_P55319	7.310139227	5.263872353	8.511263636	8.547368851	8.424603441	7.9133143	8.436434635	8.425724901	7.252351316	7.828941249	7.773667384	8.234587539	7.171574141
A_23_P55342	6.324852357	4.064265505	6.537954356	7.766046494	7.403516559	6.552605779	7.098257421	6.559458162	5.494765041	4.289945097	5.662644167	5.898889626	5.517559164
A_23_P55356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55376	9.098291639	8.225124031	9.586619709	9.890283128	9.249345546	9.396336766	9.299881806	9.506650137	8.676563966	7.313040826	8.867240123	8.694329329	7.837539004
A_23_P55468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P5550	7.555732578	7.934016331	8.37719708	8.780889449	7.960084204	7.629519096	8.790341328	8.058880344	6.284644975	7.650445776	8.083311247	8.74772373	6.408408721
A_23_P55518	7.216450985	4.135689178	5.748678319	7.734298427	6.918521004	2.851761033	7.038156299	6.751963083	5.775742743	4.672626739	6.266503407	5.919319581	3.967768069
A_23_P55551	5.882784867	5.769021904	8.631367341	7.117385445	7.088815794	7.065528153	7.95354055	7.21673325	4.495989939	7.509809043	7.670385032	8.383401468	5.613097541
A_23_P55572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55578	5.402865744	3.738720287	5.73858303	6.004768558	5.166315757	4.324634935	5.522796811	5.463953276	3.508634013	4.898486028	4.136298042	4.989219861	2.922151217
A_23_P55584	4.771036716	3.531081973	5.48122789	5.630777339	4.931674548	3.666532786	5.210273129	5.055566608	2.91295006	4.995570445	4.6503935	5.300593439	3.96176685
A_23_P55586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55639	4.836860815	5.166828302	6.138706156	7.063606481	5.709008246	4.886963193	5.633060608	5.076750621	3.664252992	5.540984759	5.327627011	6.577233182	3.748037164
A_23_P5568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55682	9.695640506	8.60994477	10.9714171	10.9529596	10.6568887	10.66410324	11.0730952	10.53381931	9.124099594	9.935898147	10.39378835	10.86306809	9.424792581
A_23_P55688	4.845036848	2.70216415	5.552468989	6.066390618	5.853802078	5.194068136	5.253422436	5.136042876	4.330929782	3.861106762	4.760265132	4.851373267	3.970844453
A_23_P55706	7.020253271	7.254740474	8.219268247	8.51184356	8.40130962	8.334629501	8.391343275	8.232225676	7.236327101	10.18543917	7.814683075	8.177476846	8.215757213
A_23_P55731	7.617578395	5.032209306	8.566374517	8.899237575	8.713621589	8.170720268	8.56736443	8.029064662	7.399960599	6.61135669	7.36279949	7.681368442	7.524644355
A_23_P55749	4.249051618	2.971841305	4.846348387	6.782555343	6.019135443	4.762950433	5.42783543	5.394217437	4.896708757	4.005210431	4.006611307	4.815841299	3.574674354
A_23_P55802	7.2102856	NA	9.350352926	8.110378905	8.523001235	8.773388153	8.766233383	8.417163907	6.510293094	8.07663231	8.264018409	8.976705021	7.121472389
A_23_P55846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P5586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55873	6.787454667	6.154120385	9.0394551	8.433692674	8.636789542	8.386884648	8.726758685	8.549094242	7.283097616	7.678679005	7.776525809	8.213435746	8.262108003
A_23_P55880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P55917	6.4142597	6.246727869	9.914815036	8.835144677	9.482865623	8.763957594	8.891172782	8.773410902	5.890682583	7.920198007	8.584406355	9.618676949	7.94393363
A_23_P55926	4.887129938	NA	6.20253448	5.684626047	5.496166072	5.161058096	5.815886118	5.660800866	4.354392917	4.767778195	4.390488163	5.510376813	4.553521477
A_23_P55936	9.419047095	8.123667231	10.09411332	10.21729252	10.2897803	9.783896298	10.41602373	10.05743673	9.659750667	9.36714519	9.716690187	9.941253796	9.565895676
A_23_P55948	6.996509644	4.74495705	8.098541149	7.833265193	7.684494768	7.692021913	7.828465933	7.397944966	6.495268398	5.845502345	6.902478828	6.952540916	6.157306509
A_23_P5601	8.350668734	6.500583306	8.672027839	8.844282072	8.486274323	8.254711662	9.019518453	8.470675141	7.997109462	7.317001003	8.308321281	7.816358427	8.663203702
A_23_P56010	7.483967293	6.250795245	8.458833104	NA	8.302826702	7.558690093	8.282095493	7.787833361	7.231825018	7.193278936	7.220009686	8.166255493	7.540840974
A_23_P56050	5.475055691	4.711232224	7.994236885	8.510143448	6.385691424	8.330600526	8.323851458	7.030997015	5.847579567	5.470703771	6.789420181	7.247414886	5.481697733
A_23_P56069	8.975288547	9.127972403	9.217888893	9.696619152	8.864557297	8.832664734	9.79960089	8.581852096	7.977675465	7.439623138	8.172299486	8.307923456	8.180568102
A_23_P56091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P5611	4.83125758	5.769608052	NA	5.374717483	4.788639777	4.921162086	5.752289114	4.596089547	3.34430159	4.121339556	4.964128275	5.08162553	3.752261546
A_23_P56127	4.672338212	NA	6.30139925	5.891844204	5.032158603	5.317267885	6.605226293	5.669681897	3.319146207	4.960703525	5.06735304	5.893162443	4.456783812
A_23_P56140	7.274699622	2.655668958	8.204809781	7.847022257	7.60290593	7.504409057	7.98806374	7.26693736	6.821198702	5.657654009	6.759470124	7.184562973	7.195607449
A_23_P56150	NA	11.89767948	14.00426261	13.84027242	13.07443051	13.61385046	14.10316976	NA	13.15472446	11.88122832	12.25818941	12.88088101	13.62200834
A_23_P56163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56170	5.535038926	3.9252532	NA	6.174038227	6.111964004	NA	7.306223955	6.40022538	5.376177495	4.780659705	5.530037647	5.782949212	5.963056283
A_23_P56188	12.47019722	10.32828111	13.27961987	13.46205999	13.49624337	12.93454525	13.51924309	12.94449026	11.75746793	11.7542424	11.69709615	12.26792666	12.55563716
A_23_P56195	8.706980116	6.008304909	9.921107653	10.5935648	10.53321486	9.580138699	10.22796845	9.911028047	8.189364009	8.352886941	8.333810118	9.421136811	8.609579164
A_23_P56197	7.312565346	5.429896108	5.879793972	7.331352309	7.5523886	7.874946317	9.273122806	6.911107915	6.961103522	4.838532306	6.242209007	5.509806668	5.947367629
A_23_P56213	2.74654474	NA	4.672370462	3.47818749	3.568839593	3.761738438	4.564610469	3.794431463	2.76018794	3.484089138	4.002579216	4.676497043	4.030089722
A_23_P56228	4.258380226	2.928990856	6.300575869	6.285008753	6.266977264	5.690236608	6.410986014	5.502487823	5.666876717	6.638491811	5.757350537	5.834210867	6.357030605
A_23_P56239	2.624496792	NA	2.849312966	4.663834734	4.672527741	2.734678192	3.457328999	4.647984465	0.955976335	2.91251536	1.827866165	3.496859848	2.929336534
A_23_P56249	11.69612295	9.471772542	12.66926112	12.19767745	12.21604222	12.38287607	12.56388432	11.97710924	10.22927307	11.16428347	11.5533677	11.72176355	11.06874805
A_23_P56256	9.749661805	6.605649298	10.60823079	11.13562913	10.80135431	10.30997422	11.00987759	10.57798767	8.753654674	9.222594964	9.468759245	10.21032554	9.824237372
A_23_P56288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56314	11.9777822	10.11090999	12.92074139	13.10424934	13.0299187	NA	13.31401245	12.84443764	11.7226291	12.26969768	11.94424792	12.56234332	12.41470717
A_23_P56316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56339	9.445642499	6.860436461	10.25624526	11.04588523	10.37963829	9.549167035	10.34557934	10.04908753	8.933282571	9.179952868	9.01974722	9.502199306	9.199989065
A_23_P56356	4.222429003	NA	5.52551799	5.233929847	5.368302855	5.041634185	5.362842262	5.272231887	4.469876211	4.991434772	5.009285357	4.464854472	3.908249936
A_23_P56380	8.773209114	9.26095128	10.67403157	10.0991571	9.722948891	9.801076829	10.07780911	9.794655483	7.664029794	10.41145061	9.988738645	10.69680326	8.578472705
A_23_P56404	5.180993987	4.894631535	NA	5.01878237	7.143649533	7.607471617	7.328068105	6.62618971	5.754227986	6.732398103	7.300391916	7.484632804	6.79544618
A_23_P56433	5.57919584	5.045548688	6.818435184	6.9344764	7.434475611	6.634428458	7.678171932	7.165364294	5.227159599	5.083957079	5.634513407	6.445638485	4.752328993
A_23_P56437	6.383425402	5.835533544	7.479324349	7.651917049	6.983481613	7.127492965	7.656973948	7.16545977	5.669863841	6.959799129	6.841003199	7.314926686	6.12674143
A_23_P56494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P5654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56553	6.946844297	5.612068178	7.344677617	7.381910608	7.149905604	7.213797325	7.725008991	6.68762763	6.029387066	5.57249833	6.203058603	6.386543175	5.658298899
A_23_P56567	7.011640992	NA	8.645299966	8.292973574	7.924165818	8.373876985	8.235725624	7.751920918	6.210835156	7.383103764	7.349941986	7.85138801	7.225163083
A_23_P566	8.799172808	9.212245153	9.776124391	9.554016456	9.093407	9.428945508	9.932284744	9.237557982	8.141791928	8.930203028	8.853760542	8.995700737	8.4498399
A_23_P56630	4.848147179	4.562110515	5.851909915	6.564076763	6.59215875	4.24320598	5.62320727	4.819545059	2.724165654	5.852279306	6.072280766	6.272247379	4.180431152
A_23_P56654	6.572288066	6.439075042	7.150769851	7.52627465	6.952553728	6.916776379	7.556315982	7.087931641	5.603156002	6.507616591	6.38022069	6.608182066	6.450261589
A_23_P56680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56703	5.315697365	3.665574688	5.1618228	5.275329308	6.561693027	4.972673357	4.98393484	4.981890546	4.889750957	2.345412557	5.11774906	4.299342847	4.783226664
A_23_P56709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56734	5.413237629	5.453522518	NA	6.916787125	5.827985382	5.237278807	6.863336376	5.523606177	3.50826764	4.735278458	5.774264169	5.991150609	5.368630428
A_23_P56736	5.446773654	4.02790865	6.157139536	6.696710252	5.880868422	4.942495269	6.081795511	6.317405197	4.953031911	4.88915518	4.655432549	5.438426601	4.63962694
A_23_P56746	5.512292002	5.741408738	5.636082239	6.703736114	5.944297184	6.313248029	6.704822177	6.281631677	6.42904664	4.587318781	5.791495289	5.639788119	6.138678104
A_23_P56759	8.467721287	8.268239277	8.470031231	9.331693126	8.320587569	8.482328794	9.29767497	8.134081264	7.540525621	6.329199138	7.994475071	7.95384432	7.392395567
A_23_P56787	5.131587838	2.249688955	8.098323752	8.023089535	7.231284552	7.2628503	6.919412787	5.728041854	3.760993726	5.673444204	6.178450535	7.290488914	5.141581565
A_23_P56798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P56810	7.620791657	7.781874402	9.413317568	8.971766838	8.420961503	8.421999149	9.012067185	8.369387088	6.303377833	8.157555618	8.364039202	9.19368379	7.288678777
A_23_P56833	7.931779958	7.1275786	8.880512279	9.070504181	8.400559276	8.13932828	9.419710159	8.100059908	7.740596388	7.410090049	8.206981121	8.753502585	9.073711534
A_23_P56865	5.825927659	5.341163899	6.423522476	7.537220245	6.20535113	6.118119125	6.079286105	6.594115109	4.575320457	5.432552351	5.867862427	6.063169194	3.634415229
A_23_P56868	4.068122173	4.279964491	4.14200083	5.760091843	5.139479318	3.313116236	4.686533583	5.555223805	4.003875639	3.166104178	3.47078803	4.322245453	4.411478448
A_23_P56898	4.989839743	4.370676249	5.282261496	5.535421583	5.501091965	4.380456563	5.575138337	4.868817123	3.872860272	6.337369464	5.175653536	3.763032259	4.015543955
A_23_P56922	11.58472626	10.41732934	NA	13.13582678	12.03085229	12.34028074	12.98487181	12.79529839	10.6058656	13.11263303	11.76642207	12.53039439	11.20825265
A_23_P56933	11.0357483	9.333017561	NA	11.67745583	11.10198683	11.34329955	11.75337054	11.08972456	8.80622512	11.19021729	11.41382941	12.20743749	9.176592305
A_23_P56971	5.303886664	4.576473765	NA	6.792487085	6.111135879	5.47076786	6.077622639	6.024854429	4.919884447	5.429859294	5.577456624	5.706911482	4.882247354
A_23_P57036	3.154911613	1.990461719	3.934709783	4.568198207	3.903733948	3.157587997	4.155430109	4.245243631	2.635946438	3.933955247	3.920375459	3.902912897	3.027562875
A_23_P57059	8.266562625	8.018559625	9.206132078	9.301913167	8.617507504	8.557674682	9.312171186	8.553748314	7.212521676	7.675717857	8.328755249	8.606476281	7.802798091
A_23_P57089	9.943052483	7.532003635	10.65457248	10.85277293	10.63636995	10.60138453	10.63011147	10.3307623	9.748179765	8.720469667	9.023601899	9.387346599	9.718824982
A_23_P571	10.77070766	8.562056541	10.23514664	10.78818568	10.55981872	10.25584295	10.06163311	10.56042742	10.46553171	7.813016039	9.652522705	9.831182289	8.50889883
A_23_P57110	5.567939044	2.153561192	NA	7.546755584	6.334381455	4.944459307	4.341353896	4.751315888	6.922266841	3.047873722	3.022833307	3.96006775	4.195388548
A_23_P57137	7.252795979	6.005455907	8.190273602	8.159114985	8.154110256	8.191112034	7.71880067	7.778833442	7.434331319	6.161511445	7.114674148	7.298580424	7.356919367
A_23_P57155	6.156167435	5.884421603	9.5731753	6.572696134	7.482894254	8.365985546	8.346720261	7.909268481	5.377521859	9.351837659	8.822793233	9.921764041	5.75311885
A_23_P57199	5.794499826	3.87147603	NA	6.58466311	6.240757947	6.51214122	6.396637488	5.801774568	5.80769134	4.542231425	5.554483562	5.344136093	6.973761644
A_23_P57227	12.29328656	11.25980033	12.54520824	13.46775073	NA	13.29963017	13.26080077	12.90851497	13.13827308	10.88903921	12.06848608	12.01420568	12.43874898
A_23_P57236	2.806181121	2.209525733	7.201861225	NA	5.554258836	5.308884693	3.718161032	5.589564264	2.299068194	4.367297671	3.492836359	5.989362935	4.767823209
A_23_P57293	5.393789251	3.136392713	5.786388306	6.169646254	5.176790695	4.850028273	5.478230859	5.847511418	3.709625902	3.155802977	3.698006171	4.183511128	3.247673273
A_23_P57304	6.155741139	3.846098113	7.912855813	7.997296925	7.405789892	6.230495858	7.724942164	7.118105313	5.179309998	7.095592182	6.578539804	8.13047275	4.480719448
A_23_P57306	4.339466556	3.674905606	6.264962992	5.316884966	5.375377257	5.422087858	6.04254099	5.254584066	3.597251997	5.284117093	5.495246553	6.545680959	5.38105847
A_23_P5731	6.980838758	5.626679177	7.985089377	8.867388096	8.240104398	7.486855129	8.545245219	8.111153932	6.396095253	6.927325234	7.263564048	7.680412272	7.096903812
A_23_P57323	7.414872932	5.53577615	6.262905159	7.457086974	7.298409048	6.326366564	6.903004517	6.478096865	5.861986867	6.611440499	6.21445668	5.765283844	6.133694005
A_23_P57337	2.273988157	2.551196805	2.993727975	4.396161545	3.718440541	1.588863559	2.971896839	3.527692182	1.702790505	2.489225641	2.768021675	3.672852995	3.184866776
A_23_P57347	7.393339828	7.165382385	8.684180897	8.70753894	8.602453168	8.273630111	8.551760548	7.925166306	7.070827222	7.169071154	8.177701073	8.010966652	8.127038396
A_23_P57370	7.5158307	5.957460552	8.911883589	8.523778344	8.235677284	8.143249526	8.400543053	8.256838948	7.342151135	7.441876834	7.609415904	7.865211765	7.346976385
A_23_P57379	2.56659916	NA	4.298807122	5.094460312	4.684725621	2.995780083	3.899511124	4.220000977	3.044575101	2.583268745	3.011424612	4.61743367	2.464758955
A_23_P57393	8.554769945	6.68186807	8.950145556	8.497686207	7.91769609	9.082761391	8.416883221	8.544552231	8.795496183	6.972526091	6.749612032	8.299083437	8.062298756
A_23_P57401	5.392315362	3.563857338	6.967394587	6.515068541	6.137206757	5.994911624	6.573652034	6.466991337	4.994308628	5.661792632	5.506259176	6.421276831	4.642390244
A_23_P5742	5.439530722	5.011606109	5.609349265	7.045673397	5.63427031	5.595709523	6.835550218	6.156820698	4.431493258	5.204796089	5.161816352	5.563551095	4.988946393
A_23_P57497	5.184669484	2.946283761	5.494381687	5.098869656	5.139756794	5.464685909	5.903358646	5.43894285	4.713307049	4.934251338	5.21380335	4.965041279	3.790864809
A_23_P57521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P57547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P5757	7.065563695	6.494082421	8.060057114	8.081741196	6.932898578	7.762317585	8.135276797	7.686292512	6.499346676	6.536199028	6.942665804	7.356966891	7.229200473
A_23_P57570	7.516067954	3.687726997	4.567415848	4.236400773	4.22515074	4.472002892	4.927476475	5.849303006	5.0732067	4.321891306	4.274761113	4.682055789	4.801611368
A_23_P57576	4.901928337	6.146410639	9.825359999	7.363888566	8.07223767	NA	8.240987335	7.642343453	4.289971647	9.148721375	9.170366258	10.25770134	6.461316874
A_23_P57577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P5761	8.982041538	8.473488213	9.045926988	10.24757985	9.069568454	8.970141274	9.312121256	9.276570176	8.177700575	7.637092877	8.224509664	7.954312652	7.308363606
A_23_P57643	4.556150414	2.692644568	5.428730661	5.690331325	5.50794556	5.019352761	5.641364525	5.853838499	4.303972121	4.215447964	4.987163944	5.341590873	3.71068633
A_23_P57658	5.380387987	5.075014845	7.661729651	7.024278673	7.153911711	7.141396004	7.596747341	7.438107346	4.702992139	7.270596217	6.812810091	8.123802229	5.600596845
A_23_P57667	8.852377819	8.628942697	10.6582829	NA	10.52181339	10.28580561	10.13464579	10.11986322	9.00912291	8.989292308	9.834775517	10.00254783	9.138964435
A_23_P57697	7.402448474	7.269931745	8.806978098	8.268823611	7.863878378	8.173174416	8.654365722	7.844794881	6.204654085	8.062255037	7.991706635	8.94172814	6.743832684
A_23_P57709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P57736	9.300140889	8.745815814	9.618602624	9.294028617	9.274725244	9.150555615	9.823162446	9.467092772	8.839671801	9.450784217	9.40670545	8.892826319	8.440962992
A_23_P57760	4.973119426	5.370772135	6.263931303	6.458405793	6.017847545	6.158051789	7.046373188	6.481978759	4.182007331	5.892190881	6.187816432	6.685706126	5.181072726
A_23_P57807	6.442450242	6.035571127	NA	NA	6.988414298	7.454819105	7.430838055	6.744467905	5.387032644	6.350915851	7.440860034	6.997845621	4.716633193
A_23_P57819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P57829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P57836	8.527520013	7.037672138	8.434376777	8.823664984	8.429828503	8.216679905	9.490246603	7.561627048	7.327679281	8.171003113	7.82458776	7.67082476	7.594257413
A_23_P5785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P57856	8.787160784	9.096418153	9.351702746	10.78934861	9.016528634	9.255803781	9.996681086	8.998995963	9.280743168	10.17205991	8.458553029	8.597679399	8.137628012
A_23_P57868	6.572972712	4.63733144	7.188006211	7.755826952	7.842322684	6.942720925	7.767287325	7.488270769	6.275228726	5.712492334	6.144078397	6.444358798	6.76357756
A_23_P57927	8.560392069	6.055770917	8.038274844	8.105369557	8.305091362	8.61097683	8.454586776	7.78148037	8.170126864	7.143789305	7.494889177	7.175698241	7.172951484
A_23_P57941	8.483466748	8.614556366	9.550169784	9.207755006	8.504411441	8.98265453	9.826020091	8.302877868	8.175272586	8.18020904	8.787000756	8.706899329	9.642533534
A_23_P57950	6.590328053	6.027188782	6.597859483	8.643757362	7.509877909	5.42509234	5.082370912	6.642198591	4.675267761	3.787400075	5.74902092	6.361522042	4.396088915
A_23_P57961	7.412987247	5.395707548	7.985073433	7.340432307	6.995957048	8.031509336	8.806610196	7.91389528	7.598585547	5.742072252	7.526944401	7.551380662	6.858014575
A_23_P58002	6.477746935	4.772263101	7.687225194	7.781813435	7.566005313	7.248618323	7.793575349	7.352076982	6.021962026	6.838093305	6.675131392	7.174251602	6.229015461
A_23_P58031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_23_P58036	9.394845076	9.267906303	10.31011741	10.12829856	9.482763798	10.20317056	10.3431002	9.801418174	9.113841901	8.759936106	9.661603717	10.09759368	9.371173744
A_23_P58072	10.6925571	9.563996446	NA	12.63801137	12.42578185	11.10102757	11.27363128	11.81370264	9.168771136	10.22088735	10.61541538	11.50181928	9.928408374
A_23_P58082	5.02099549	4.922757308	5.83778711	6.056933972	6.272086474	5.75989617	6.561554957	5.817865221	5.064830698	5.264883927	5.665094548	4.908739426	3.500919299
A_23_P58091	7.368772713	5.021461516	8.270456058	7.95005659	7.568751904	7.68688076	8.204259586	7.795228616	6.777712959	6.838213091	6.99257698	7.684172128	6.945414572
