GSM506013	GSM506014	GSM506015	GSM506016	GSM506017	GSM506018	GSM506019	GSM506020	GSM506021	GSM506022	GSM506023
200664_s_at	112.5542921	150.426184	348.8130872	262.2705053	241.627838	247.3008273	81.06123587	139.6718714	648.3427553	197.6571639	89.11111488
200665_s_at	1731.845112	1436.09638	1685.76188	2754.159584	1907.753704	1965.029532	1726.173019	1716.337026	1588.283507	2304.909544	1749.730193
200666_s_at	250.3825173	244.4226182	426.75461	385.7352545	703.1033086	481.2505183	378.5903959	417.0648134	1561.184407	254.4520216	264.7430406
200667_at	394.1103176	359.6987738	327.4256214	403.0970123	572.4382035	409.8274479	638.0163016	625.1383256	821.8286805	442.9501976	393.4432666
200668_s_at	306.631153	406.7404201	370.6302754	431.5933254	589.6525221	468.6312746	488.3329082	357.7599291	1043.421244	324.044901	416.0519288
200669_s_at	182.8871286	192.2151541	246.1248725	249.3393173	233.3728878	276.2725491	157.3450735	126.2207108	413.1665967	259.9969635	216.8182911
200670_at	95.19193984	94.87129724	117.812057	164.4729002	68.70201006	129.4921517	72.33424524	155.4060189	146.3081227	117.1020735	98.50641797
200671_s_at	156.5363867	100.2738311	93.94439806	227.8005157	53.39982814	152.8744826	61.12775263	15.1780408	118.829623	151.1258977	41.0795571
200672_x_at	291.1869574	276.5176825	212.1348994	376.8524686	249.876462	277.7624842	220.5619388	290.8578656	263.2954998	295.5473163	292.1960567
200673_at	433.5719792	577.4890513	592.9952976	714.5360851	524.7962934	659.2866158	564.0894187	547.6269849	900.4568937	642.5225447	475.9583251
200674_s_at	2141.438481	3080.935031	2973.330666	2752.60592	3170.249698	2908.076278	3568.279162	3702.236248	3703.177349	2521.261736	2619.527659
200675_at	1434.739932	1799.799835	1705.136161	1452.275954	1390.641931	2096.77712	1712.013771	1591.698464	1090.284879	1612.02532	1562.927877
200676_s_at	214.0977457	256.4390391	168.6993142	300.0335437	226.3816846	239.6383908	289.6375811	232.4370849	287.8549664	206.5661374	201.080326
200677_at	723.5389114	1311.030083	877.9463318	1071.771357	1050.494162	1201.01611	687.6778784	767.7459334	1063.529629	1285.219217	830.8158773
200678_x_at	240.3573143	287.371959	324.144813	388.4154713	191.9065126	292.8659066	241.3752449	281.5957868	227.4402659	307.7168645	226.9436017
200679_x_at	281.802997	243.0722522	292.3431983	282.7620717	285.9533851	280.3870751	219.1736927	174.6152466	370.9219093	426.9802556	286.1495907
200680_x_at	1250.458135	1165.864426	1066.62076	1260.456954	1314.900252	1361.065986	1754.986435	1190.344307	2171.401047	1317.361979	1130.639946
200681_at	611.4938351	753.3650559	582.7330762	554.9207132	608.4729881	382.9047409	627.3492749	533.9959629	517.311068	442.8985859	616.6160378
200682_s_at	252.1399394	297.8489477	278.5787712	289.133898	263.565136	256.0344707	185.097306	250.5801441	295.9298364	229.395784	326.2302165
200683_s_at	270.1605393	237.2045261	255.9199239	301.302856	255.5624443	208.2908068	220.7687676	230.8521933	203.1152378	264.618544	147.0707028
200684_s_at	302.2943538	287.9974553	244.3731689	531.6060831	280.5174441	328.5531018	261.9510537	281.5810837	340.3192102	335.8811832	241.2688469
200685_at	66.78585057	33.52429819	38.79020653	36.16870715	81.43110107	106.4966387	60.89834573	124.7761303	67.41420831	41.79134006	46.93368006
200686_s_at	300.3502541	247.2291049	220.1069141	165.9735655	279.8243635	265.1467934	196.4694057	177.2564129	332.7012114	197.5377688	212.068521
200687_s_at	90.84821686	86.78652771	112.7156419	84.72243199	101.0001496	65.84858163	113.4668037	45.8625992	98.65688256	79.63681574	113.0978181
200688_at	46.5315469	64.7020702	88.60984572	81.43902126	51.48439011	91.86193818	18.06524626	53.84397064	30.99129652	89.07164696	40.24408987
200689_x_at	1823.453032	2531.196989	2062.040712	1709.585223	2546.974984	2068.438251	2312.775773	2550.358707	2119.537413	2100.356477	2105.985729
200690_at	107.6102249	134.0645451	94.3454483	123.404467	118.5486222	166.8479253	85.07695238	67.82379748	134.9056241	121.2140994	159.5187033
200691_s_at	816.8098849	821.8072648	713.1826709	539.4641422	661.7714557	612.6932916	752.4751641	397.6245132	703.1108364	517.768924	872.6532194
200692_s_at	344.3098451	286.6913499	328.4930727	276.6376497	251.3771615	190.8792544	160.5074434	191.6048251	180.7032855	226.5925277	420.0226087
200693_at	1604.374664	1330.215721	1147.583351	1102.014425	1336.957225	1312.060695	1365.553909	967.3685759	1583.852859	1482.508785	1799.715161
200694_s_at	830.931705	873.025321	711.7000842	765.3889869	874.5880283	540.6770811	917.3903209	678.0078162	640.3687642	619.4323797	880.7337047
200695_at	357.0881013	432.4471533	431.8220478	390.3519884	303.4336368	247.9315408	325.4598597	495.7412566	133.5493699	337.8118667	311.2739999
200696_s_at	1548.496726	1513.412513	2289.104693	1484.042903	1201.310569	1443.781831	1723.675061	1256.228354	1724.632498	1718.35492	1765.661259
200697_at	653.2622223	629.7449697	486.3165132	417.5776873	567.318927	406.5855161	606.198254	563.882248	291.9172641	403.3338782	557.5182496
200698_at	138.2477857	102.5738131	174.5114968	166.1234393	135.0688488	167.1241645	132.5093672	156.8598813	186.1664643	125.7774457	154.7105202
200699_at	146.7816186	148.8055082	157.3221704	177.5408974	147.1510669	192.4348984	212.7604513	185.5117805	276.4949906	162.7051949	175.1569768
200700_s_at	160.3153803	182.2867778	200.5127884	126.5320572	172.6172306	169.9020069	118.4533498	101.987342	188.739936	160.4894591	126.7991427
200701_at	550.2398823	772.0108691	876.362549	713.6168005	792.7311727	842.0530744	937.983128	701.6341063	837.2303858	938.21107	665.6996559
200702_s_at	24.14172306	9.310040205	11.38696813	23.98938162	10.29252533	6.291399116	4.117783893	16.09727284	15.04593048	30.79365728	6.799530054
200703_at	1735.838981	1400.761462	1425.666613	1795.906715	1210.466887	1684.371451	1177.36445	847.9715747	2037.977702	1525.7101	1600.255171
200704_at	552.4304593	588.5554715	675.7400487	423.20441	701.3441014	413.2603443	634.6819867	719.626323	1139.640168	539.717818	660.1912645
200705_s_at	771.8435698	827.0281016	776.0678239	766.9653332	785.7193766	863.4679585	977.236228	791.5379027	938.9471319	910.8193326	845.9708382
200706_s_at	297.840562	245.3765269	271.510428	256.0022736	165.5615222	268.0103775	201.6837991	244.2854654	358.0313111	243.0420798	230.6444514
200707_at	201.4608636	185.1966325	223.5697103	174.1486726	204.8203611	194.2734486	172.6269002	230.3599254	128.1137269	168.2473499	203.7580108
200708_at	416.9195428	515.5839425	218.1671993	341.2072029	306.4492376	219.0559421	500.2707955	370.1719811	284.7062352	218.163775	503.3611564
200709_at	313.9105226	342.8478136	333.639954	366.9575498	310.0686405	523.388765	496.8867467	270.2755279	613.5020477	454.0595693	326.0418149
200710_at	361.6744491	475.604671	363.144944	459.0273395	558.3893613	510.5786138	529.698081	448.5707652	378.1847184	529.8436143	508.7618966
200711_s_at	1786.616597	1300.129537	1350.069612	1365.766452	1112.832872	1270.647918	1510.186986	1253.208626	1338.079311	1274.018468	1817.034142
200712_s_at	90.52076591	150.9024872	145.5739196	188.0705825	108.9900208	115.7655311	74.57079984	143.1436224	121.4669063	120.8406178	79.72551333
200713_s_at	428.0113119	581.3196915	571.8962685	552.320982	562.1211135	485.0862441	595.4016778	707.2697595	775.7199286	557.4003905	484.1302251
200714_x_at	442.030331	522.7005393	446.413959	587.0099074	498.5940012	419.7911444	601.6684127	529.0045453	424.012388	394.4761519	570.043759
200715_x_at	958.0213571	1400.886554	1362.715702	758.4296414	1178.245345	1077.119469	1068.473411	983.4299721	1440.431167	1339.416612	1192.893169
200716_x_at	2627.891259	3970.656548	3833.588875	2693.345089	3742.330113	3617.15308	3691.366996	3296.665292	3749.62495	3164.333595	3315.097102
200717_x_at	2864.149649	3700.233333	3814.765213	3546.487416	3484.761862	4002.057604	3619.996106	3518.415565	4925.59995	3307.051396	3280.343326
200718_s_at	2589.517064	1918.547049	2478.605413	1736.362001	2723.917905	2242.494318	3143.036703	1846.45391	4260.284719	2458.271872	2895.963562
200719_at	146.0772977	143.9791181	187.5031008	147.3843796	227.1162312	174.8747427	178.7484682	178.8702121	143.3839213	106.6844997	158.1980007
200720_s_at	216.7165088	269.3848734	262.628892	259.7564469	230.2917656	123.6535708	155.3965357	154.1578718	148.2969709	200.4180937	171.287042
200721_s_at	402.1025323	497.0326727	412.7673999	378.4730704	320.8808433	382.5384916	330.523451	221.0641071	308.7908335	388.8683363	503.2161788
200722_s_at	172.5374223	103.2888111	153.9233429	165.5405234	110.7840651	128.3209047	88.73065906	146.4544164	134.8838818	140.3149582	112.5711954
200723_s_at	468.9132268	451.818814	518.4108067	499.3656748	248.3718519	385.5679438	332.0300269	194.8440137	395.5146306	398.1630496	384.4256619
200724_at	49.26000579	37.81912524	17.78744755	41.0565192	56.44531242	50.24160734	47.12995572	77.08177473	22.88232149	39.93640317	17.71446783
200725_x_at	1831.729529	2750.406522	3220.012157	1644.635925	2577.233199	2552.733204	2455.677518	3613.314756	3180.042964	2569.851851	2075.487719
200726_at	345.7207254	434.5815028	312.2690188	535.0669644	427.7530084	502.8953718	508.8645436	369.3752564	513.8731617	428.9892542	307.6493955
200727_s_at	161.0727861	125.3248874	174.2891057	182.5197019	113.6563364	116.1875897	72.91314251	164.4245266	167.8592506	157.358486	98.70172951
200728_at	291.3554026	500.5873989	407.0169074	472.9924196	320.6459792	214.0842944	247.5761385	230.8535955	294.4191706	259.1211089	351.2521158
200729_s_at	151.335032	164.9403687	208.4901028	166.3995647	82.39950698	178.5392639	102.6234991	107.9371389	199.2293053	122.6369783	128.4377076
200730_s_at	156.93505	132.5936432	217.0815793	112.6647867	79.71999561	148.5853627	118.8831191	139.9602445	179.0957935	136.6486093	172.251608
200731_s_at	117.7964807	137.8039288	83.65776072	87.02335316	164.3987623	120.8286875	102.5595354	98.31815029	169.0703849	108.7000002	100.2617103
200732_s_at	194.1776678	227.3602513	250.0474151	174.8843149	240.6540226	227.7870315	246.9937254	336.6749144	278.1692487	219.7331884	179.2489752
200733_s_at	76.12484183	67.74543335	89.02039792	72.58918869	24.87424307	97.94839004	43.22597366	67.22179015	57.34466937	50.30292361	88.31810671
200734_s_at	518.3279574	486.4999421	430.9081978	447.781469	417.9613963	394.7905663	566.9552346	483.4837929	310.4470072	340.1623672	539.6289242
200735_x_at	1508.665869	1885.238801	2129.076925	1482.313315	1743.362797	2021.884951	1994.840292	1564.408751	2877.212527	1724.630779	1941.43139
200736_s_at	376.6179532	664.7235463	686.9753091	521.1931154	557.0338198	576.3098014	742.7401664	600.0196534	407.4726558	551.3257221	526.5558303
200737_at	208.9976354	242.9375103	360.5479643	267.3188078	272.3437878	157.5481951	196.8405202	249.5334972	237.7378748	170.4043953	272.0006209
200738_s_at	925.2436043	875.0542709	911.9450044	911.137893	984.0047675	854.6428336	1112.033001	659.1576725	908.1164748	502.818582	1048.968878
200739_s_at	54.58710331	101.8438227	82.78136956	89.38999969	112.4212038	65.38828177	79.00426934	63.74984728	62.48148173	75.24688426	63.97602862
200740_s_at	540.2645625	614.5999677	469.582205	421.399823	456.0862223	388.8703143	493.0760494	328.4987227	287.783254	369.5329427	634.3288263
200741_s_at	2380.20138	2625.734482	2939.620375	2484.341356	3571.696699	3797.095013	3320.656739	3175.306529	4716.915649	3001.853664	2662.538016
200742_s_at	299.601913	273.8250217	327.9517913	473.2068015	612.6944056	414.2010627	376.7854609	285.47157	400.8099247	353.5860092	332.8258716
200743_s_at	669.6269235	708.596028	704.6972004	712.5345119	642.37442	789.4551489	867.0014462	641.3878979	595.2680152	772.6260566	849.3231199
200744_s_at	182.6021722	196.0406082	275.0038875	298.5534837	171.0690709	167.7487921	170.6220894	211.066692	176.4236654	173.5591641	126.9958169
200745_s_at	546.8114392	544.3470894	534.3734476	697.3244974	390.853962	495.6501113	339.83405	410.3573214	507.5655035	441.2218965	479.9940867
200746_s_at	965.6480593	1078.638238	1034.633993	937.841302	786.2039825	683.6255574	1116.536759	783.5403939	949.3687508	1014.281302	893.0254946
200747_s_at	121.3002715	103.0674167	137.9547381	164.7651488	182.2531724	141.248984	240.0171822	226.5812719	199.7048653	189.0077083	135.3365706
200748_s_at	2570.576245	3648.38332	3463.865998	2794.124565	2740.538933	3375.005009	3443.34688	3451.314711	3264.662476	2969.067977	2631.221498
200749_at	353.9051084	338.0389477	237.6619615	334.6918253	152.5220195	221.4409381	235.6343907	109.4129031	181.1529508	233.5457747	369.0628404
200750_s_at	424.6478418	477.6201568	508.0589963	518.7999945	317.2251764	365.1041509	328.3195474	275.7573112	513.3539816	383.4499494	534.8663891
200751_s_at	123.4437312	205.9120573	217.9133886	173.272111	174.6838848	208.6001311	145.3757302	162.1163386	212.810532	170.7743365	119.9508339
200752_s_at	86.63666577	85.44952301	71.48570798	115.8246919	51.31799837	92.53576227	54.96203307	79.59236668	8.072731633	122.5057363	84.03838435
200753_x_at	161.7576034	124.4010164	179.9833294	158.0126365	162.087314	162.279679	116.3280191	132.1743509	166.7785201	143.1348414	151.0593462
200754_x_at	728.6521803	695.8903473	750.0880462	604.2862632	924.6466412	442.4209047	993.0788407	878.1651182	890.5891112	718.2213452	766.5822183
200755_s_at	6.824529455	6.108037214	49.48751247	42.24753124	12.70699576	16.18552835	8.892810521	23.89145117	33.65945336	26.5662425	35.61886023
200756_x_at	13.55267609	16.75160049	38.90003528	64.12505983	82.21535917	16.68844053	58.47444916	15.04422377	48.88427483	48.62733517	13.24352896
200757_s_at	154.7865748	201.0852444	228.2316739	176.5988185	180.3966798	204.3493315	249.0704497	202.9265263	432.0694136	172.5905228	152.9673097
200758_s_at	547.0355405	646.8767588	540.2694375	683.9349416	605.9935392	591.1907929	586.5105805	485.3599474	517.7116048	601.317199	545.2051475
200759_x_at	893.8168881	964.5843039	836.5684822	1211.168568	845.7293549	833.969917	1333.669138	958.7399752	895.9757288	975.0999181	962.8244491
200760_s_at	469.5741079	440.7368898	680.2421827	486.7162524	392.5198829	361.5449075	384.9209472	232.8303956	462.3581633	465.600855	496.1889257
200761_s_at	918.6500841	903.7770914	834.126207	902.9108113	1287.134553	1102.270426	1439.791765	1007.479738	1358.533956	714.248859	841.4166531
200762_at	1949.811559	1620.945433	1535.110795	1991.138943	2094.262353	2037.514497	2908.61443	2166.450856	2443.152024	1555.35357	1730.565742
200763_s_at	2019.37021	2782.524597	2366.040441	2079.496272	2909.972231	2926.18069	2827.069084	2693.415538	3660.963168	2402.511687	2665.795909
200764_s_at	304.1394033	255.1618308	376.2851618	408.2798434	400.0669955	375.7437769	284.3267251	222.0325349	441.7643627	388.0259221	234.3682623
200765_x_at	578.7626462	683.8153891	799.4766653	654.7328555	756.6778129	575.3105054	736.0575407	636.9955029	1011.25018	700.6849682	570.2017622
200766_at	131.364377	246.3769571	152.4484362	235.8664889	126.2856262	142.4355383	206.0341839	136.4895863	73.78007432	166.4985255	151.7782024
200767_s_at	61.43858671	29.00765003	55.88771337	79.21857284	69.20258497	73.55777693	54.03343064	45.94449936	71.78344398	95.80469049	54.60817988
200768_s_at	582.8409568	640.228291	626.0722555	750.3858269	707.6979444	767.192135	843.6721098	551.031828	744.9773021	725.2575213	816.6795873
200769_s_at	125.3350274	123.7616704	200.7165737	255.7438699	118.4601316	135.5441616	92.77405649	113.2971845	146.773947	170.0916839	129.7643168
200770_s_at	35.88532996	56.12629762	41.59616908	47.23796496	37.94336179	62.23766624	48.38844176	69.17394048	26.14411693	70.31436435	23.78550694
200771_at	115.6236797	129.8149598	176.9169324	123.9458087	127.6018738	146.0952576	98.23606871	83.09988636	202.4674615	150.9646985	128.7017041
200772_x_at	813.1553412	764.166956	1006.449845	1088.881622	1304.517204	957.6348515	1241.395858	1106.308224	2062.331814	812.5465607	720.9694824
200773_x_at	1102.758569	927.5209615	942.2010863	1257.286194	1851.224056	1528.22821	2577.421032	1896.696508	3005.464057	895.0293979	1078.708272
200774_at	279.536383	239.4051812	309.8859241	316.1330463	180.0633548	321.8700534	249.6293167	268.8292741	326.288589	313.4945118	291.0412037
200775_s_at	576.2768027	569.8405566	546.5203378	640.0170793	647.6663608	950.8878438	885.9084591	893.302732	948.0102345	654.6384893	437.9257468
200776_s_at	157.5258669	129.4008443	162.0850167	166.2320558	136.2825682	144.2977689	86.50146211	128.9739236	182.6991022	152.6730861	163.0774159
200777_s_at	326.841818	269.5299031	294.6876933	316.937874	270.9289123	369.1847401	278.9879123	200.1328232	333.217006	284.6566296	358.8790955
200778_s_at	611.575287	531.9041441	672.2123725	540.096112	493.8572547	748.4707194	367.5159556	531.554414	587.3739159	759.7457073	721.2068773
200779_at	775.8309451	941.5221628	1524.28349	981.5592424	816.6095556	853.2787595	1139.043928	904.7430533	1329.206933	880.0294147	838.90316
200780_x_at	6021.103276	5881.44257	5014.547448	4762.774541	6297.282327	3416.430301	6016.000319	5767.597524	3880.25739	4123.577967	6112.262177
200781_s_at	1054.729945	1497.932544	1742.148033	1111.465741	1393.937189	1573.307193	1750.29514	1850.608084	2317.382559	1212.039382	1106.263163
200782_at	575.6956126	544.9871778	836.0532868	511.1648672	651.6428847	602.059295	714.1375951	449.4719759	1175.193512	641.9299476	532.9528337
200783_s_at	114.1207688	112.5011582	159.7068082	102.7609551	101.5399828	121.5011429	276.3676657	178.3044956	174.8043864	127.6764031	214.8169369
200784_s_at	46.16659492	90.22917607	51.08996334	75.17733454	96.26559422	19.09696147	76.74872992	68.66109059	22.79640532	37.68190125	11.4901676
200785_s_at	155.5924276	105.7717254	180.4070861	172.3672368	222.829643	129.2370365	242.2549277	102.6037914	123.3170903	127.5578119	174.5431961
200786_at	474.3786907	580.9925256	335.1010926	391.8667458	313.9871945	385.5386626	385.8598082	288.1810138	338.5706693	390.8379234	526.3400026
200787_s_at	1709.445875	1172.76211	1346.193271	1534.571713	1371.776025	1490.15354	1491.584479	1350.297045	1996.152207	1142.701216	1203.280684
200788_s_at	3891.601291	2835.240018	2829.545639	2665.121178	3198.427262	3342.693798	4325.810556	3394.724607	4846.096104	2816.815885	4111.278574
200789_at	236.2187684	372.0708198	223.3442095	251.2461272	295.1205746	270.932516	247.9178035	308.8951053	203.8942641	308.2819748	230.5144747
