"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Prkaca-ps1",1.53111562507156,1.40222872695144,16.1244299539358,0.000389300522295201,0.00517875926095974
"Atp6v0a1",2.08150075206367,4.13356870903113,16.1210795362566,0.000389740457801613,0.00517875926095974
"Gm44632",1.51001914925549,0.476204400758573,16.1209398542529,0.000389758810717261,0.00517875926095974
"Atoh7",1.00344154816128,0.30355442219773,16.1102011856669,0.000391172556296361,0.00519201137866062
"Sorbs2",1.23216770485715,0.402413913779709,16.109799419278,0.000391225555676321,0.00519201137866062
"Magee2",3.29895414014789,1.14767866574845,16.1038567539281,0.000392010389771434,0.00519930806529582
"Ppif",2.13778233934872,1.55707061890766,16.0989916862893,0.000392654167737806,0.00520472627493318
"Klf16",1.95854481259628,3.36531651783647,16.0953635311922,0.0003931350088816,0.00520797952184888
"Slc9a6",2.45916366909131,2.66520565971706,16.0613356912179,0.000397675660703739,0.00526304076920832
"Ftx",1.55455780335775,1.21082095147262,16.0606538579498,0.000397767218104069,0.00526304076920832
"2010111I01Rik",0.70571404135162,0.579067509548935,16.0547130734083,0.000398565913201711,0.0052704564840176
"Gm21956",0.858545511678273,0.125463216039387,16.040487527716,0.000400485447874213,0.00529267596375222
"Herc3",1.76476432630629,1.44172715287944,16.0292799250711,0.000402004751675927,0.00530958275900092
"Cadm3",4.00353734047088,1.89966872313463,16.0104427104619,0.000404572300185731,0.00534030608413421
"Gm9399",1.94249551030976,0.389008576188671,16.007866017781,0.000404924876452487,0.0053417728334874
"Neto1",2.35677097546164,0.666109229407579,15.99028868323,0.000407338861893949,0.00537041575785449
"Rpl15",2.13754530341958,7.69020919407443,15.9816610162326,0.000408529398957778,0.00538277938390711
"Zc3h12c",1.69943512356737,1.85513201339651,15.979969508611,0.000408763249331643,0.00538277938390711
"Sct",1.64725256525273,0.364288995802319,15.963754443288,0.000411012291218601,0.00540917603725706
"Gm4852",1.51229082963449,1.44335801486345,15.9465107206175,0.000413418609362826,0.00543760992564435
"Ccnf",2.04817562292747,1.31998261461814,15.9419010990379,0.000414064432366481,0.00544054970936458
"Slc3a1",2.29304618638622,1.57780414988513,15.9414052633451,0.000414133965129953,0.00544054970936458
"Dpysl3",4.46663449922486,1.85522061921723,15.9352516071412,0.000414997958932841,0.00544866459671883
"Zic2",5.248775987587,1.83341605453076,15.9308417843422,0.000415618304316677,0.0054535728033202
"Gm12411",-2.48051898565427,2.87069905540174,15.921967772502,0.000416869665992286,0.00546675021976725
"Garnl3",2.67256779977199,1.87048213433869,15.9078518805215,0.000418868559192638,0.00548928722118977
"Gm11841",1.04496448807418,0.592297378176156,15.9063313613277,0.000419084487483141,0.00548928722118977
"3110039M20Rik",2.1396699530156,0.580362642351528,15.8863421114209,0.000421934304987367,0.00552084319556972
"Ubfd1",2.42111149982591,4.39724464653261,15.8859336108482,0.000421992760643149,0.00552084319556972
"Ywhaz",2.16119658387019,6.85501981633664,15.8593429991696,0.000425816616119411,0.00556757742222797
"B4galt6",2.84054574585996,2.30627422816652,15.8516969212006,0.000426923040413829,0.00557874685355886
"Slc2a3",3.20170956360553,2.18229215396517,15.8495216367846,0.000427238378883052,0.00557957181583811
"Scn3a",2.82958226422091,0.73371403731615,15.8442961977695,0.000427996904253316,0.00558618024353752
"Prr19",1.05193211493129,0.339973802981793,15.802309075523,0.00043414456540845,0.00566307796021883
"Sez6",3.3370127376194,1.21028198780951,15.7958333204734,0.000435101149745604,0.00567064058623115
"Morf4l1",1.81099019048285,4.63315240280517,15.794915034092,0.000435236980311011,0.00567064058623115
"Rps6ka5",1.2932602851163,1.38764612920651,15.7852619002806,0.000436667608340027,0.00568593142984487
"Mapre2",1.61007072488573,2.90445694722778,15.7629342489696,0.00043999604841511,0.00572590151711028
"Ankdd1a",1.35174757649742,0.481370947704268,15.7604440952949,0.000440368948979422,0.00572738521944253
"Dmrta2",4.0907693605325,1.62239061641057,15.7554048851276,0.000441124610571727,0.00573384239699079
"Ablim1",3.0270812009464,1.07816914650319,15.7094382424713,0.000448082302644672,0.00582086011826663
"Gm12472",0.970870664931914,0.405431595193311,15.7060426149216,0.000448600936815596,0.00582417753824614
"Nedd4l",1.45982590741629,1.17958197909391,15.6900463663817,0.000451052833299414,0.00585257585400759
"Ankrd52",2.24406863087332,2.25458471083047,15.6439069522273,0.000458206115247667,0.00594190731982658
"Cplx3",2.36629869327423,1.00863624244385,15.6274565611029,0.00046078593434285,0.00597186129201339
"Hcrtr1",1.46017177370247,0.386722787787263,15.6110701985924,0.000463371242410241,0.00600185128562164
"B230334C09Rik",3.48727847973882,1.45063460805827,15.5776295529867,0.00046869574969988,0.00606726510860764
"Dkkl1",1.61378821820702,0.870682364601116,15.5679091071677,0.000470255775193523,0.00608389971614404
"Rbms1",2.87162581368083,1.75557392361448,15.5564994400853,0.000472094027251888,0.00610396677946965
"Rp9",1.1857545275663,2.03794662927063,15.5548607131444,0.000472358682206393,0.00610396677946965
"Gnb5",1.65458731397867,1.23546922750182,15.545005475179,0.00047395367429391,0.00612100241471347
"Gm44957",1.92216130058865,0.941005972410165,15.5358414760312,0.000475441990866243,0.00613664128584241
"Gstk1",-2.57739498783348,3.95190460285345,15.4912738196339,0.000482752172747961,0.00622736228437501
"Sft2d2",-2.66627030944987,4.90444227577879,15.4774676453814,0.000485041165795369,0.00625324342126512
"Mxra7",1.61143582949609,1.35038352886472,15.4579689524134,0.000488293848643533,0.00629151124842218
"Mid2",1.82831763165133,0.566840088288341,15.4546845468098,0.000488844042191014,0.00629493407764365
"Pgrmc1",2.79953057946762,5.89307436077537,15.4474833625779,0.000490052696610312,0.00630682711292027
"Gm9987",3.64238134288419,1.41590685170172,15.4453956037851,0.000490403708741277,0.00630767514446702
"Micu3",2.31597131657391,1.2740503724568,15.3912150229095,0.000499608208660752,0.00642233143532935
"Nek1",1.58361177162182,0.798952829177405,15.376317704969,0.000502171482841482,0.00645153293548323
"Ripor2",3.76951931299666,1.66532036579341,15.3686466008585,0.000503496906455914,0.006464806768151
"Nalcn",1.96293618687291,0.647517393845768,15.3565567185484,0.000505593453749971,0.00648577730431057
"Gm44214",2.28887674734374,0.763748503507225,15.3558489120851,0.000505716487363185,0.00648577730431057
"Slc29a4",2.59023548843291,1.12709533744548,15.3374676765621,0.00050892288307581,0.00652311757954006
"Socs7",1.87035754787397,2.77687650144797,15.3334389989099,0.000509628555937755,0.00652838016387432
"Slc7a6",1.7651405499493,2.75621104570698,15.3213750722892,0.000511748001948114,0.00654622869181482
"Cxcl12",4.45938516504642,3.88901610084553,15.3209268899971,0.000511826923032413,0.00654622869181482
"Erc1",1.05480868786503,0.578970929244296,15.3204575721657,0.000511909579932181,0.00654622869181482
"Rhoc",-3.48503023090039,5.67138425100905,15.3174544035854,0.000512438841989199,0.00654921115039113
"Ap2b1",1.21936758991956,3.22045865788963,15.3123898547185,0.000513332723682474,0.00655630364017725
"Pabpc1l",1.13813017947499,0.549282344670298,15.310953721016,0.000513586503115634,0.00655630364017725
"Gm15760",3.1879050825952,1.97656388001659,15.3040340751442,0.000514811167247414,0.00656814732007759
"Wdr47",2.74377935958482,1.98231751395523,15.3000955183928,0.000515509629293705,0.00657326773997962
"Ypel4",3.78202958373375,1.76549385265792,15.2973683176587,0.000515993866961504,0.00657565225736714
"Ngrn",1.76714797609615,4.75455104581885,15.2569772703926,0.000523223192913519,0.00666394167923188
"Gm13578",-1.48157187141773,3.90240957423173,15.2486984215701,0.000524718375244947,0.00667886384512476
"Prr12",1.91978704622659,2.62185790789483,15.247149585614,0.000524998608989376,0.00667886384512476
"Gm48667",2.21242479345568,1.53885139846805,15.2266428730887,0.000528724135673725,0.00672185931921972
"Gm43364",0.986732323130316,0.303963144150409,15.2252073714997,0.00052898599081325,0.00672185931921972
"4930553P18Rik",0.892275313025999,0.359651303484717,15.2182240260764,0.00053026183941356,0.00673420360123202
"1700008K24Rik",0.999502775288503,0.192088024705914,15.2047723832025,0.000532728773134327,0.00676165154793501
"Gm8388",-2.07462878074741,2.64889790564378,15.1952085224296,0.000534490220847182,0.00678011878199668
"Gm23470",2.10850269783281,0.316937125498687,15.1683714093494,0.00053946654142298,0.00683932280567368
"Atp1a3",5.61997373482548,4.21723190376725,15.162571196619,0.000540548590140476,0.00684911595628737
"Fsd1l",2.5412389381916,1.08733700952838,15.1452547679952,0.000543792934639432,0.00688627996166466
"AC153912.1",2.60997509306199,0.989632810135724,15.1374084269047,0.000545269885156815,0.00690103299160424
"Tmem74bos",1.12103129816824,0.29856668886919,15.1310909288062,0.000546462189750174,0.00691216868144259
"Dock7",2.50517351816926,1.40670206830055,15.1179544879869,0.000548950422270891,0.00693967439537081
"2210016L21Rik",1.80048702204015,4.32622267598653,15.1086944228196,0.000550711732892528,0.00695796440136002
"Particl",2.03937084513062,3.34153865857516,15.1029077137601,0.000551815478537276,0.00696793026922383
"Prrg3",3.1395903792078,1.51941131313719,15.0994738669849,0.000552471568254434,0.00697223531345856
"Hebp2",2.37936244215648,1.09356292283816,15.0969095494248,0.000552962068029887,0.0069744468819984
"Ywhab",1.79169176727373,6.35200083201513,15.0952232569383,0.00055328487537621,0.00697454205011276
"Eid2b",2.52623418783976,5.05718281646761,15.0870605178744,0.000554850337639004,0.00699029272186087
"Zfp248",2.14662439750998,1.25430963266523,15.0783219229567,0.00055653151896638,0.00700748252367286
"Tmem28",1.98211776623722,0.720864444591028,15.0586379087573,0.000560338543882749,0.00705140478175088
"Gm3696",0.757081166534381,0.173480825033279,15.0268578442237,0.000566544263210347,0.00712544555713616
"Wasf2",-1.82214449262504,4.1781358066973,15.0247311454252,0.000566962175724153,0.00712665012133263
"Wiz",1.27411378602139,2.88620962015911,15.0133181451817,0.000569210587954311,0.00715084942493652
"Phykpl",1.61227761965115,3.14945808373576,14.9779618425704,0.000576237017162308,0.00723501221945615
"Gm20712",2.37545574551525,3.09326079996781,14.9708436604315,0.000577662875987091,0.00724880079719933
"Mamld1",1.66010409488316,0.957578498300555,14.9562689090138,0.00058059422910603,0.00728145472251287
"Gm6592",1.14952457341054,0.302089999317615,14.930452534647,0.000585825897442102,0.00734220547678876
"Nrep",3.71813248316307,2.74675987036939,14.9282564371869,0.000586273268963729,0.00734220547678876
"Akt3",2.11448676314521,1.62723173634399,14.9274683772938,0.000586433895831747,0.00734220547678876
"Ppargc1a",2.64942444478351,0.771945557760561,14.9192815179908,0.000588105390941256,0.00735896807906867
"Insm1",3.50790431661098,1.28729433484116,14.9153984175638,0.000588899986832859,0.00736474528473903
"Miat",4.4122623153681,1.75643544428184,14.9127157432584,0.000589449614785547,0.00736745414005687
"Tcn2",-3.72912923780132,6.68257612582694,14.8718429187194,0.000597892254603093,0.00746875796080419
"Mir124-2hg",3.17764229178693,1.08509082615124,14.8631714038537,0.00059970010090874,0.00748711361873818
"Perp",2.51269071609994,1.23570946388988,14.8598493790935,0.000600394236851748,0.00749155200331147
"Gm7653",1.69646369271131,0.474468525758409,14.847608671296,0.000602959396303858,0.00751931833395166
"Rab40b",1.08377889569223,0.659256718449015,14.8459527967536,0.000603307305062718,0.00751941831543804
"Igf2bp2",0.847232072395805,0.432048195464093,14.8335700586319,0.000605915843852716,0.00754534109524955
"Lrig3",2.01844551438197,1.30276714039203,14.8328433881142,0.000606069300106606,0.00754534109524955
"Pou4f1",1.61582035110247,0.391976488008917,14.8257095193321,0.000607578032082677,0.00755721018645275
"Btrc",1.12766648961742,1.23904546582511,14.8251059365824,0.000607705868177889,0.00755721018645275
"Stx1b",3.3967216827869,2.15104401427102,14.8167385826452,0.000609481019308517,0.007575027297844
"Klf5",2.63866542852103,0.987679260418304,14.8144970424982,0.000609957513186129,0.0075759071833009
"Amigo1",2.86987440346728,3.46378818530631,14.8126567232408,0.000610349017319352,0.0075759071833009
"Gm12405",1.96942216319411,0.437206695094555,14.810482363784,0.000610811932534495,0.0075759071833009
"Dnajc5",1.57582604547402,4.90507009747865,14.8070382116286,0.000611545956141821,0.0075759071833009
"Emx2os",2.28239662848481,0.592788639839909,14.8064405872239,0.00061167341944533,0.0075759071833009
"Gm12592",1.339397805515,0.920314239214097,14.8054313533707,0.000611888737045978,0.0075759071833009
"Il12a",1.41320774341582,0.349161018816384,14.8051492949169,0.000611948928109149,0.0075759071833009
"B630019K06Rik",3.91606159830684,3.35173005540856,14.8032428916039,0.000612355920171502,0.00757670582883341
"Nanos3",0.85457249660809,0.39449137089186,14.7950262230419,0.000614113405462194,0.00759420395139191
"Ppp2r1b",1.60600945255937,3.32102093370352,14.784610572704,0.000616349038252162,0.00761759205209642
"Mir7b",1.89838210502942,0.244992697623011,14.7667164065897,0.000620210336510372,0.00766103477086486
"Pdxp",2.4912758665015,2.39630899526714,14.7593029345446,0.000621817670441139,0.00767660285891145
"Tmem72",0.786697407259773,0.416947360888091,14.7495699774022,0.000623934703822002,0.0076984425279722
"Klhl26",1.72411898436766,2.61067522974124,14.7225089225615,0.000629861651420991,0.00776482559179385
"Lemd3",1.68656281408974,2.35065632036135,14.7218041783185,0.000630016812243817,0.00776482559179385
"9130011E15Rik",0.748433857867887,1.24310226107728,14.6986979225969,0.000635126868129884,0.00782344749645737
"Cirbp",1.79622832967445,5.47880373054224,14.6939003434316,0.000636193454080171,0.00782906440146577
"4930599N23Rik",0.796263544513427,0.939270071558798,14.6934636315058,0.000636290638423155,0.00782906440146577
"Gm42890",1.54386381114911,0.570310842540011,14.6871736411041,0.000637692163623144,0.0078419476019093
"Gm13880",2.29030845316217,2.57670232644389,14.6670218203085,0.000642204765296666,0.00789305334592118
"Gm27901",1.67037487989638,0.170583458402222,14.6530309225102,0.000645357946550583,0.00792740358219797
"Slc9a5",2.10865949861617,1.48158160854627,14.6052008900113,0.000656263985583158,0.0080568968662909
"Kcnq3",1.52513995777173,0.559292676910149,14.6005581382539,0.000657333117896264,0.00806554662630008
"Sox11",4.79873881757345,2.17513306568059,14.5886196556254,0.000660090923034016,0.00809489550459065
"Trmt2b",-1.24034964396096,1.83470615136382,14.5814083883623,0.000661762762852993,0.00811090171889017
"Slc34a3",2.1521895879065,0.544003124636084,14.5705393116099,0.000664291231382747,0.00813695062625705
"Nyx",0.905943558418765,0.379558229275209,14.5691135114889,0.000664623684927293,0.00813695062625705
"Aen",1.47316698970684,3.45996416315934,14.5558344674634,0.000667728567010455,0.008170441973436
"Gm43598",1.90944193271659,0.637723680006392,14.5369191033723,0.000672178296792676,0.00822034298504387
"Osbpl10",0.948886271412016,0.375315395130522,14.5261464702309,0.000674726744648757,0.00824399815088349
"Gm48744",1.24121540706728,0.124243533734496,14.5254682919248,0.000674887526545679,0.00824399815088349
"Ap3b2",3.19262891333901,1.65179031637662,14.5238628663116,0.000675268303684656,0.00824399815088349
"Erich4",0.963439445876115,0.240273176609171,14.5224518674524,0.000675603157236893,0.00824399815088349
"Tasp1",0.869827456544876,0.533799337143179,14.5172470563265,0.000676839891276646,0.00825453633666661
"Bmp6",0.83461109143223,0.464472748026522,14.5131859588285,0.000677806554844502,0.00826177102634982
"Meioc",0.906768873475977,0.406198828012589,14.5079586666516,0.000679052994640529,0.00827240605750684
"Gm6939",1.58567919205167,1.08705300546872,14.5018054138776,0.000680523388831143,0.00828575615361111
"Gm9830",2.52813675879502,2.79569908467618,14.4662921464144,0.000689076922111776,0.00838528533986733
"Aak1",2.08030311397378,1.91062355847892,14.4562168184079,0.000691524619819434,0.00841044484016785
"Gm14197",1.3717251791011,0.27550551337308,14.4509339153263,0.000692811783667956,0.00842146982971769
"Necap1",2.14903327085998,4.46918636135601,14.4486888481539,0.000693359567915572,0.00842286231472064
"Slc25a45",-3.39932415550862,5.04652205392277,14.4470497115149,0.000693759802670915,0.00842286231472064
"Vstm5",2.46517792431718,0.708582723566786,14.4457860492868,0.000694068525956503,0.00842286231472064
"Dip2c",1.34613590429889,0.911928928886485,14.4363954821758,0.00069636735566477,0.00844612664987483
