"","PSID","Gene","Module"
"AP005019.2","AP005019.2","AP005019.2","greenyellow"
"CHAC1","CHAC1","CHAC1","midnightblue"
"HSPB6","HSPB6","HSPB6","purple"
"AC005077.4","AC005077.4","AC005077.4","yellow"
"SLC1A3","SLC1A3","SLC1A3","black"
"CYP1A1","CYP1A1","CYP1A1","turquoise"
"SNORA40C","SNORA40C","SNORA40C","lightcyan"
"ASS1P12","ASS1P12","ASS1P12","brown"
"BHLHA15","BHLHA15","BHLHA15","green"
"TRAPPC13P1","TRAPPC13P1","TRAPPC13P1","magenta"
"AP005403.1","AP005403.1","AP005403.1","yellow"
"AL391069.3","AL391069.3","AL391069.3","darkorange"
"FA2H","FA2H","FA2H","pink"
"TRAJ14","TRAJ14","TRAJ14","blue"
"AL662907.1","AL662907.1","AL662907.1","tan"
"IGLV1-36","IGLV1-36","IGLV1-36","red"
"RN7SKP112","RN7SKP112","RN7SKP112","lightyellow"
"CABP7","CABP7","CABP7","salmon"
"RNA5SP137","RNA5SP137","RNA5SP137","yellow"
"DAP3P2","DAP3P2","DAP3P2","purple"
"LINC01686","LINC01686","LINC01686","purple"
"RPS27P25","RPS27P25","RPS27P25","yellow"
"AC005523.1","AC005523.1","AC005523.1","midnightblue"
"ABCC3","ABCC3","ABCC3","green"
"AL591684.1","AL591684.1","AL591684.1","salmon"
"AC061975.7","AC061975.7","AC061975.7","yellow"
"DDX39BP2","DDX39BP2","DDX39BP2","blue"
"SCARA3","SCARA3","SCARA3","orange"
"TNRC6C-AS1","TNRC6C-AS1","TNRC6C-AS1","pink"
"LY6D","LY6D","LY6D","blue"
"AC234779.1","AC234779.1","AC234779.1","magenta"
"CXCL5","CXCL5","CXCL5","pink"
"SHISA3","SHISA3","SHISA3","lightgreen"
"UCP2","UCP2","UCP2","red"
"LINC00599","LINC00599","LINC00599","pink"
"RF00001","RF00001","RF00001","cyan"
"HOXD1","HOXD1","HOXD1","darkgreen"
"ERBB3","ERBB3","ERBB3","pink"
"CDK18","CDK18","CDK18","pink"
"CFH","CFH","CFH","tan"
"RPL21P120","RPL21P120","RPL21P120","turquoise"
"AC092171.5","AC092171.5","AC092171.5","purple"
"TAAR3P","TAAR3P","TAAR3P","green"
"C22orf31","C22orf31","C22orf31","midnightblue"
"AC005479.1","AC005479.1","AC005479.1","black"
"LINC00865","LINC00865","LINC00865","greenyellow"
"RNU6-225P","RNU6-225P","RNU6-225P","darkorange"
"AL109936.2","AL109936.2","AL109936.2","turquoise"
"RFPL4AP3","RFPL4AP3","RFPL4AP3","salmon"
"PPDPF","PPDPF","PPDPF","black"
"AC106897.1","AC106897.1","AC106897.1","cyan"
"LINC02019","LINC02019","LINC02019","turquoise"
"TRBV20-1","TRBV20-1","TRBV20-1","darkorange"
"PCAT6","PCAT6","PCAT6","orange"
"C1orf61","C1orf61","C1orf61","black"
"ARL17B","ARL17B","ARL17B","darkred"
"RPL19P20","RPL19P20","RPL19P20","darkorange"
"MDK","MDK","MDK","black"
"AC093698.1","AC093698.1","AC093698.1","turquoise"
"RNU6-318P","RNU6-318P","RNU6-318P","purple"
"AL589666.2","AL589666.2","AL589666.2","magenta"
"KRT14","KRT14","KRT14","tan"
"AC107954.1","AC107954.1","AC107954.1","tan"
"RN7SL666P","RN7SL666P","RN7SL666P","blue"
"AL731532.2","AL731532.2","AL731532.2","pink"
"AL442663.4","AL442663.4","AL442663.4","purple"
"PLPPR3","PLPPR3","PLPPR3","yellow"
"AL133299.1","AL133299.1","AL133299.1","blue"
"RNU7-179P","RNU7-179P","RNU7-179P","turquoise"
"AC010864.1","AC010864.1","AC010864.1","grey60"
"LILRA4","LILRA4","LILRA4","red"
"MT-TP","MT-TP","MT-TP","cyan"
"AC093840.1","AC093840.1","AC093840.1","salmon"
"AC048344.2","AC048344.2","AC048344.2","grey60"
"TREML1","TREML1","TREML1","red"
"AL358393.1","AL358393.1","AL358393.1","purple"
"AC104964.3","AC104964.3","AC104964.3","brown"
"Z97205.1","Z97205.1","Z97205.1","black"
"FRGCA","FRGCA","FRGCA","pink"
"AC024560.2","AC024560.2","AC024560.2","cyan"
"HSPA8","HSPA8","HSPA8","midnightblue"
"AL627230.5","AL627230.5","AL627230.5","magenta"
"LINC01046","LINC01046","LINC01046","salmon"
"IGHV4-55","IGHV4-55","IGHV4-55","green"
"RPS3AP6","RPS3AP6","RPS3AP6","pink"
"RF00218","RF00218","RF00218","purple"
"NRGN","NRGN","NRGN","yellow"
"AC104581.1","AC104581.1","AC104581.1","blue"
"AL355365.1","AL355365.1","AL355365.1","salmon"
"S100A10","S100A10","S100A10","tan"
"CKS2","CKS2","CKS2","turquoise"
"RPS4Y1","RPS4Y1","RPS4Y1","salmon"
"RNA5SP79","RNA5SP79","RNA5SP79","grey60"
"RND1","RND1","RND1","midnightblue"
"HSPA5","HSPA5","HSPA5","midnightblue"
"AC012508.2","AC012508.2","AC012508.2","blue"
"TRAJ1","TRAJ1","TRAJ1","darkorange"
"AC006023.1","AC006023.1","AC006023.1","magenta"
"AL034346.1","AL034346.1","AL034346.1","lightgreen"
"GNRH2","GNRH2","GNRH2","yellow"
"AC018638.3","AC018638.3","AC018638.3","lightcyan"
"TRAJ7","TRAJ7","TRAJ7","turquoise"
"AL121583.1","AL121583.1","AL121583.1","cyan"
"CRLF1","CRLF1","CRLF1","black"
"AC068057.1","AC068057.1","AC068057.1","red"
"EEF1A1P5","EEF1A1P5","EEF1A1P5","purple"
"KIAA0087","KIAA0087","KIAA0087","darkturquoise"
"RN7SL581P","RN7SL581P","RN7SL581P","darkred"
"AC025181.2","AC025181.2","AC025181.2","purple"
"BNIP3P30","BNIP3P30","BNIP3P30","cyan"
"APOBR","APOBR","APOBR","red"
"RNU4-75P","RNU4-75P","RNU4-75P","brown"
"COX6B1P6","COX6B1P6","COX6B1P6","salmon"
"GABRG1","GABRG1","GABRG1","black"
"AC007823.1","AC007823.1","AC007823.1","turquoise"
"RPS29P11","RPS29P11","RPS29P11","blue"
"S1PR3","S1PR3","S1PR3","lightgreen"
"RPL21P32","RPL21P32","RPL21P32","lightcyan"
"ZWINT","ZWINT","ZWINT","pink"
"INA","INA","INA","cyan"
"CR381653.2","CR381653.2","CR381653.2","turquoise"
"AL031121.1","AL031121.1","AL031121.1","salmon"
"AL136968.1","AL136968.1","AL136968.1","blue"
"KRT18P19","KRT18P19","KRT18P19","blue"
"C12orf71","C12orf71","C12orf71","tan"
"SDS","SDS","SDS","midnightblue"
"PLCH2","PLCH2","PLCH2","darkgreen"
"AC107032.1","AC107032.1","AC107032.1","salmon"
"AC073911.3","AC073911.3","AC073911.3","magenta"
"HCLS1","HCLS1","HCLS1","red"
"NANOGNBP2","NANOGNBP2","NANOGNBP2","green"
"AL109741.2","AL109741.2","AL109741.2","lightgreen"
"AP001062.2","AP001062.2","AP001062.2","purple"
"AL021068.1","AL021068.1","AL021068.1","brown"
"PLEKHH1","PLEKHH1","PLEKHH1","pink"
"RORB-AS1","RORB-AS1","RORB-AS1","blue"
"AC026803.2","AC026803.2","AC026803.2","turquoise"
"APOL6","APOL6","APOL6","darkorange"
"AL133215.2","AL133215.2","AL133215.2","purple"
"AC010385.3","AC010385.3","AC010385.3","darkorange"
"FAM212A","FAM212A","FAM212A","red"
"SPRED3","SPRED3","SPRED3","turquoise"
"AC004264.2","AC004264.2","AC004264.2","brown"
"AL121906.2","AL121906.2","AL121906.2","black"
"AC015468.4","AC015468.4","AC015468.4","orange"
"FAM177B","FAM177B","FAM177B","red"
"MYL7","MYL7","MYL7","brown"
"TRAJ47","TRAJ47","TRAJ47","purple"
"AC011944.2","AC011944.2","AC011944.2","brown"
"AP001360.2","AP001360.2","AP001360.2","darkgreen"
"TMEM9B-AS1","TMEM9B-AS1","TMEM9B-AS1","black"
"FAM181B","FAM181B","FAM181B","black"
"RNU6ATAC14P","RNU6ATAC14P","RNU6ATAC14P","white"
"DUSP9","DUSP9","DUSP9","greenyellow"
"AC097461.1","AC097461.1","AC097461.1","brown"
"ISYNA1","ISYNA1","ISYNA1","tan"
"AC099343.3","AC099343.3","AC099343.3","pink"
"AC021739.5","AC021739.5","AC021739.5","purple"
"AL138724.1","AL138724.1","AL138724.1","grey60"
"AC105393.1","AC105393.1","AC105393.1","yellow"
"LINC002481","LINC002481","LINC002481","purple"
"SNX22","SNX22","SNX22","black"
"HIST3H2BB","HIST3H2BB","HIST3H2BB","turquoise"
"AL137145.1","AL137145.1","AL137145.1","green"
"HIST1H2AB","HIST1H2AB","HIST1H2AB","lightcyan"
"RPS26P55","RPS26P55","RPS26P55","pink"
"MIR5680","MIR5680","MIR5680","turquoise"
"RTP4","RTP4","RTP4","darkorange"
"AC006058.3","AC006058.3","AC006058.3","purple"
"MEIS3","MEIS3","MEIS3","cyan"
"PPIAP54","PPIAP54","PPIAP54","darkturquoise"
"CCDC184","CCDC184","CCDC184","cyan"
"PHOSPHO1","PHOSPHO1","PHOSPHO1","red"
"SP8","SP8","SP8","blue"
"AL451064.2","AL451064.2","AL451064.2","pink"
"AC243829.6","AC243829.6","AC243829.6","green"
"SNORC","SNORC","SNORC","black"
"RPL21P119","RPL21P119","RPL21P119","grey60"
"LPP-AS2","LPP-AS2","LPP-AS2","pink"
"ACKR3","ACKR3","ACKR3","tan"
"IGHV3-33","IGHV3-33","IGHV3-33","green"
"SLC35D3","SLC35D3","SLC35D3","yellow"
"RPS3AP5","RPS3AP5","RPS3AP5","blue"
"ATOH8","ATOH8","ATOH8","green"
"MDFI","MDFI","MDFI","red"
"OR2M1P","OR2M1P","OR2M1P","brown"
"AC018638.2","AC018638.2","AC018638.2","purple"
"TGFB2-AS1","TGFB2-AS1","TGFB2-AS1","turquoise"
"AL035411.2","AL035411.2","AL035411.2","yellow"
"RPL34P6","RPL34P6","RPL34P6","brown"
"NHLH2","NHLH2","NHLH2","cyan"
"ACVRL1","ACVRL1","ACVRL1","lightgreen"
"B3GNT7","B3GNT7","B3GNT7","black"
"MTCO1P47","MTCO1P47","MTCO1P47","grey60"
"AC091180.2","AC091180.2","AC091180.2","pink"
"AC025048.6","AC025048.6","AC025048.6","blue"
"AC008060.1","AC008060.1","AC008060.1","pink"
"AC016722.3","AC016722.3","AC016722.3","yellow"
"AC015819.1","AC015819.1","AC015819.1","turquoise"
"RASSF2","RASSF2","RASSF2","pink"
"TRGC2","TRGC2","TRGC2","purple"
"AL772337.1","AL772337.1","AL772337.1","orange"
"AC241377.3","AC241377.3","AC241377.3","blue"
"AL512380.1","AL512380.1","AL512380.1","yellow"
"FO681492.1","FO681492.1","FO681492.1","black"
"PLCXD1","PLCXD1","PLCXD1","cyan"
"BX539320.1","BX539320.1","BX539320.1","green"
"CASQ1","CASQ1","CASQ1","blue"
"HIST1H2AH","HIST1H2AH","HIST1H2AH","turquoise"
"AC107983.2","AC107983.2","AC107983.2","pink"
"SLC5A6","SLC5A6","SLC5A6","lightgreen"
"MTCO3P39","MTCO3P39","MTCO3P39","salmon"
"AC005393.1","AC005393.1","AC005393.1","midnightblue"
"CNN2","CNN2","CNN2","tan"
"AC091182.2","AC091182.2","AC091182.2","turquoise"
"OTX1","OTX1","OTX1","black"
"RHBDF2","RHBDF2","RHBDF2","red"
"AL356364.1","AL356364.1","AL356364.1","turquoise"
"MINOS1P2","MINOS1P2","MINOS1P2","darkred"
"DKK1","DKK1","DKK1","blue"
"IFI27","IFI27","IFI27","darkorange"
"AC073346.2","AC073346.2","AC073346.2","darkorange"
"Z95114.3","Z95114.3","Z95114.3","magenta"
"AC009997.1","AC009997.1","AC009997.1","pink"
"AC069213.3","AC069213.3","AC069213.3","pink"
"AC087499.6","AC087499.6","AC087499.6","blue"
"NDUFB5P1","NDUFB5P1","NDUFB5P1","brown"
"LINC01984","LINC01984","LINC01984","turquoise"
"SPRY4","SPRY4","SPRY4","brown"
"RARRES2","RARRES2","RARRES2","tan"
"SNX18P10","SNX18P10","SNX18P10","salmon"
"FAM131C","FAM131C","FAM131C","darkgreen"
"AC104306.1","AC104306.1","AC104306.1","magenta"
"PRG4","PRG4","PRG4","tan"
"IBA57-AS1","IBA57-AS1","IBA57-AS1","turquoise"
"SPHK1","SPHK1","SPHK1","tan"
"RN7SL101P","RN7SL101P","RN7SL101P","turquoise"
"RPS26P6","RPS26P6","RPS26P6","darkturquoise"
"TLCD1","TLCD1","TLCD1","black"
"AC022809.1","AC022809.1","AC022809.1","salmon"
"PRKCG","PRKCG","PRKCG","cyan"
"RNU4-72P","RNU4-72P","RNU4-72P","greenyellow"
"AC074138.1","AC074138.1","AC074138.1","cyan"
"FAM27E3","FAM27E3","FAM27E3","pink"
"AL049597.2","AL049597.2","AL049597.2","greenyellow"
"MIR548AJ1","MIR548AJ1","MIR548AJ1","lightyellow"
"AC108673.3","AC108673.3","AC108673.3","brown"
"MSLN","MSLN","MSLN","red"
"AL157832.1","AL157832.1","AL157832.1","purple"
"AL390786.1","AL390786.1","AL390786.1","blue"
"GPSM3","GPSM3","GPSM3","red"
"ADRA2C","ADRA2C","ADRA2C","yellow"
"AC245187.2","AC245187.2","AC245187.2","red"
"C7orf61","C7orf61","C7orf61","cyan"
"NPY1R","NPY1R","NPY1R","yellow"
"CYSRT1","CYSRT1","CYSRT1","yellow"
"AL160270.2","AL160270.2","AL160270.2","blue"
"AL157888.1","AL157888.1","AL157888.1","pink"
"AC092809.3","AC092809.3","AC092809.3","blue"
"AC079150.2","AC079150.2","AC079150.2","magenta"
"CSRNP1","CSRNP1","CSRNP1","midnightblue"
"LINC01785","LINC01785","LINC01785","black"
"SERHL","SERHL","SERHL","turquoise"
"AC129492.5","AC129492.5","AC129492.5","greenyellow"
"CYP4F12","CYP4F12","CYP4F12","green"
"PKDCC","PKDCC","PKDCC","green"
"SHD","SHD","SHD","turquoise"
"PHKG1","PHKG1","PHKG1","black"
"SETP20","SETP20","SETP20","magenta"
"AC012441.1","AC012441.1","AC012441.1","yellow"
"AC006277.1","AC006277.1","AC006277.1","pink"
"LDLRAP1","LDLRAP1","LDLRAP1","pink"
"AL118505.1","AL118505.1","AL118505.1","black"
"AC068338.3","AC068338.3","AC068338.3","lightcyan"
"AL160286.2","AL160286.2","AL160286.2","cyan"
"OBSCN-AS1","OBSCN-AS1","OBSCN-AS1","yellow"
"MMP14","MMP14","MMP14","tan"
"ZNF192P2","ZNF192P2","ZNF192P2","purple"
"FAM110D","FAM110D","FAM110D","turquoise"
"AC018638.4","AC018638.4","AC018638.4","blue"
"AL033527.3","AL033527.3","AL033527.3","purple"
"PDIA2","PDIA2","PDIA2","darkgreen"
"SNHG18","SNHG18","SNHG18","tan"
"AC009101.1","AC009101.1","AC009101.1","green"
"MIR4275","MIR4275","MIR4275","turquoise"
"AC104837.2","AC104837.2","AC104837.2","blue"
"AC096949.1","AC096949.1","AC096949.1","salmon"
"FAM66D","FAM66D","FAM66D","darkturquoise"
"MTCO1P20","MTCO1P20","MTCO1P20","magenta"
"AC016737.1","AC016737.1","AC016737.1","greenyellow"
"CPLX2","CPLX2","CPLX2","cyan"
"ZFP36L2","ZFP36L2","ZFP36L2","tan"
"LTC4S","LTC4S","LTC4S","red"
"LINC01431","LINC01431","LINC01431","pink"
"ENG","ENG","ENG","lightgreen"
"PGBD4P2","PGBD4P2","PGBD4P2","blue"
"GRIN1","GRIN1","GRIN1","cyan"
"ALG1L12P","ALG1L12P","ALG1L12P","magenta"
"HELZ2","HELZ2","HELZ2","darkorange"
"MRGPRF","MRGPRF","MRGPRF","darkgrey"
"CCDC78","CCDC78","CCDC78","yellow"
"HIST1H4PS1","HIST1H4PS1","HIST1H4PS1","yellow"
"AC124016.2","AC124016.2","AC124016.2","black"
"METTL7A","METTL7A","METTL7A","black"
"AC243830.3","AC243830.3","AC243830.3","magenta"
"LINC01116","LINC01116","LINC01116","blue"
"DIO3OS","DIO3OS","DIO3OS","yellow"
"RAB28P5","RAB28P5","RAB28P5","brown"
"AC137590.2","AC137590.2","AC137590.2","purple"
"AC008267.1","AC008267.1","AC008267.1","blue"
"AC006012.1","AC006012.1","AC006012.1","blue"
"AP001340.1","AP001340.1","AP001340.1","orange"
"CSDC2","CSDC2","CSDC2","pink"
"AP005264.6","AP005264.6","AP005264.6","tan"
"RPL7P9","RPL7P9","RPL7P9","skyblue"
"PLA1A","PLA1A","PLA1A","lightgreen"
"HIST1H2BJ","HIST1H2BJ","HIST1H2BJ","turquoise"
"NFIL3","NFIL3","NFIL3","midnightblue"
"PM20D1","PM20D1","PM20D1","salmon"
"RN7SKP164","RN7SKP164","RN7SKP164","brown"
"BX842568.2","BX842568.2","BX842568.2","yellow"
"FO393419.1","FO393419.1","FO393419.1","magenta"
"KCNA4","KCNA4","KCNA4","yellow"
"AL390719.1","AL390719.1","AL390719.1","blue"
"AC115618.2","AC115618.2","AC115618.2","midnightblue"
"AC073941.2","AC073941.2","AC073941.2","green"
"RPL12P38","RPL12P38","RPL12P38","royalblue"
"IRF7","IRF7","IRF7","darkorange"
"GPRC5A","GPRC5A","GPRC5A","tan"
"TSKU","TSKU","TSKU","tan"
"NPBWR1","NPBWR1","NPBWR1","greenyellow"
"AIFM3","AIFM3","AIFM3","black"
"AL109809.4","AL109809.4","AL109809.4","orange"
"RNA5SP361","RNA5SP361","RNA5SP361","white"
"AC092184.1","AC092184.1","AC092184.1","skyblue"
"AC068987.5","AC068987.5","AC068987.5","pink"
"BTN3A1","BTN3A1","BTN3A1","darkorange"
"PHYHD1","PHYHD1","PHYHD1","black"
"C1QTNF1","C1QTNF1","C1QTNF1","darkgrey"
"NUS1P1","NUS1P1","NUS1P1","brown"
"IFNWP4","IFNWP4","IFNWP4","blue"
"AC008562.1","AC008562.1","AC008562.1","purple"
"VWF","VWF","VWF","lightgreen"
"GTF2F2P2","GTF2F2P2","GTF2F2P2","purple"
"ISLR2","ISLR2","ISLR2","yellow"
"CNP","CNP","CNP","pink"
"SLC17A6","SLC17A6","SLC17A6","greenyellow"
"RNU2-12P","RNU2-12P","RNU2-12P","salmon"
"AC084198.1","AC084198.1","AC084198.1","darkred"
"OLIG1","OLIG1","OLIG1","black"
"SIGLEC26P","SIGLEC26P","SIGLEC26P","magenta"
"AL596275.1","AL596275.1","AL596275.1","greenyellow"
"FOLH1","FOLH1","FOLH1","pink"
"FAM90A25P","FAM90A25P","FAM90A25P","lightcyan"
"MIR429","MIR429","MIR429","green"
"ANKRD20A10P","ANKRD20A10P","ANKRD20A10P","yellow"
"CDHR1","CDHR1","CDHR1","yellow"
"AC115522.1","AC115522.1","AC115522.1","magenta"
"AC126474.1","AC126474.1","AC126474.1","yellow"
"HTR5A-AS1","HTR5A-AS1","HTR5A-AS1","pink"
"OR2S1P","OR2S1P","OR2S1P","turquoise"
"POLR2CP1","POLR2CP1","POLR2CP1","grey60"
"FCGR2B","FCGR2B","FCGR2B","tan"
"IL32","IL32","IL32","darkorange"
"GSX1","GSX1","GSX1","white"
"LPL","LPL","LPL","yellow"
"AL391987.4","AL391987.4","AL391987.4","orange"
"IGHV3-72","IGHV3-72","IGHV3-72","green"
"RN7SL659P","RN7SL659P","RN7SL659P","tan"
"C1orf229","C1orf229","C1orf229","pink"
"AC104653.2","AC104653.2","AC104653.2","yellow"
"RNU6-234P","RNU6-234P","RNU6-234P","blue"
"RNU6-390P","RNU6-390P","RNU6-390P","blue"
"AL022069.2","AL022069.2","AL022069.2","orange"
"KIF1C","KIF1C","KIF1C","brown"
"ITGB2","ITGB2","ITGB2","red"
"AL354979.1","AL354979.1","AL354979.1","purple"
"NFKBIA","NFKBIA","NFKBIA","tan"
"GOLGA8B","GOLGA8B","GOLGA8B","greenyellow"
"EMILIN3","EMILIN3","EMILIN3","blue"
"RNA5-8S4","RNA5-8S4","RNA5-8S4","salmon"
"ZIC5","ZIC5","ZIC5","black"
"HMGB1P13","HMGB1P13","HMGB1P13","brown"
"AC126177.6","AC126177.6","AC126177.6","yellow"
"SLC22A6","SLC22A6","SLC22A6","tan"
"TRAJ16","TRAJ16","TRAJ16","turquoise"
"NAPRT","NAPRT","NAPRT","darkorange"
"AC005730.2","AC005730.2","AC005730.2","turquoise"
"RASL11A","RASL11A","RASL11A","darkgrey"
"GRM2","GRM2","GRM2","blue"
"AC009902.2","AC009902.2","AC009902.2","pink"
"ARIH2OS","ARIH2OS","ARIH2OS","purple"
"RESP18","RESP18","RESP18","cyan"
"SLC6A12","SLC6A12","SLC6A12","lightgreen"
"AL390728.2","AL390728.2","AL390728.2","blue"
"INTS6L-AS1","INTS6L-AS1","INTS6L-AS1","turquoise"
"IGHV4-59","IGHV4-59","IGHV4-59","green"
"SEMA7A","SEMA7A","SEMA7A","darkgreen"
"HEYL","HEYL","HEYL","darkgreen"
"AC083906.1","AC083906.1","AC083906.1","salmon"
"AC083906.2","AC083906.2","AC083906.2","greenyellow"
"NPM1P9","NPM1P9","NPM1P9","blue"
"AC107398.3","AC107398.3","AC107398.3","cyan"
"NR1D1","NR1D1","NR1D1","turquoise"
"AL031274.1","AL031274.1","AL031274.1","pink"
"TPT1P6","TPT1P6","TPT1P6","green"
"SNX18P5","SNX18P5","SNX18P5","darkorange"
"AC005822.1","AC005822.1","AC005822.1","red"
"TMEM191C","TMEM191C","TMEM191C","pink"
"SLC16A11","SLC16A11","SLC16A11","orange"
"PLAT","PLAT","PLAT","lightgreen"
"EIF3LP3","EIF3LP3","EIF3LP3","turquoise"
"FAM133DP","FAM133DP","FAM133DP","red"
"TIE1","TIE1","TIE1","lightgreen"
"AL512343.2","AL512343.2","AL512343.2","magenta"
"FBXO32","FBXO32","FBXO32","tan"
"AP000223.1","AP000223.1","AP000223.1","brown"
"MCHR1","MCHR1","MCHR1","white"
"AC002076.2","AC002076.2","AC002076.2","tan"
"UBE2FP3","UBE2FP3","UBE2FP3","brown"
"AC073335.2","AC073335.2","AC073335.2","pink"
"MTCO2P30","MTCO2P30","MTCO2P30","salmon"
"ST7-AS1","ST7-AS1","ST7-AS1","purple"
"KANK2","KANK2","KANK2","tan"
"MIR124-2HG","MIR124-2HG","MIR124-2HG","pink"
"AL591848.2","AL591848.2","AL591848.2","blue"
"AL024508.2","AL024508.2","AL024508.2","magenta"
"BX276092.9","BX276092.9","BX276092.9","blue"
"AC104971.1","AC104971.1","AC104971.1","greenyellow"
"SHISA2","SHISA2","SHISA2","darkgreen"
"CYP4F24P","CYP4F24P","CYP4F24P","midnightblue"
"AC025283.1","AC025283.1","AC025283.1","blue"
"AL121761.2","AL121761.2","AL121761.2","green"
"RPS7P6","RPS7P6","RPS7P6","grey60"
"AC015720.1","AC015720.1","AC015720.1","purple"
"U2AF1","U2AF1","U2AF1","magenta"
"AL138831.3","AL138831.3","AL138831.3","yellow"
"AL360270.3","AL360270.3","AL360270.3","midnightblue"
"GLDN","GLDN","GLDN","pink"
"AL121906.1","AL121906.1","AL121906.1","green"
"SLC51B","SLC51B","SLC51B","cyan"
"GJC2","GJC2","GJC2","pink"
"AC066595.1","AC066595.1","AC066595.1","purple"
"MIR4318","MIR4318","MIR4318","brown"
"AC091271.1","AC091271.1","AC091271.1","pink"
"C17orf102","C17orf102","C17orf102","blue"
"ELK1","ELK1","ELK1","yellow"
"FBXW11P1","FBXW11P1","FBXW11P1","darkorange"
"LINC00304","LINC00304","LINC00304","midnightblue"
"PBXIP1","PBXIP1","PBXIP1","black"
"RPL23AP37","RPL23AP37","RPL23AP37","turquoise"
"RHOV","RHOV","RHOV","green"
"ICOSLG","ICOSLG","ICOSLG","pink"
"BHLHE40","BHLHE40","BHLHE40","tan"
"SLC39A14","SLC39A14","SLC39A14","midnightblue"
"UBTFL6","UBTFL6","UBTFL6","lightcyan"
"OSGIN1","OSGIN1","OSGIN1","green"
"CNN2P9","CNN2P9","CNN2P9","red"
"TMEM176A","TMEM176A","TMEM176A","black"
"AC004023.1","AC004023.1","AC004023.1","pink"
"AC005330.1","AC005330.1","AC005330.1","magenta"
"RASD2","RASD2","RASD2","yellow"
"IGLV5-37","IGLV5-37","IGLV5-37","green"
"HLA-B","HLA-B","HLA-B","darkorange"
"RNU6-922P","RNU6-922P","RNU6-922P","lightyellow"
"AP002847.1","AP002847.1","AP002847.1","yellow"
"EFNB3","EFNB3","EFNB3","cyan"
"SLC52A3","SLC52A3","SLC52A3","lightgreen"
"LINC00638","LINC00638","LINC00638","darkturquoise"
"AL121760.1","AL121760.1","AL121760.1","black"
"SLC26A4-AS1","SLC26A4-AS1","SLC26A4-AS1","blue"
"AC064836.1","AC064836.1","AC064836.1","grey60"
"SLC39A12","SLC39A12","SLC39A12","black"
"AC104118.1","AC104118.1","AC104118.1","brown"
"FAM180B","FAM180B","FAM180B","brown"
"SUMO2P13","SUMO2P13","SUMO2P13","brown"
"AC025271.4","AC025271.4","AC025271.4","black"
"PTGES3P3","PTGES3P3","PTGES3P3","cyan"
"RPL35P1","RPL35P1","RPL35P1","tan"
"GGT5","GGT5","GGT5","lightgreen"
"DLX5","DLX5","DLX5","yellow"
"AL137003.1","AL137003.1","AL137003.1","pink"
"CDC42P4","CDC42P4","CDC42P4","salmon"
"STMN2","STMN2","STMN2","cyan"
"HLA-DRB6","HLA-DRB6","HLA-DRB6","royalblue"
"GPS2P2","GPS2P2","GPS2P2","turquoise"
"TUBB8P7","TUBB8P7","TUBB8P7","blue"
"GTSE1-AS1","GTSE1-AS1","GTSE1-AS1","pink"
"CICP27","CICP27","CICP27","red"
"AL138690.1","AL138690.1","AL138690.1","greenyellow"
"CCL3L1","CCL3L1","CCL3L1","magenta"
"AC098850.3","AC098850.3","AC098850.3","blue"
"PTK6","PTK6","PTK6","pink"
"ARPP21","ARPP21","ARPP21","yellow"
"SDF2L1","SDF2L1","SDF2L1","midnightblue"
"HEPACAM","HEPACAM","HEPACAM","black"
"SUCLG2P2","SUCLG2P2","SUCLG2P2","turquoise"
"AC246785.3","AC246785.3","AC246785.3","cyan"
"YWHAZP3","YWHAZP3","YWHAZP3","yellow"
"AC005722.2","AC005722.2","AC005722.2","green"
"AC005586.2","AC005586.2","AC005586.2","blue"
"AC245060.5","AC245060.5","AC245060.5","blue"
"TAS2R5","TAS2R5","TAS2R5","brown"
"LINC02079","LINC02079","LINC02079","skyblue"
"AC015922.4","AC015922.4","AC015922.4","lightcyan"
"WNT16","WNT16","WNT16","tan"
"KRTAP5-8","KRTAP5-8","KRTAP5-8","yellow"
"AC005796.1","AC005796.1","AC005796.1","purple"
"AC009159.1","AC009159.1","AC009159.1","turquoise"
"AL157996.1","AL157996.1","AL157996.1","pink"
"AC017007.3","AC017007.3","AC017007.3","darkturquoise"
"RANP4","RANP4","RANP4","greenyellow"
"AC012020.2","AC012020.2","AC012020.2","blue"
"OR2L8","OR2L8","OR2L8","brown"
"RAB3B","RAB3B","RAB3B","white"
"C3orf80","C3orf80","C3orf80","blue"
"LINC00205","LINC00205","LINC00205","cyan"
"COL16A1","COL16A1","COL16A1","black"
"EPOP","EPOP","EPOP","red"
"PF4","PF4","PF4","tan"
"AC106782.2","AC106782.2","AC106782.2","red"
"TMEM100","TMEM100","TMEM100","tan"
"S1PR1","S1PR1","S1PR1","black"
"AC008507.1","AC008507.1","AC008507.1","magenta"
"NFE2L3P1","NFE2L3P1","NFE2L3P1","red"
"FXYD5","FXYD5","FXYD5","tan"
"CD209","CD209","CD209","green"
"NPPC","NPPC","NPPC","lightgreen"
"AC106883.1","AC106883.1","AC106883.1","greenyellow"
"AC096733.2","AC096733.2","AC096733.2","brown"
"AC023538.1","AC023538.1","AC023538.1","magenta"
"AC022392.1","AC022392.1","AC022392.1","cyan"
"AC006970.2","AC006970.2","AC006970.2","green"
"AL442663.3","AL442663.3","AL442663.3","yellow"
"AC104590.1","AC104590.1","AC104590.1","yellow"
"RNU4-28P","RNU4-28P","RNU4-28P","white"
