"GeneName","StudyGSE20164","StudyGSE20292","StudyGSE26927","StudyGSE33000","StudyGSE20333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissuecortex_brain","Tissuesubstantia_nigra_brain","p.value.StudyGSE20164","p.value.StudyGSE20292","p.value.StudyGSE26927","p.value.StudyGSE33000","p.value.StudyGSE20333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissuecortex_brain","p.value.Tissuesubstantia_nigra_brain"
"AGPAT3","0.0077385813211407","0.00755378950475011","0.0260111492340129","-0.0366233549283225","0.019188981413933","0.010019805542479","-0.0150844052315031","-0.0423986935727566","-0.00846740966128205","0.350253363646106","-0.183737251543856","-0.00680260895540032","-0.0323411531584554","0.0284161579052495","0.828724454139437","0.832753333146698","0.467058633156068","0.305759067874454","0.591624370300635","0.779390085851933","0.673234197455887","0.235700311146823","0.812879117726313","4.8109362107845e-24","2.21171991689706e-07","0.849174868521257","0.365813023078713","0.426879176814672"
"HSPB2","0.00596565556954809","-0.00997729697085743","0.0129625098003939","-0.0136481078312496","0.0449426143642116","0.000231704471089475","-0.27864612910252","0.295856963080381","0.323553425604757","0.295574635300764","0.375640603156328","0.0144567147122302","-0.0121023229240012","0.00631674799838015","0.867548411853414","0.780301986788185","0.717063307822687","0.702791429220684","0.208746194833382","0.994831839644732","1.9019601459537e-15","2.6530293712191e-17","1.45496718592851e-20","2.85244170219941e-17","1.11561660180767e-27","0.68609266167312","0.735109429885966","0.859831627071971"
"FANCC","-0.000503127578154659","0.0180661465655273","0.00673964379987255","-0.0224438658495447","0.0139556228464967","0.0254818404912791","-0.309502013923896","0.372436101251439","0.442940388380841","0.154235280898654","0.238858427007013","0.0260252074704224","-0.0212485766452838","0.0146776914131457","0.988778047431639","0.613498287446925","0.850554423845653","0.530328526749773","0.696423441076696","0.476174521200443","7.25222569995803e-19","3.34545643495193e-27","5.25153196712486e-39","1.43995831904019e-05","1.23823909389637e-11","0.466817842819786","0.552459994709436","0.681555285631653"
"SLC6A11","-0.0182803020062859","0.0151705272553731","-0.00848376887268302","0.020444194312794","-0.0192807947221337","-0.0267816460608054","0.0206059846205916","-0.0105529787967434","-0.0598340193077316","0.0861447889969069","-0.177612676492394","0.0299933462114837","0.0195802999665218","-0.00604050537454428","0.609298906999549","0.671477267196608","0.812524304847705","0.567603957909212","0.589851679090831","0.453963340734645","0.564542081203699","0.767978479226239","0.0940953110860572","0.0158352023119901","5.58427590569348e-07","0.401658779678178","0.584086016357561","0.865902178765869"
"CNN1","0.0108531806144791","-0.0422697471036641","0.0127256533090245","0.0303446659772661","-0.0187299148729298","0.0254818404912791","-0.034022673000413","-0.0663063269529893","0.087801065325908","0.355411734244724","-0.230692326938397","-0.00989442994572241","0.0340972338729416","-0.0243277670724786","0.761575047937127","0.237129173987942","0.722017182911745","0.396164930259806","0.600524238029762","0.476174521200443","0.34140628242755","0.0635024165948315","0.0139224490527065","9.33227041706752e-25","6.25734685172676e-11","0.782080530368384","0.340348702826049","0.496383347513337"
"ROCK2","0.00826566735539796","-0.0231020062353607","0.0239009732199953","0.00102081134393568","0.00321346578702228","-0.0393728060995212","0.0709622889586363","0.00258376766999912","-0.218009447918071","-0.0851131148771834","-0.161280476355163","0.00287142142186617","0.00737553900084231","-0.0088950124875149","0.817257811312438","0.51833746085823","0.503970883085775","0.977233762865884","0.928419359512526","0.270850289787437","0.0470024304026793","0.942418724668795","6.87778794725023e-10","0.0171399706143146","5.66851537827499e-06","0.936021179454635","0.836643756822067","0.803617697618469"
"MKI67","0.0433408470896084","0.0154852684847377","0.0190992461676899","-0.0181508647181988","-0.000918133082006365","-0.0500538170838897","-0.0189570061605018","0.0636914295520264","0.102979160652355","0.134633472623908","-0.526713454425721","0.0228597082381957","-0.0116779367513337","0.0240699406235652","0.225444611358744","0.665071683138196","0.593359295708822","0.611835522605521","0.979523173867818","0.161468882545606","0.596114092521447","0.0746963375022976","0.00389561332040832","0.00015623153043961","3.5886723663868e-57","0.522735712706691","0.744067541431729","0.500959697298114"
"AGT","0.010134426931401","0.0304354768795556","-0.00370357422868396","-0.0105577063653622","0.00601377168714169","-0.0157163447341422","-0.24261844820177","0.273536945979304","0.385811724027129","0.0593212618840976","0.238858427007013","0.0227966034965239","-0.00497556202437775","0.00836094341476556","0.776932721823976","0.394752252707589","0.917538393459802","0.767877514320432","0.866490088380673","0.660384294608797","5.75390956470645e-12","6.39130194146547e-15","3.14745853489215e-29","0.096953286112574","1.23823909389637e-11","0.523884337359869","0.889375623522389","0.815189184332099"
"FGF1","0.0116198512097624","-0.036289663745737","-0.00803158829825068","0.0069079562178661","0.0161132355892117","0.0169370317037843","-0.00210494598882673","-0.0205456224361375","-0.163972617797524","0.399773721392831","-0.183737251543856","-0.0114764945883224","0.0146779079719144","-0.02241248488055","0.745296359036598","0.310189921755659","0.822345488374372","0.846867761399481","0.652364391598264","0.635846386943712","0.953075953568218","0.565683505641659","3.9275476719069e-06","1.90677571216665e-31","2.21171991689706e-07","0.74833187630568","0.681550844571107","0.530903768037685"
"GH2","-0.0154532041861788","-0.0119601667158543","0.010766204153151","-0.00536974734344247","-0.00789594450525474","-0.0134784186231316","-0.00695194328060578","-0.0736218137294928","-0.077541797188587","0.203755638645379","0.351142302950481","-0.0325237629102956","-0.00108291644059986","0.00101288962073151","0.665723147315231","0.738106184940181","0.763428638117879","0.880674587220163","0.825297118370891","0.706314302740011","0.845904830227251","0.0393107643005349","0.0299330203088974","8.58507822928809e-09","3.63435428965535e-24","0.363111085254204","0.975849098916009","0.977410386626988"
"CHKB","0.00160521655887439","-0.00528765265332507","0.0206065147491311","-0.00724356542683125","0.0145524093498009","-0.00519357094954213","-0.260757211262758","0.33763306203386","0.489809784597232","0.0717013513207788","-0.181695726526702","0.00365338718466271","-0.00172681270257816","0.0124125018976916","0.9642074392783","0.882485552389262","0.564532061589954","0.839526735797891","0.684126338630084","0.884561698297625","1.18667029044932e-13","2.34360648196349e-22","1.51650981084816e-48","0.0447477198541005","3.02222154740743e-07","0.918651929595091","0.961498158146039","0.728584644086228"
"RTDR1","0.0281991028327635","0.0124637526828377","0.00376817145360286","-0.0243456513670139","0.0266258593781846","0.0897939595400162","0.0760591314716411","0.00775130300999734","-0.105789919046142","-0.379140238998363","0.044913550377387","0.0395952675588943","-0.0223168590799296","0.0060036730246995","0.43042074898957","0.727508427740202","0.916105366167024","0.496066733501639","0.456594287802001","0.0118930468745044","0.0332259100597836","0.828447256672724","0.00301977882365394","3.31526640359383e-28","0.20904099357168","0.26815006490997","0.532658621036399","0.866712190705986"
"KIF5B","-0.00112604743682233","-0.0113306842571252","0.0133716255582136","-0.00429300113134594","0.00982402397746811","0.0290308748289423","-0.0123985691033266","0.14403726516971","-0.0436721585434588","-0.148045236180313","-0.279688927350092","-0.0085556554409868","-0.001682910684716","-0.0117495196004855","0.974887514440593","0.751423348699211","0.708534635787506","0.904473014561966","0.783592521467714","0.416941632248609","0.728877311575886","5.17159805834046e-05","0.221914872291819","3.16018034843252e-05","1.48048496377564e-15","0.810965622285486","0.962476288540332","0.74255407862214"
"RRAS2","0.0043364805545711","0.00201434386793336","0.0141683246655468","0.00706177710530846","0.00234123935911623","-0.0605539855542371","-0.0895632656788915","0.178497877346686","0.0856227275707234","-0.366760149561681","0.45934312885964","0.0427901085656184","0.00740480701275041","0.00462245990552017","0.90351021681307","0.955093503691078","0.692031263221415","0.843501437771466","0.947815559585048","0.0901966387607161","0.0121137366613663","4.89410708149338e-07","0.0164841388352339","2.27088333412329e-26","3.53963677952812e-42","0.231400296382433","0.836004688623355","0.897181152835143"
"PTPRZ1","-0.00174896729549","0.0282952365198764","-0.00131347690668443","0.000545364964568376","-0.0118898234119824","-0.0107205702843106","-0.180207111939584","0.276400881227978","0.242181970104635","-0.126380079666121","0.240899952024167","0.0225634136044648","-0.00222436890501593","0.00602208919962189","0.961004578994164","0.428850091202716","0.970709307182094","0.98783603841708","0.739590545985264","0.76440170216045","3.7865264515457e-07","3.25001249431747e-15","6.29346253712306e-12","0.000389307215748382","8.18059586674496e-12","0.528140007287818","0.950417075511488","0.866307167217772"
"DRD4","0.0199573939334681","0.00673546230840218","0.0455195111595226","-0.015172332988633","-0.0158837023187101","0.00955639660030005","0.201006726606626","-0.242158177167748","-0.212528469050187","0.103683249032205","-0.424637203568023","-0.0351832161649515","-0.0120730549120931","0.0164088118558505","0.576864192064168","0.850646055796017","0.202956772784269","0.671440448508489","0.656997713074095","0.789347306735279","1.36876784063976e-08","6.32425541448625e-12","1.85417531812947e-09","0.00365689404530067","1.14896223817768e-35","0.325182960197911","0.735726093417438","0.646417623457031"
"IDH3B","0.0258032572225032","-0.024423919398692","-0.00223937046385542","0.0132285963200432","-0.00298393251652069","-0.0133879973661211","0.145503610711331","-0.098650117424424","-0.124622000284512","-0.129475102025291","-0.481799904048334","-0.000444373453244941","0.0122340289775876","0.0181030999487105","0.47062743463721","0.494682384105681","0.950083113333723","0.711512228593631","0.933519981861251","0.708194088720801","4.32523044790851e-05","0.00570027744631163","0.00046965568577042","0.000278165452852151","8.27474660982922e-47","0.990088450484487","0.73233655766278","0.612772757949222"
"SYN3","-0.0246532513295783","0.0120231149617273","0.0139099357658711","-0.0215209405248905","0.00394797225262737","0.000740324041773688","0.166840392604008","-0.267777945750993","-0.205079959306653","0.265656085828785","-0.312353327624555","-0.0143687267509294","-0.0265021847827885","0.0147881884626801","0.490638019756037","0.736778697506685","0.697368187695959","0.547377472769325","0.91211810532368","0.983488158635999","2.63963232414836e-06","2.43080736607198e-14","6.84120420889292e-09","3.94469511991859e-14","3.33637158394512e-19","0.687902502822285","0.45868899782197","0.679290710561997"
"SH3BP4","-0.00505523423764919","0.0139745105837877","-0.00611520395898979","0.0243736188010943","0.00408569221492832","-0.0063125340050474","-0.257684115041681","0.240570560888592","0.370352552861303","0.448262405019833","0.00612457505146187","-0.0183371021192044","0.0253607323183725","0.00602208919962189","0.887615874041879","0.696033005576363","0.864259850315454","0.495571828624884","0.90906551619901","0.85992417027708","2.3406234229123e-13","8.74867907209651e-12","6.7873628242574e-27","5.13103743338312e-40","0.864053857963482","0.608187256304824","0.478273874133622","0.866307167217772"
"ARHGEF5","-0.0026114717151837","-0.0195454303435409","0.020886436057113","-0.015493958480558","0.00775822454295378","-0.0047414646644895","0.0288009078767954","-0.124985869819837","-0.23290646740514","0.317239791814956","0.406263478413637","0.00635984207639569","-0.00329265133966174","-0.00523019367795907","0.94180240661335","0.584755929829283","0.559253416768038","0.664895168186531","0.82829644984856","0.89454933478147","0.420643248072756","0.000451855551857438","4.05711848951484e-11","8.64596367260999e-20","1.63257087617614e-32","0.858885351636851","0.926660391016215","0.883753432201652"
"PROCR","0.0034260592226722","0.0246127641363108","0.000861296332252083","4.19511511206443e-05","-0.00651874488224519","-0.0204408554129422","0.0107995596874819","-0.00547883264963668","-0.0835146587753835","-0.0758280477996725","0.226609276904089","-0.000701661958908662","-0.00295606920271854","0.0209944394115259","0.923697781664545","0.491350736452973","0.980790533034027","0.999064274682994","0.85539786438303","0.567667229970805","0.762717624310469","0.878269188299616","0.0193475377106038","0.0337660313385588","1.37518913714923e-10","0.984350346244945","0.934139342078427","0.5572231446714"
"RELA","0.00313855774944097","-0.000629482458729176","0.0273246261406973","-0.0135082706608475","-0.0101453705561703","0.00985026568558426","-0.335136133621656","0.360015338596865","0.471329048158086","0.354380060125","0.214360126801165","0.00837735060843984","-0.00655603466741538","0.00883976396274773","0.930083632011954","0.985960040385608","0.444860423776759","0.705694094370682","0.776698217860353","0.783028876556926","4.95097900190819e-22","2.10456094843839e-25","1.31825954957317e-44","1.298645443995e-24","1.33504263269034e-09","0.814833081830764","0.854579859957727","0.804812804308733"
"ALB","-2.39584561026028e-05","0.00258087808078962","0.0327292606255792","-0.040301072509899","0.0239173667862658","0.0322521321099423","0.178058443037043","-0.189237634529212","-0.265722071652598","0.027339364172671","-0.418512628516561","-0.0422734517256233","-0.0330143174323418","0.00812153314077448","0.999465603760829","0.942483009904751","0.360085441764517","0.25970550174756","0.503678314637558","0.3671347286636","5.22577554398375e-07","9.37146883963977e-08","3.88600068314894e-14","0.444614801719399","1.358171519168e-34","0.237088037817015","0.355914653696945","0.820389654644187"
