"","Gene","modulesA1"
"5828","PSMD14","turquoise"
"5829","BUB3","blue"
"5830","POLM","turquoise"
"5831","TFAM","blue"
"5832","GCA","red"
"5833","MRPL17","turquoise"
"5834","RPS25","lightyellow"
"5835","FAH","brown"
"5836","KRT12","blue"
"5837","DEFB126","blue"
"5838","AMT","red"
"5839","ADCY3","blue"
"5840","LIMD1","blue"
"5841","SUV39H1","brown"
"5842","OR2H2","blue"
"5843","TRAP1","brown"
"5844","POLE2","blue"
"5845","KCNJ12","turquoise"
"5846","RPL41","lightyellow"
"5847","TCEAL1","turquoise"
"5848","NARS","brown"
"5849","MC1R","blue"
"5850","UGDH","blue"
"5851","RAB8B","blue"
"5852","XPNPEP2","turquoise"
"5853","SSR4","turquoise"
"5854","TIMM17A","tan"
"5855","ZNF235","blue"
"5856","RASA1","turquoise"
"5857","TYRO3","green"
"5858","APITD1","turquoise"
"5859","OR2J2","turquoise"
"5860","PSMC2","black"
"5861","AK2","green"
"5862","LDB1","turquoise"
"5863","NAGA","blue"
"5864","PFDN5","lightyellow"
"5865","ZNF45","blue"
"5866","HAGH","turquoise"
"5867","TIAL1","blue"
"5868","PSMC4","magenta"
"5869","EPRS","grey60"
"5870","MSH6","blue"
"5871","TMED9","yellow"
"5872","DOC2B","cyan"
"5873","AKAP7","turquoise"
"5874","GP1BA","blue"
"5875","SLC12A3","green"
"5876","SNRPA1","turquoise"
"5877","TRIM26","lightcyan"
"5878","TRRAP","green"
"5879","TMED1","blue"
"5880","BRD1","blue"
"5881","LAMC1","blue"
"5882","TNFSF8","cyan"
"5883","HRH2","turquoise"
"5884","PSMF1","turquoise"
"5885","DIAPH3","turquoise"
"5886","YBX2","green"
"5887","BLM","blue"
"5888","HOXC4","blue"
"5889","CRYL1","black"
"5890","YIF1B","turquoise"
"5891","HSF4","greenyellow"
"5892","VAMP5","blue"
"5893","PXMP4","turquoise"
"5894","MS4A1","turquoise"
"5895","C3orf18","turquoise"
"5896","CTBS","turquoise"
"5897","SRPR","magenta"
"5898","SSX3","blue"
"5899","GRB2","turquoise"
"5900","ADRM1","magenta"
"5901","EIF2B2","turquoise"
"5902","ANP32C","turquoise"
"5903","IPP","green"
"5904","THRB","turquoise"
"5905","HOXD9","blue"
"5906","PSMD3","magenta"
"5907","TRIM33","purple"
"5908","DDX41","brown"
"5909","DAZL","brown"
"5910","LCT","blue"
"5911","SLC9A5","blue"
"5912","HEXA","brown"
"5913","SLC12A6","turquoise"
"5914","TEX13B","blue"
"5915","CDC27","tan"
"5916","DDX18","salmon"
"5917","GBF1","brown"
"5918","GALR2","turquoise"
"5919","BMP15","turquoise"
"5920","EZH1","greenyellow"
"5921","CER1","midnightblue"
"5922","CCL21","turquoise"
"5923","USP1","blue"
"5924","CEACAM5","turquoise"
"5925","AGR2","turquoise"
"5926","PDCL","green"
"5927","NPEPPS","turquoise"
"5928","E2F4","greenyellow"
"5929","CDH6","turquoise"
"5930","TOM1","brown"
"5931","RPS15","brown"
"5932","CRLF3","brown"
"5933","KCNA10","turquoise"
"5934","TRAIP","blue"
"5935","NCR2","blue"
"5936","DNMT1","blue"
"5937","OTOF","brown"
"5938","RPS17","lightyellow"
"5939","HEBP1","blue"
"5940","SLC11A2","turquoise"
"5941","AP1M2","turquoise"
"5942","ACADM","turquoise"
"5943","VPS52","magenta"
"5944","ZNF384","salmon"
"5945","MSRB2","green"
"5946","CHD1L","green"
"5947","IFNGR2","yellow"
"5948","SCPEP1","brown"
"5949","FADD","blue"
"5950","EMD","turquoise"
"5951","CHFR","red"
"5952","MORC1","brown"
"5953","AZI2","blue"
"5954","ATF2","brown"
"5955","CNOT4","blue"
"5956","UXT","blue"
"5957","PTPRF","turquoise"
"5958","TBCC","turquoise"
"5959","TAF7","black"
"5960","F8A1","magenta"
"5961","TPX2","brown"
"5962","ARF3","brown"
"5963","ULK1","blue"
"5964","RAB35","turquoise"
"5965","FXYD2","turquoise"
"5966","F8","turquoise"
"5967","POLR3D","blue"
"5968","ZMYM3","blue"
"5969","H2AFX","blue"
"5970","REM1","red"
"5971","PPOX","turquoise"
"5972","TNNC1","turquoise"
"5973","STT3A","blue"
"5974","CHRNA10","turquoise"
"5975","PSMD1","turquoise"
"5976","PPP2R4","magenta"
"5977","MAGEA10","turquoise"
"5978","B3GAT3","magenta"
"5979","HSF2","turquoise"
"5980","CAD","green"
"5981","CAST","pink"
"5982","ABCB7","grey60"
"5983","SUPT16H","brown"
"5984","PJA1","turquoise"
"5985","PEF1","turquoise"
"5986","TSTA3","turquoise"
"5987","NBN","grey60"
"5988","KCNJ1","brown"
"5989","EIF1","blue"
"5990","CTDP1","blue"
"5991","B4GALT7","brown"
"5992","CKAP4","turquoise"
"5993","CHRNE","turquoise"
"5994","DPF1","brown"
"5995","DSCR4","blue"
"5996","EGFL7","greenyellow"
"5997","ANXA9","turquoise"
"5998","MED12","blue"
"5999","MIPEP","turquoise"
"6000","KHDRBS1","turquoise"
"6001","EIF4ENIF1","black"
"6002","RNF39","green"
"6003","PSMD2","lightgreen"
"6004","SPDEF","turquoise"
"6005","TXN2","magenta"
"6006","LTA","brown"
"6007","MPHOSPH6","grey60"
"6008","USPL1","lightcyan"
"6009","RPS15A","lightyellow"
"6010","ABCB6","brown"
"6011","MRPL28","turquoise"
"6012","UBL3","salmon"
"6013","ASB1","turquoise"
"6014","OXSR1","blue"
"6015","PTPRE","blue"
"6016","TGDS","blue"
"6017","AVPR2","grey60"
"6018","POLE3","black"
"6019","TEX264","green"
"6020","ST3GAL5","turquoise"
"6021","SNX2","turquoise"
"6022","ABI2","tan"
"6023","MAGOH","turquoise"
"6024","NARF","brown"
"6025","SLC29A2","brown"
"6026","STK16","turquoise"
"6027","RPP30","turquoise"
"6028","TPD52L2","greenyellow"
"6029","SHBG","turquoise"
"6030","PPM1D","blue"
"6031","PARP2","turquoise"
"6032","GRK4","turquoise"
"6033","GNB2","greenyellow"
"6034","ACVR1B","yellow"
"6035","MPI","turquoise"
"6036","F2","blue"
"6037","RUVBL2","brown"
"6038","SRP14","purple"
"6039","PDE3A","blue"
"6040","FRS3","brown"
"6041","MC5R","turquoise"
"6042","KRT6A","green"
"6043","ZNF277","turquoise"
"6044","MTMR2","brown"
"6045","MYBL2","turquoise"
"6046","NDUFB2","turquoise"
"6047","TALDO1","red"
"6048","FCAR","turquoise"
"6049","GLA","lightgreen"
"6050","NIF3L1","turquoise"
"6051","ECH1","lightcyan"
"6052","RFX1","blue"
"6053","ZNF211","green"
"6054","SSB","grey60"
"6055","ODF2","turquoise"
"6056","APBA2","brown"
"6057","CREB3","turquoise"
"6058","FTSJ1","turquoise"
"6059","CEP70","blue"
"6060","CDKN2C","blue"
"6061","CSF2RB","red"
"6062","PHC2","blue"
"6063","EPHB1","brown"
"6064","SRPRB","turquoise"
"6065","PLA2G6","green"
"6066","RPL18","lightyellow"
"6067","ASPSCR1","magenta"
"6068","PPP1R11","magenta"
"6069","NAB2","turquoise"
"6070","SMR3B","blue"
"6071","TRPC1","turquoise"
"6072","LPXN","blue"
"6073","NCR3","turquoise"
"6074","UFD1L","turquoise"
"6075","NRBP1","turquoise"
"6076","TCEB2","turquoise"
"6077","NMD3","turquoise"
"6078","RAB1B","magenta"
"6079","OCRL","lightgreen"
"6080","DYRK1B","green"
"6081","PAFAH1B2","blue"
"6082","DNAI1","blue"
"6083","PIGH","turquoise"
"6084","TRIT1","blue"
"6085","DHX8","green"
"6086","GMEB1","blue"
"6087","SERPINA10","salmon"
"6088","RALY","greenyellow"
"6089","NUP54","turquoise"
"6090","ADRA1D","turquoise"
"6091","PHC1","salmon"
"6092","NR3C2","turquoise"
"6093","XRCC5","turquoise"
"6094","CSK","blue"
"6095","PMM1","turquoise"
"6096","MAPK13","turquoise"
"6097","KCND1","turquoise"
"6098","MAD1L1","greenyellow"
"6099","KIF22","red"
"6100","PRDM14","blue"
"6101","ABCD4","purple"
"6102","MTRF1","blue"
"6103","RPP14","brown"
"6104","KATNB1","magenta"
"6105","NDUFS3","black"
"6106","FLT4","yellow"
"6107","IK","black"
"6108","HIC1","green"
"6109","TULP2","turquoise"
"6110","PEX1","turquoise"
"6111","KLHL20","blue"
"6112","ACOX3","green"
"6113","HERC2","red"
"6114","CSNK1D","turquoise"
"6115","CCNT2","brown"
"6116","HMG20A","turquoise"
"6117","PDK3","lightgreen"
"6118","CCND3","purple"
"6119","TSEN34","lightgreen"
"6120","PSMA2","black"
"6121","NFRKB","blue"
"6122","JAG2","magenta"
"6123","GEMIN4","blue"
"6124","RNF25","brown"
"6125","CDKN2B","blue"
"6126","RPL22","lightyellow"
"6127","VARS","brown"
"6128","ACBD3","turquoise"
"6129","APOF","turquoise"
"6130","BAK1","turquoise"
"6131","PROSC","tan"
"6132","KPNA6","brown"
"6133","PRIM1","red"
"6134","STK4","blue"
"6135","NUP107","blue"
"6136","PPIH","turquoise"
"6137","GFPT1","turquoise"
"6138","ARPC1A","black"
"6139","TCERG1","turquoise"
"6140","RFC5","turquoise"
"6141","AKR1A1","turquoise"
"6142","LMX1B","turquoise"
"6143","CDC16","blue"
"6144","CYB5R3","greenyellow"
"6145","ZNF22","blue"
"6146","CXXC1","green"
"6147","GIPC1","red"
"6148","CHRNB1","blue"
"6149","PRF1","turquoise"
"6150","BCL2L1","blue"
"6151","DCUN1D1","grey60"
"6152","PPP1R12A","turquoise"
"6153","NTHL1","brown"
"6154","NDUFB11","turquoise"
"6155","MAPK7","blue"
"6156","TAF5","blue"
"6157","CTSF","turquoise"
"6158","SLC39A6","turquoise"
"6159","NUDT21","blue"
"6160","TERF2","magenta"
"6161","PHKA2","greenyellow"
"6162","STAMBP","red"
"6163","DUSP13","red"
"6164","PCNP","turquoise"
"6165","CD3G","brown"
"6166","KLK1","turquoise"
"6167","CAPN7","blue"
"6168","METTL3","green"
"6169","PRKD1","blue"
"6170","CIDEB","blue"
"6171","SLC33A1","turquoise"
"6172","C18orf8","green"
"6173","ANXA7","turquoise"
"6174","PRKAB1","turquoise"
"6175","BAZ1B","blue"
"6176","RECQL5","greenyellow"
"6177","CACNA1F","turquoise"
"6178","GLO1","black"
"6179","PGLS","magenta"
"6180","KATNA1","blue"
"6181","PPP1R7","turquoise"
"6182","ANAPC10","turquoise"
"6183","MRPS7","black"
"6184","NDUFS6","turquoise"
"6185","FGF3","blue"
"6186","ACOT8","turquoise"
"6187","HSF2BP","turquoise"
"6188","GLMN","turquoise"
"6189","UBP1","black"
"6190","CSTB","yellow"
"6191","GPR50","turquoise"
"6192","YWHAQ","turquoise"
"6193","UBIAD1","blue"
"6194","RAD54B","blue"
"6195","TLK1","turquoise"
"6196","MMP12","green"
"6197","B3GALT4","turquoise"
"6198","PAX7","blue"
"6199","APRT","turquoise"
"6200","PRDM2","blue"
"6201","VAPA","blue"
"6202","TNFSF4","turquoise"
"6203","SDHD","turquoise"
"6204","PUM2","salmon"
"6205","STK25","magenta"
"6206","FGF8","turquoise"
"6207","KLK8","brown"
"6208","LASP1","brown"
"6209","MMP15","brown"
"6210","AKR1B1","turquoise"
"6211","MAPK11","blue"
"6212","PMPCB","brown"
"6213","UTRN","tan"
"6214","CYP2A13","turquoise"
"6215","DR1","turquoise"
"6216","NFKBIL1","red"
"6217","GTF2H1","turquoise"
"6218","STIL","turquoise"
"6219","UBN1","grey60"
"6220","PEPD","green"
"6221","AFG3L2","brown"
"6222","SNX1","red"
"6223","PTBP2","turquoise"
"6224","FLII","lightgreen"
"6225","PARVB","blue"
"6226","MAP4K3","blue"
"6227","MAPKAPK5","turquoise"
"6228","MLLT10","green"
"6229","ILVBL","greenyellow"
"6230","CDK9","greenyellow"
"6231","VRK3","turquoise"
"6232","TAF1A","blue"
"6233","FHL1","brown"
"6234","RORC","brown"
"6235","TRIP12","blue"
"6236","DUS1L","greenyellow"
"6237","COG2","salmon"
"6238","HERC3","turquoise"
"6239","CD207","turquoise"
"6240","CAPN11","brown"
"6241","CSNK2B","magenta"
"6242","RLF","brown"
"6243","PSMD13","turquoise"
"6244","IL11RA","greenyellow"
"6245","FCRL2","turquoise"
"6246","RPL34","lightyellow"
"6247","PGLYRP1","turquoise"
"6248","GSTT2","blue"
"6249","ALG5","turquoise"
"6250","TM7SF3","turquoise"
"6251","PORCN","turquoise"
"6252","AURKC","turquoise"
"6253","VPS41","turquoise"
"6254","PSMD7","blue"
"6255","BCL7B","greenyellow"
"6256","ADAM17","salmon"
"6257","ZMYM6","turquoise"
"6258","RPP38","turquoise"
"6259","GNE","salmon"
"6260","SF3B2","green"
"6261","CGRRF1","turquoise"
"6262","ACRV1","brown"
"6263","DHX9","grey60"
"6264","VPS33B","turquoise"
"6265","MRPL46","turquoise"
"6266","RPS5","lightyellow"
"6267","ALG6","turquoise"
"6268","NDST2","blue"
"6269","FMO4","red"
"6270","TUBGCP2","magenta"
"6271","ACO1","blue"
"6272","P2RX1","turquoise"
"6273","RECQL4","blue"
"6274","ERH","turquoise"
"6275","THOC1","green"
"6276","CCL1","brown"
"6277","FGF6","turquoise"
"6278","BNIP1","turquoise"
"6279","HMGB1","turquoise"
"6280","TFCP2","turquoise"
"6281","USP9X","brown"
"6282","ARPC5","yellow"
"6283","PDCD1","turquoise"
"6284","CABP2","brown"
"6285","GRHPR","turquoise"
"6286","KIR2DL2","turquoise"
"6287","DUSP22","turquoise"
"6288","RFX5","turquoise"
"6289","MNAT1","turquoise"
"6290","POP4","turquoise"
"6291","RABGGTB","black"
"6292","FAU","lightyellow"
"6293","CCNB1IP1","brown"
"6294","WDR46","turquoise"
"6295","NPAS2","blue"
"6296","SMUG1","turquoise"
"6297","CPNE1","greenyellow"
"6298","NFS1","turquoise"
"6299","MFAP3","blue"
"6300","ADSL","blue"
"6301","HOXA1","turquoise"
"6302","NDUFA2","brown"
"6303","PPA2","turquoise"
"6304","APPBP2","turquoise"
"6305","TPP2","turquoise"
"6306","PDK2","brown"
"6307","SLC2A4","green"
"6308","KIF23","green"
"6309","ABCA3","magenta"
"6310","SUPV3L1","brown"
"6311","PIGB","turquoise"
"6312","IL12RB1","blue"
"6313","SEMA6C","turquoise"
"6314","PDHX","turquoise"
"6315","HOXA6","darkred"
"6316","CDK5RAP1","turquoise"
"6317","RRAGC","blue"
"6318","FAM50B","turquoise"
"6319","PIK3C3","blue"
"6320","ACVR2A","brown"
"6321","PROP1","turquoise"
"6322","PDE6D","turquoise"
"6323","RHBDL1","brown"
"6324","AARS","brown"
"6325","HTN3","turquoise"
"6326","TXNRD2","brown"
"6327","BRF1","brown"
"6328","TRIM32","turquoise"
"6329","SAFB","blue"
"6330","RAB11A","turquoise"
"6331","PBX2","turquoise"
"6332","MAP4K2","green"
"6333","POU6F1","brown"
"6334","NEDD8","black"
"6335","ZNF140","brown"
"6336","PAK4","blue"
"6337","NUFIP1","turquoise"
"6338","RPS6","lightyellow"
"6339","NCBP1","lightcyan"
"6340","RBL1","blue"
"6341","SEMA4F","brown"
"6342","MADD","brown"
"6343","GLTSCR1","blue"
"6344","POLE","blue"
"6345","MPDU1","blue"
"6346","GALC","green"
"6347","ZNHIT2","turquoise"
"6348","PPP4R1","salmon"
"6349","RPS8","lightyellow"
"6350","KRT9","blue"
"6351","ILF2","black"
"6352","SNRPA","greenyellow"
"6353","STARD3","blue"
"6354","PDHB","turquoise"
"6355","POLR2G","turquoise"
"6356","TNFSF9","brown"
"6357","PAFAH2","blue"
"6358","CD160","blue"
"6359","UTP14A","turquoise"
"6360","DAP","blue"
"6361","RABEPK","turquoise"
"6362","ZNF544","turquoise"
"6363","MCM3","blue"
"6364","FOXE1","turquoise"
"6365","NIT1","turquoise"
"6366","SAP30BP","green"
"6367","ZNF350","blue"
"6368","TFG","turquoise"
"6369","TAF10","greenyellow"
"6370","STX8","turquoise"
"6371","GUSB","greenyellow"
"6372","T","blue"
"6373","SNRPD1","turquoise"
"6374","SNRPB","lightyellow"
"6375","PROC","blue"
"6376","TRIP4","salmon"
"6377","NSD1","blue"
"6378","METTL1","turquoise"
"6379","KPNA4","turquoise"
"6380","MYF5","turquoise"
"6381","CSTF3","turquoise"
"6382","CRYAA","yellow"
"6383","DPF3","greenyellow"
"6384","COPS7B","magenta"
"6385","PPP4C","blue"
"6386","PFKFB2","turquoise"
"6387","EHMT2","green"
"6388","JTB","blue"
"6389","UBE2D4","green"
"6390","ALG3","blue"
"6391","TCF21","turquoise"
"6392","SP2","black"
"6393","VPS72","greenyellow"
"6394","PHF11","blue"
"6395","RPS6KC1","brown"
"6396","TAX1BP1","grey60"
"6397","NUP153","blue"
"6398","EBNA1BP2","turquoise"
"6399","HIVEP1","turquoise"
"6400","SS18L2","turquoise"
"6401","XPNPEP1","turquoise"
"6402","GCAT","brown"
"6403","AP4E1","green"
"6404","XPO4","blue"
"6405","SNRPD3","turquoise"
"6406","CBX3","blue"
"6407","SRM","turquoise"
"6408","CAPN5","brown"
"6409","ETS1","turquoise"
"6410","PNKP","brown"
"6411","CUL4A","blue"
"6412","SMARCA4","turquoise"
"6413","FKBP6","turquoise"
"6414","AQP7","turquoise"
"6415","PEX19","turquoise"
"6416","NR2F6","turquoise"
"6417","PAX4","brown"
"6418","FKBP3","turquoise"
"6419","IDE","pink"
"6420","DNASE2","turquoise"
"6421","CGB","blue"
"6422","KRT7","turquoise"
"6423","TAS2R1","turquoise"
"6424","LSM1","turquoise"
"6425","FOXJ2","turquoise"
"6426","OPRM1","turquoise"
"6427","CSNK1G3","yellow"
"6428","ST6GALNAC4","greenyellow"
"6429","ESRRB","turquoise"
"6430","KIR2DS3","brown"
"6431","NKRF","brown"
"6432","ABCC6","turquoise"
"6433","BLMH","turquoise"
"6434","KCMF1","turquoise"
"6435","LEPRE1","greenyellow"
"6436","GUCA2A","blue"
"6437","RFXANK","greenyellow"
"6438","SEPT9","blue"
"6439","MAPK6","turquoise"
"6440","ATOX1","turquoise"
"6441","TM2D1","turquoise"
"6442","PRDM9","blue"
"6443","GTF3C5","blue"
"6444","TTF1","turquoise"
"6445","CCT2","turquoise"
"6446","ACAT1","black"
"6447","RBM15B","blue"
"6448","CRISP3","blue"
"6449","SH3BGRL","turquoise"
"6450","MAP3K7","turquoise"
"6451","GTPBP4","turquoise"
"6452","APAF1","blue"
"6453","USP2","turquoise"
"6454","TNFSF12","blue"
"6455","NAGK","brown"
"6456","PARN","turquoise"
"6457","FUT6","turquoise"
"6458","NUCB1","magenta"
"6459","TRIM3","magenta"
"6460","ASNA1","turquoise"
"6461","ALPI","blue"
"6462","MCRS1","magenta"
"6463","NVL","red"
"6464","KLF3","turquoise"
"6465","KARS","brown"
"6466","GOLGA5","salmon"
"6467","HAAO","turquoise"
"6468","APBA3","blue"
"6469","AP1G1","blue"
"6470","COPE","magenta"
"6471","EXOSC10","green"
"6472","TOP2B","turquoise"
"6473","GRK6","brown"
"6474","EDF1","brown"
"6475","TLK2","blue"
"6476","SREBF2","turquoise"
"6477","SLC35B1","turquoise"
"6478","CTCF","blue"
"6479","RFC4","blue"
"6480","FER","turquoise"
"6481","RNASEH1","turquoise"
"6482","TDRD1","turquoise"
"6483","PSMA5","turquoise"
"6484","SRPK1","turquoise"
"6485","CYP11B1","blue"
"6486","MAP2K2","brown"
"6487","TMEM59","red"
"6488","OXA1L","turquoise"
"6489","MAML1","salmon"
"6490","IGFALS","turquoise"
"6491","SEPHS2","turquoise"
"6492","NPAT","turquoise"
"6493","MTMR3","blue"
"6494","KPNA1","turquoise"
"6495","API5","blue"
"6496","PRPF4","turquoise"
"6497","POLD4","turquoise"
"6498","PMVK","black"
"6499","ERGIC3","turquoise"
"6500","IGHMBP2","magenta"
"6501","ERCC1","turquoise"
"6502","NCOR1","turquoise"
"6503","FAM8A1","blue"
"6504","SLC17A5","blue"
"6505","C9orf78","brown"
"6506","PRKDC","blue"
"6507","DAZAP1","green"
"6508","POLRMT","green"
"6509","FOXI1","blue"
"6510","POLR2D","turquoise"
"6511","CEBPE","turquoise"
"6512","ARID4A","grey60"
"6513","AAMP","magenta"
"6514","DUSP12","salmon"
"6515","COQ3","turquoise"
"6516","FKBPL","turquoise"
"6517","PHB2","turquoise"
"6518","POLG","blue"
"6519","RNASEH2A","green"
"6520","YIF1A","red"
"6521","RHOA","blue"
"6522","GPR27","turquoise"
"6523","SETDB1","greenyellow"
"6524","KLHL12","brown"
"6525","FASTK","greenyellow"
"6526","PRPF8","turquoise"
"6527","BYSL","turquoise"
"6528","DAZAP2","red"
"6529","DDX23","blue"
"6530","BCKDK","turquoise"
"6531","POLB","turquoise"
"6532","SF3B3","blue"
"6533","DCTD","brown"
"6534","CDYL","blue"
"6535","ARCN1","black"
"6536","SRP54","turquoise"
"6537","EXT2","turquoise"
"6538","XPC","green"
"6539","RAB5B","turquoise"
"6540","SPINK5","turquoise"
"6541","RBBP7","turquoise"
"6542","SNAPC4","greenyellow"
"6543","NR1H2","greenyellow"
"6544","LMAN2","blue"
"6545","TUSC2","midnightblue"
"6546","CNR2","turquoise"
"6547","TNPO3","green"
"6548","EI24","turquoise"
"6549","HGFAC","turquoise"
"6550","SLC7A6","brown"
"6551","CDIPT","brown"
"6552","SMARCA5","lightgreen"
"6553","HAX1","turquoise"
"6554","POLD2","turquoise"
"6555","TPK1","turquoise"
"6556","UBE4A","black"
"6557","HNF4A","brown"
"6558","COPS6","turquoise"
"6559","MUT","brown"
"6560","U2AF2","blue"
"6561","CD1E","turquoise"
"6562","STRN4","greenyellow"
"6563","PSME1","blue"
"6564","POLR2B","black"
"6565","GLG1","cyan"
"6566","CPD","blue"
"6567","DUS4L","red"
"6568","MGAT2","blue"
"6569","GSPT1","black"
"6570","UBE2S","turquoise"
"6571","DPH2","turquoise"
"6572","CLPX","turquoise"
"6573","PEX16","turquoise"
"6574","NPFFR1","blue"
"6575","GOSR1","green"
"6576","ECD","turquoise"
"6577","RPL26L1","turquoise"
"6578","C21orf2","turquoise"
"6579","TINF2","blue"
"6580","DNASE1","brown"
"6581","RAF1","blue"
"6582","SRY","turquoise"
"6583","ATOH1","brown"
"6584","RXRB","green"
"6585","STX16","blue"
"6586","HDAC6","magenta"
"6587","GTF2E1","turquoise"
"6588","PPP1R3A","blue"
"6589","SUPT4H1","turquoise"
"6590","GNL1","turquoise"
"6591","DGUOK","brown"
"6592","ASH2L","turquoise"
"6593","CSH1","turquoise"
"6594","ERCC5","blue"
"6595","GALK1","blue"
"6596","SRF","turquoise"
"6597","BIRC2","blue"
"6598","VAV2","lightgreen"
"6599","ASCL3","brown"
"6600","PPM1G","blue"
"6601","DNAJC4","turquoise"
"6602","RAD9A","greenyellow"
"6603","TOPBP1","turquoise"
"6604","SNAPC2","lightgreen"
"6605","RNF4","turquoise"
"6606","RAD17","turquoise"
"6607","TIMM17B","turquoise"
"6608","WRN","blue"
"6609","CHRND","turquoise"
"6610","HCFC2","blue"
"6611","SLC35A1","turquoise"
"6612","GOLGA2","turquoise"
"6613","WBSCR22","turquoise"
"6614","SCML2","blue"
"6615","GMPS","black"
"6616","XYLT2","brown"
"6617","UNC13B","turquoise"
"6618","USP8","brown"
"6619","LSM5","turquoise"
"6620","SART3","turquoise"
"6621","NAB1","blue"
"6622","RPS6KA4","magenta"
"6623","STK24","turquoise"
"6624","AGPS","blue"
"6625","VPS4A","brown"
"6626","DEDD","blue"
"6627","DYRK1A","black"
"6628","CST2","turquoise"
"6629","SSBP2","blue"
"6630","CASP9","red"
"6631","TCOF1","blue"
"6632","CCS","greenyellow"
"6633","RPS4X","lightyellow"
"6634","RRAGA","turquoise"
"6635","H2AFY","turquoise"
"6636","UBE2D2","turquoise"
"6637","RBBP9","brown"
"6638","CLDN14","turquoise"
"6639","NCBP2","brown"
"6640","AP3S1","turquoise"
"6641","C12orf4","brown"
"6642","CRADD","turquoise"
"6643","PRPSAP2","red"
"6644","WRNIP1","brown"
"6645","WBP4","turquoise"
"6646","PIAS3","greenyellow"
"6647","RNF8","black"
"6648","MYNN","turquoise"
"6649","REPIN1","greenyellow"
"6650","ARL2","turquoise"
"6651","SPAG7","turquoise"
"6652","ZMYM4","brown"
"6653","ALPP","turquoise"
"6654","MAN1B1","magenta"
"6655","APEX2","blue"
"6656","SF3A3","brown"
"6657","MARK3","blue"
"6658","DNPEP","blue"
"6659","GPHN","turquoise"
"6660","FLOT2","yellow"
"6661","EXTL3","turquoise"
"6662","FARS2","turquoise"
"6663","UVRAG","red"
"6664","SEC61B","yellow"
"6665","DAP3","turquoise"
"6666","PRPF18","turquoise"
"6667","MARCH7","blue"
"6668","SCAMP3","green"
"6669","CAP1","yellow"
"6670","BCS1L","turquoise"
"6671","MCCC1","turquoise"
"6672","NR5A1","blue"
"6673","SUCLG1","black"
"6674","NUBP1","green"
"6675","CLN3","blue"
"6676","ERCC3","greenyellow"
"6677","RIOK3","blue"
"6678","ARSD","turquoise"
"6679","GTF2F2","turquoise"
"6680","TFDP1","blue"
"6681","RNF14","brown"
"6682","SKIV2L","greenyellow"
"6683","SNF8","turquoise"
"6684","FGA","turquoise"
"6685","FGD1","blue"
"6686","SDF2","blue"
"6687","HTRA2","turquoise"
"6688","GTF2F1","brown"
"6689","CKM","blue"
"6690","IPO4","turquoise"
"6691","STX10","blue"
"6692","IKBKG","magenta"
"6693","P4HB","blue"
"6694","GLT8D1","turquoise"
"6695","ZNF236","red"
"6696","ADAM21","turquoise"
"6697","MTX1","turquoise"
"6698","NBR1","red"
"6699","ATXN2","greenyellow"
"6700","TSPAN31","purple"
"6701","MBTPS1","blue"
"6702","TRIM29","turquoise"
"6703","PLN","brown"
"6704","ETF1","black"
"6705","CSTF1","turquoise"
"6706","ANGPTL7","turquoise"
"6707","HDAC3","turquoise"
"6708","DAG1","royalblue"
"6709","NONO","blue"
"6710","CD52","turquoise"
"6711","PSMC1","black"
"6712","TOR1A","brown"
"6713","GAK","greenyellow"
"6714","BAP1","brown"
"6715","GABRQ","blue"
"6716","NRF1","blue"
"6717","BCL9","blue"
"6718","SENP2","tan"
"6719","CLK2","greenyellow"
"6720","ZNF76","blue"
"6721","SSR2","yellow"
"6722","DHX15","blue"
"6723","MRPL40","black"
"6724","PAEP","blue"
"6725","OR7C2","blue"
"6726","SLC35A2","blue"
"6727","FSHR","turquoise"
"6728","RXRA","red"
"6729","STK19","black"
"6730","KCNG2","blue"
"6731","MLH1","red"
"6732","ATP5G2","magenta"
"6733","PSMD5","turquoise"
"6734","E2F6","blue"
"6735","COASY","brown"
"6736","ZNF335","magenta"
"6737","TBX4","turquoise"
"6738","DUSP11","turquoise"
"6739","AIP","yellow"
"6740","HLCS","turquoise"
"6741","FAM53C","blue"
"6742","NCOR2","red"
"6743","CCBL1","green"
"6744","GTF3C3","turquoise"
"6745","CTPS2","tan"
"6746","KIR2DL5A","turquoise"
"6747","PARP1","turquoise"
"6748","ERCC6","turquoise"
"6749","PCGF2","brown"
"6750","FN3K","brown"
"6751","NUP88","blue"
"6752","RABGAP1","grey60"
"6753","CYB5R4","blue"
"6754","IVL","blue"
"6755","CYB5A","blue"
"6756","AFF4","blue"
"6757","IGBP1","salmon"
"6758","DKKL1","turquoise"
"6759","AMBN","turquoise"
"6760","GGPS1","blue"
"6761","MTHFD1","turquoise"
"6762","LSM2","blue"
"6763","PWP1","turquoise"
"6764","NUDC","brown"
"6765","HIRIP3","red"
"6766","DFFA","blue"
"6767","SLURP1","brown"
"6768","PRPF3","blue"
"6769","DRG1","black"
"6770","HMGCL","lightyellow"
"6771","CROT","blue"
"6772","DDX10","turquoise"
"6773","SUOX","brown"
"6774","CAPN6","turquoise"
"6775","APEX1","turquoise"
"6776","DRG2","greenyellow"
"6777","PPP1CA","greenyellow"
"6778","PRDM8","turquoise"
"6779","CLPP","turquoise"
"6780","LEMD3","blue"
"6781","TAOK2","greenyellow"
"6782","ZNF354A","brown"
