"","macrophagesBYo","AveExpr","F","P.Value","adj.P.Val"
"Fam20a",3.48601847822885,1.75534629579333,11.0855683159716,0.00238413016027548,0.0475172175997969
"Dhfr",1.46270190947579,1.41079486446041,11.0766076929585,0.0023924434051454,0.0476094962573371
"Washc3",0.803214538468382,2.38472723093672,11.0759398769485,0.00239306422447945,0.0476094962573371
"Fxyd2",1.01751124997721,0.712594078370828,11.0669731381968,0.00240141679599937,0.0477327437357538
"Unc119",5.69163603915964,5.26404654406269,11.0585256985107,0.00240931441649514,0.0478467350414022
"Snrpg",1.42908988690366,4.23376553274948,11.0527931276401,0.00241468982945038,0.0479104781138393
"Ptpa",1.24964290030007,5.10245246740085,11.0208583697006,0.00244487274594694,0.0484658779198782
"Cxxc1",1.60447225060761,5.86827534192825,11.0179989399471,0.00244759510496871,0.0484751987088035
"Gm4540",2.56283467541544,4.73342467488446,11.0157639127751,0.00244972527037212,0.0484751987088035
"Rexo2",1.80097370670564,5.19720032039718,11.0134034383436,0.00245197716942563,0.0484763993916025
"Lonp1",1.48057554029924,4.93622361978095,11.0013714469647,0.00246349048370088,0.0486605356883166
"Pigt",1.98025699779666,5.45169866791554,10.9968244920436,0.00246785660330461,0.0487032931622728
"Rtraf",1.31241634687809,5.44565279293522,10.9859028457512,0.00247837804004775,0.0488673416933835
"B4galt5",2.7708304920151,2.88246592328595,10.9730160475169,0.00249085490606286,0.0490381364215472
"Anxa11",1.98877855286305,1.65994583336747,10.9723790778979,0.00249147336879352,0.0490381364215472
"Lyz2",6.49911598825291,8.62789283011911,10.9651739971167,0.00249848065821586,0.0491323445348528
"Slc40a1",-4.98309157356648,3.54646157232056,10.9601253901772,0.00250340334236769,0.0491854281911194
"Lamtor4",1.1953357996904,7.10942287419572,10.9452365016675,0.00251798191520165,0.0494279626530667
"Insig1",2.7614869927334,6.43666330800655,10.9411179594962,0.00252203077516343,0.0494635521621813
"Erf",-2.18339538122032,4.52571387992171,10.9347782939661,0.00252827691546978,0.0495421348103968
"Ift172",1.5551919474968,2.83593756140365,10.9293680373301,0.00253362056009232,0.049602909425595
"Amigo2",3.65682237466672,2.99283718820717,10.9248127434417,0.00253812921949852,0.049647243786884
"9130401M01Rik",1.57080344826807,2.79985971749305,10.9168886756071,0.00254599280857221,0.0497570661696492
