"","monocytesBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm18881",1.28358090577337,0.213930150962229,30.7580500358033,5.85845739591671e-06,8.89544632600312e-05
"Zpbp2",0.949128950813814,0.261834222552907,30.7525777998894,5.86640342180048e-06,8.9014021193753e-05
"Ak8",1.00325090487833,0.375770331960687,30.7120652142609,5.92559067873634e-06,8.98504746988924e-05
"Gm8093",-1.55212366394002,0.613359782646766,30.6637815191667,5.99696822633383e-06,9.08704986788927e-05
"Olfr328",1.05510647057333,0.556033797293208,30.6301288353512,6.04726139902892e-06,9.15698589532627e-05
"Adig",0.870608856897342,0.398340776734357,30.610192872393,6.07726828022523e-06,9.19612901254602e-05
"Rnase9",0.826570610119678,0.141417522598457,30.6056727902917,6.08409390701702e-06,9.20016469616798e-05
"Gm24960",-1.85876806424814,0.185876806424814,30.5974580235022,6.09651979603018e-06,9.21265761253932e-05
"Gm37320",1.56483003393479,0.626662487108724,30.5459207719347,6.17509965451013e-06,9.32503274107356e-05
"Nav2",-2.49437789483742,1.03991406570637,30.5378745569555,6.18746551599484e-06,9.33733285200231e-05
"Ighv1-34",1.86549324270548,0.310915540450913,30.4881219295868,6.26451982193686e-06,9.44716919023239e-05
"Mir8110",-2.43653375995149,0.243653375995149,30.4496371266071,6.32482831394043e-06,9.53161967229592e-05
"2310047D07Rik",-1.26593617148566,0.474849151448959,30.4064841764701,6.39319291976089e-06,9.62808760815998e-05
"Mbd2",2.1418875490995,2.6436510630912,30.4011154814786,6.40175344892691e-06,9.63442119391905e-05
"Gm10762",-2.77258544486641,4.23284682419421,30.3446848672471,6.49248039321927e-06,9.76431976473079e-05
"Adgrg5",2.42716500545961,0.681676274400381,30.3375851414662,6.50399228061104e-06,9.77498785488845e-05
"4930481A15Rik",-1.14857570916392,1.55430511716299,30.333542861633,6.51055642714656e-06,9.77821044384001e-05
"Ly6d",6.78449209699687,2.83385735293499,30.3050910237138,6.55695990350131e-06,9.84122279139481e-05
"Dgkh",2.39095253573842,1.28448619866833,30.2944688343957,6.5743748982821e-06,9.86067090675897e-05
"Gm47402",2.51078113363184,0.641898612987344,30.2909520267988,6.58015159291282e-06,9.86264862398444e-05
"Prkag2",2.34155818959431,1.21685370271094,30.2859063792202,6.58844905650006e-06,9.8683993552438e-05
"Gm44640",2.61576576292299,0.435960960487165,30.2651205489385,6.62274935159066e-06,9.90434300401438e-05
"Gm42815",-1.88441053229189,1.01565774926388,30.2637013947164,6.62509817538963e-06,9.90434300401438e-05
"Pmepa1os",-1.24590288134752,0.296082274946582,30.2632309608489,6.62587698139551e-06,9.90434300401438e-05
"Rasgrp2",5.61514965527316,3.24623530870433,30.2374869320364,6.6686463230883e-06,9.96154372759503e-05
"Gm42857",2.61845025086351,0.832490000796267,30.2340414332342,6.67439284552305e-06,9.96340033208546e-05
"Plekhg6",1.66806221905298,0.918849682842487,30.2023816450989,6.72744523180948e-06,0.000100321332279423
"Pea15a",-2.2162123957776,6.94181836673601,30.2011573663064,6.72950581307524e-06,0.000100321332279423
"Snrpa",-2.15688465428945,4.99680459045003,30.101057100679,6.90029459741177e-06,0.000102798126180835
"Gm29477",0.806374089540576,0.233310482738795,30.0762125605299,6.94339941000686e-06,0.000103370676411562
"Slirp",1.36157486754102,0.552213661433204,30.039732928153,7.00721461850631e-06,0.000104250577676675
"Rab42",-2.39144964812466,0.786251501766922,30.0342163280025,7.01691960278955e-06,0.000104324806701958
"Ethe1",2.01107350839605,3.0175095460993,30.0061055773634,7.06659717917351e-06,0.000104992833710447
"Olfr46",1.45624442592596,0.849311861439806,29.9987462309213,7.07966484414639e-06,0.000105116392850369
"Nek6",-3.95011155654969,2.06218964569889,29.9846236046528,7.10481435265878e-06,0.00010541780890308
"Gm4489",0.8401156998273,0.202007298276475,29.9803366089563,7.11246754468612e-06,0.00010541780890308
"Inpp5a",1.50972684095977,1.36232169098303,29.9793328933018,7.11426066502273e-06,0.00010541780890308
"Ighv1-5",2.11214839986174,0.375868320098091,29.9062147102851,7.24619717959679e-06,0.000107300950605234
"Gm26547",1.82586712260628,0.587990045889848,29.8263597320583,7.39329138145379e-06,0.000109405876409299
"4933406G16Rik",0.875043755544668,0.182741306923762,29.8156508658211,7.41325936417349e-06,0.000109628032696264
"Zfp36l3",-1.29022071008119,0.248996424251212,29.7916400225329,7.45824087821845e-06,0.000110219547728007
"Gm16091",0.941704051911801,0.602451963852757,29.7886931560456,7.46378160901044e-06,0.000110227797420653
"Parp4",1.74308884639605,1.480848504812,29.7772201316905,7.48539537195009e-06,0.000110473250042463
"Gm47611",1.52049272551779,1.10255035590301,29.7511495151813,7.53475898522994e-06,0.000111127648686828
"Gm4956",0.862244475238685,0.223649661830017,29.6973838327074,7.6376671446878e-06,0.000112570359921338
"Glipr1",2.29804137695498,1.57079885214492,29.6245042248233,7.77957105658455e-06,0.000114585519630373
"Tmco1",-1.58153394371655,4.84677765148381,29.6176213489151,7.79311799584022e-06,0.000114708682250148
"Mkl2",0.750160406850113,0.300552045354754,29.5988072168289,7.83027730916571e-06,0.00011517900592465
"Zfp583",-2.36207902549957,1.21652680425476,29.5888647759111,7.84999102001159e-06,0.000115392260023732
"9430060I03Rik",-1.3775340895871,0.620128298153915,29.5815198093287,7.86458865993287e-06,0.000115530076310554
"Me2",2.10116970637927,2.82400643701158,29.5769932768869,7.87359933340731e-06,0.000115585692138666
"Gm11963",0.948492257036316,0.276171923583042,29.5569459344916,7.91363949261325e-06,0.000116096449930426
"Vim",8.37060778286972,6.7050408958274,29.5511474797104,7.92526127682363e-06,0.000116189897433512
"Gm47730",1.4849046268416,0.2474841044736,29.5463142786568,7.93496239032069e-06,0.000116218003068675
"Adtrp",-0.779020570589722,0.283188267883872,29.5449590415506,7.93768488165116e-06,0.000116218003068675
"0610037L13Rik",-2.30782518578246,4.68383532774738,29.5368920663717,7.95391109132922e-06,0.000116378554942775
"Ak1",-5.3229769143358,2.89785382686714,29.5275435444592,7.97275953073756e-06,0.000116577236681102
"A630035G10Rik",1.14417528572091,0.282044360532623,29.4815108945775,8.06627107747571e-06,0.000117866654588504
"Gm17017",1.10391606219964,0.378783860912,29.4682332118588,8.09346150964269e-06,0.000118185906916056
"Gm44729",1.25389698109813,0.67289167764275,29.4605633796366,8.10921276510793e-06,0.000118337806070239
"Gm9619",1.83844435745073,0.90017710243901,29.4374155068878,8.15695023388236e-06,0.000118955972329716
"Gm47968",1.51359792783932,0.910238425459629,29.4042142248517,8.22594720212891e-06,0.00011988315543656
"Gm18729",1.38241341252614,0.230402235421024,29.4006181151929,8.23345788525272e-06,0.000119913620010169
"Dst",-3.04345876260534,1.86588067562288,29.3952480672164,8.24468722626647e-06,0.000119950304754747
"Gm13391",-2.23599192999548,0.841397726152961,29.3919923315578,8.25150330693831e-06,0.000119950304754747
"Zmynd15",-2.57258229573624,1.32048867668516,29.389881906036,8.25592483713371e-06,0.000119950304754747
"Slc37a1",1.42519741737959,0.805031129769052,29.3890518335885,8.2576646088451e-06,0.000119950304754747
"Pim3",-2.27979899232837,6.70015183032231,29.3754618547634,8.28620416573884e-06,0.000120285888949239
"Tas2r126",2.39844201039707,0.727254540842651,29.372773237248,8.29186289697819e-06,0.000120289103521212
"Gm13842",1.6466394016964,0.525012998610134,29.3547576189461,8.32988737196372e-06,0.000120761532326313
"Gm44765",-1.92990157409893,0.351016371218699,29.3382934657659,8.36480072333464e-06,0.000121188268763806
"AB124611",5.44251590221438,3.09908180340172,29.3256642004244,8.39168821792344e-06,0.000121498245055707
"Gm13496",-2.04515610314479,0.515169734187808,29.3120573062036,8.42076075991012e-06,0.000121839431191296
"Rpl13-ps4",1.37348791931028,0.22891465321838,29.3025150357538,8.4412131953116e-06,0.00012205552909796
"Mlxipl",-4.3890129969556,1.84453370504329,29.2934771162738,8.46063372761821e-06,0.000122210527189592
"Hist1h3a",-4.21892092025524,1.40770804155369,29.2923862710801,8.46298095441194e-06,0.000122210527189592
"Gm38046",1.87055673857912,0.340537923232999,29.278982661109,8.49187922133551e-06,0.000122547843453102
"Ctsd",-5.42376457012523,5.1347606134532,29.2617154792054,8.52926334660239e-06,0.000123007101054032
"Naglu",-3.29950761222821,5.52793379164431,29.2336599826605,8.59038122291058e-06,0.000123807820061531
"P4ha1",-2.73259368872912,3.70472488629486,29.2182380803297,8.62417704909799e-06,0.00012421397712057
"Hspb3",-7.35761610194238,2.53508630477394,29.2045497721289,8.65429322975603e-06,0.000124566642239358
"Hip1",3.6155807358948,2.73114103556658,29.2007433076473,8.66268799612632e-06,0.000124606402170548
"Wnt6",1.19575547150311,0.362137831353564,29.1921702196982,8.68162704071737e-06,0.000124797683574913
"Olfr658",0.964092482780763,0.208732674905848,29.1886537083444,8.68940829281056e-06,0.000124828428351849
"S100a4",6.60435447487378,4.02410237625802,29.15171360223,8.7716016462588e-06,0.000125927412861897
"Zfp442",-1.27895185902921,0.530634086307596,29.129957014705,8.82040059469664e-06,0.000126545864044406
"Gm10330",1.50692997819333,0.34237815885703,29.0960419070996,8.89705172064834e-06,0.0001275628484873
"Igkv4-61",1.72514489048341,0.287524148413901,29.0662261645107,8.96502774195369e-06,0.000128397136872603
"Gas2l1",2.13313690278272,4.21386723227506,29.0654311309043,8.96684791701721e-06,0.000128397136872603
"AC160411.1",-1.23500396902313,0.494469787619183,29.0539992743805,8.99306420950132e-06,0.000128689236420956
"Gm31718",-0.755967278340254,0.331700639821315,29.0462270581667,9.0109348759234e-06,0.000128803590726015
"Gm15832",3.36285708761702,2.60444375570605,29.0454603480773,9.01269983473627e-06,0.000128803590726015
"Msrb1",3.62345238379395,5.27597432405587,29.0404471803178,9.02424923109907e-06,0.000128885387824148
"Clec9a",2.12232629435413,0.584477415765463,29.0177222604173,9.07680246127232e-06,0.000129552323129502
"Rpl31-ps23",-1.39691743244367,0.139691743244367,28.9739506880417,9.17895444429136e-06,0.000130889687856596
"Sh3bgrl2",2.90781323599824,1.36029376135483,28.9725111079268,9.18233492534633e-06,0.000130889687856596
"Gm13692",2.25862058721352,0.376436764535587,28.9581442865106,9.21614488533473e-06,0.000131287040114784
"Gm12979",-1.17878183181025,0.412177682193786,28.9308981908125,9.28063111869317e-06,0.000132120593461293
"Gm26884",-1.36645154455575,0.286312892771797,28.9249315578207,9.29481742999459e-06,0.000132237457237151
"Rcl1",-1.29533625779313,2.00195477177353,28.9123621682468,9.32477861351869e-06,0.00013257845582704
"Zfp951",-1.51965387404465,0.961451928094971,28.9075056967149,9.33638251130031e-06,0.000132658182593126
"Serpina3g",2.93580814951293,0.773246450812827,28.8897772400147,9.37887386437575e-06,0.000133176396984329
"Trmo",-1.46060160352731,1.91697162515361,28.8271816138165,9.53056800770509e-06,0.00013524358950254
"Hykk",-1.65335070423955,0.838448574700854,28.8108819914681,9.57049855350396e-06,0.000135723166345621
"Hes2",0.954848118409434,0.192416600472591,28.7938095683405,9.61251462801109e-06,0.000136166369629571
"Gm43568",0.797801053053763,0.208994058465315,28.7931827959243,9.6140609031953e-06,0.000136166369629571
"Gm19164",-1.68886886681525,0.256236712754431,28.7818801160801,9.64199091176322e-06,0.000136474577697337
"Gm11548",0.782978752414752,0.186572647782581,28.7493186675834,9.72294064161274e-06,0.000137532363052685
"Tmlhe",-1.31580917905552,0.68467538101321,28.7423516303526,9.7403555381139e-06,0.000137690661705875
"Skil",-3.70397689599987,4.59834642422976,28.7259978161438,9.78136522045804e-06,0.000138182083507148
"Srl",-1.51712884728837,0.749592634948121,28.7071229127696,9.82892709541822e-06,0.000138765382343291
"St5",-1.938499189405,1.21687632016679,28.6863013565923,9.88168193273798e-06,0.00013942120497319
"Ighv1-66",2.68737776567547,0.516255837056424,28.683756435448,9.88815069317503e-06,0.000139423554993697
"Gm44973",0.793788107733062,0.299500008986717,28.6337529942292,1.00161760281306e-05,0.000141138765777283
"Hexb",-6.67027986355276,4.5234213606788,28.6045468885695,1.00917742834086e-05,0.000142068142900206
"Gm47718",1.35710399318454,0.316898953670167,28.6033157213032,1.00949744898578e-05,0.000142068142900206
"Fam83a",0.99236100287006,0.470070633483052,28.5891523979727,1.01318679312527e-05,0.000142496703269615
"Gm10160",-2.93343552502238,0.824492914940451,28.5848576060522,1.01430837876251e-05,0.0001425638136173
"Myl9",5.54380542898862,3.18249711019628,28.547973142821,1.02399573293567e-05,0.00014383401650626
"Ass1",1.0774949873716,0.438574956252025,28.5307435217023,1.02855486740576e-05,0.000144382736875747
"F12",0.941266250378627,0.224188610002271,28.5146732382288,1.03282684306539e-05,0.000144890477166364
"Ank",1.1531027727321,0.9027190217131,28.4980892468542,1.03725532407636e-05,0.000145419515428019
"Prps1l1",-2.26900304110597,0.952198956430486,28.4930584557954,1.03860273371988e-05,0.000145516201887809
"Gm12081",1.57283151165228,0.375359932460482,28.4684892027514,1.04521018778376e-05,0.000146349272052786
"Tpbgl",-8.00618014311617,3.15093338189444,28.4488030139295,1.05053694269661e-05,0.000147002079590621
"Dcstamp",0.827045372840358,0.257332778546304,28.4374901642916,1.0536111701807e-05,0.000147339063956433
"Arc",-4.48203375485813,3.46935286231934,28.4181560371985,1.05888749579171e-05,0.000147918148420757
"Gm12306",-2.43883720865896,0.966133159221747,28.4174182631297,1.05908939609673e-05,0.000147918148420757
"Gm37373",1.68275227907429,0.439896878876104,28.4108776867538,1.06088110498228e-05,0.000148074906533269
"Fam209",2.6271019169068,1.81347722025851,28.3665428110913,1.07311206759527e-05,0.000149687630967277
"Fasl",2.10652841410033,0.529810727580942,28.324224137315,1.08492788315862e-05,0.000151240450908117
"Fblim1",-2.99981322573873,1.53067135619028,28.3161469959184,1.08719891214459e-05,0.000151453296398532
"Tmem144",-3.61485687555225,1.73218823511092,28.3139272315743,1.08782392974401e-05,0.000151453296398532
"Acvr2b",-2.43385986679454,1.40212958214046,28.3082841130885,1.08941459365616e-05,0.00015157936512865
"Alg5",-1.52075625947969,4.37086089829252,28.267696898341,1.10092889561657e-05,0.000153085166296199
"Gm12490",2.0388044773246,0.339800746220767,28.2648066376369,1.10175380226809e-05,0.000153103639243574
"Gm29345",0.714865825667723,0.172280034535368,28.234013293319,1.1105837480045e-05,0.000154233799479621
"Gm48248",-1.9095605529519,0.330283385385335,28.2168011982405,1.11555231342284e-05,0.000154826623775743
"Mettl18",-2.10439581019346,3.16745270265062,28.2130172644605,1.1166478020612e-05,0.000154881500470218
"Gm34655",-1.11281674284932,0.504816903425067,28.1941991579499,1.1221129950988e-05,0.000155542016231646
"Gm44739",1.30823279935206,0.4244490548118,28.1818067087978,1.12572768811456e-05,0.000155945357821906
"Gm12248",1.45500784957484,0.677505248315222,28.1723525596635,1.12849371502292e-05,0.000156230703738748
"Angel1",-2.42653129110902,2.48970588570158,28.1698709793007,1.12922096436017e-05,0.000156233617226642
"Sat2",-3.90384826744901,3.56820235579519,28.1399892156102,1.13801763558635e-05,0.000157352275950481
"Pirb",4.41932044041348,4.03771613168289,28.136943282818,1.13891842165204e-05,0.000157378464973192
"Krt86",1.29276366827437,0.21709699457792,28.1064308498141,1.14798427841227e-05,0.00015844767385245
"1700124M09Rik",-1.58728186326852,0.233674384261928,28.1060815453215,1.14808851053418e-05,0.00015844767385245
"Dusp8",-3.12462245926834,3.03732647136649,28.0855703439902,1.15422685518086e-05,0.000159195515693055
"Ppm1f",-1.97186611559536,3.43066730144899,28.0771118140325,1.15676845820844e-05,0.000159423259336561
"Pdcd1lg2",1.32261815853547,0.398811818379441,28.0752811364025,1.15731932601599e-05,0.000159423259336561
"Klhdc8b",-5.15400676850944,2.83855927526599,28.0657073486941,1.16020475116794e-05,0.000159721280087669
"Tbc1d16",-2.75154679761186,2.18402949524657,28.0528383666619,1.16409546343727e-05,0.000160157238418052
"Zfp69",-2.60443765075504,1.62990669845351,28.0414241469459,1.16755805794123e-05,0.000160533790651547
"Zfp719",-2.01968183869425,3.10108993715978,28.0203300096805,1.17398621993399e-05,0.00016131737356273
"Igkv4-80",2.20479924790288,0.376990923330687,28.0140433022227,1.17590934143933e-05,0.000161481330606222
"Mepce",-1.80140238802862,5.44298028660141,28.0083432227751,1.17765593075523e-05,0.000161620857047754
"Gm23802",-3.9385747783932,1.1608056524378,28.0010983518817,1.1798798814677e-05,0.000161825682688841
"Gm20546",0.839387565529142,0.273177031813299,27.9974368774742,1.18100555266576e-05,0.000161879714012544
"Etv5",-4.59516400250662,2.70635581273871,27.9872244361459,1.18415131817506e-05,0.000162210400074222
"Gm12905",-2.51608147845874,2.31907062564871,27.9683757869625,1.18998092841956e-05,0.000162908094550903
"1700030C10Rik",-1.11577239228168,0.380509314116995,27.9650537558597,1.19101156872437e-05,0.000162948354575691
"Nudt16l1",-2.10477513593171,7.05784940267522,27.9592614945683,1.19281087242321e-05,0.000163093664589732
"Prom2",-0.979058232121101,0.229328352436739,27.9353899716895,1.20025711145942e-05,0.000164010426663476
"Gm42629",1.90944204642022,0.554011092137071,27.9246037663949,1.20363797918144e-05,0.000164370882798957
"Gm18733",-1.77907953773163,1.65413842747018,27.8770978793014,1.21865035358934e-05,0.000166318332957785
"D830025C05Rik",-1.81712790500009,1.59047794571658,27.8631407377915,1.22309901321561e-05,0.000166822561463434
"Gm7343",1.54726234724505,0.257877057874175,27.8543042626292,1.22592452313462e-05,0.000167104918208917
"Zfp658",-3.08652963150098,2.49708674368174,27.8414789339953,1.23003794407918e-05,0.000167547682616143
"Cops7a",-1.57977255728655,5.85589211538452,27.8394580324615,1.2306874485885e-05,0.000167547682616143
"Gm29376",1.20622391209619,0.2841377510848,27.8263846212569,1.23489804882863e-05,0.000168017524810799
"Cxxc5",-4.2996616502039,3.04527425725927,27.8040210177359,1.24213661682523e-05,0.000168898514898738
"A230052G05Rik",-1.87853613824469,0.618289237671812,27.7952084815169,1.24500150638203e-05,0.000169184080624629
"Tlr3",-5.12500264937116,2.72561736585322,27.7807455964366,1.24971864382151e-05,0.000169720844427644
"Gm6277",-3.75338347462458,1.33354478786099,27.7764442988694,1.2511252253673e-05,0.000169807627980372
"Olfr204",0.844277998927489,0.344288375996844,27.7655775880969,1.25468634912681e-05,0.000170186548753724
"Gemin6",-1.89913190024216,2.82784045279417,27.7606080151313,1.25631854431583e-05,0.000170303524239577
"Vmn1r58",0.965091049095863,0.578064842862213,27.7471431901382,1.26075234890056e-05,0.000170799903335745
