"","newoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Sec14l5",3.36888067911454,0.883929173625213,12.9884521086556,0.00115952497385912,0.0916148964167331
"Atp6v0a2",1.788009093101,2.35886633549042,12.9552825175574,0.00117375579754371,0.0922225532891945
"Fbxw8",0.790365206181412,1.85518561844223,12.9489538384387,0.00117649230083729,0.0922225532891945
"Rtn4",1.95515403569011,5.60961230413223,12.9415056584393,0.00117972167340967,0.0922225532891945
"Urm1",1.49914686729719,3.42883136774168,12.8911710307826,0.00120179741493149,0.0932921948292414
"Cyp27a1",2.99027096072167,2.72385828468615,12.8910780397913,0.00120183860807005,0.0932921948292414
"Ado",3.22418640319317,6.13055995399157,12.8478947766311,0.00122113317678599,0.0940997256726434
"Tspan2",5.15250140498288,2.43175735597053,12.8448015335411,0.00122252799973278,0.0940997256726434
"Adam11",2.65203584258025,1.86058547045446,12.8393242016856,0.00122500207900019,0.0940997256726434
"Llgl1",2.31358208074686,4.29379438888417,12.7971825785342,0.00124421845023974,0.0942381462095026
"Fcgrt",-3.77463794517749,3.32046173031645,12.7963985024579,0.00124457904584611,0.0942381462095026
"Tmem159",2.84814538643445,3.23345381024448,12.792030617855,0.00124658989077439,0.0942381462095026
"Klhl2",2.84241473489221,2.41145519797153,12.7854947293382,0.00124960535617905,0.0942381462095026
"Arhgap35",2.4021108406125,2.37729578727452,12.7848754995811,0.00124989145744062,0.0942381462095026
"Pus7",2.1532420915329,2.00680604882621,12.7735224063802,0.00125514941877777,0.0942381462095026
"Trav3-4",3.84334896248738,1.16247287588345,12.7692883468294,0.00125711643237631,0.0942381462095026
"Nipa1",1.4932590428141,0.786764478745239,12.7612028199799,0.00126088194539677,0.0942381462095026
"Rasd1",-3.96647063689753,3.01104639145706,12.7172089026213,0.00128158429835464,0.0954629273821538
"Igsf9b",3.70275882420107,1.28356395587698,12.6955584069463,0.00129190654660757,0.0959088876865749
"Ptpn14",1.30629322694324,0.506069503966294,12.6397082110472,0.0013189496751583,0.0975890423529334
"Col11a2",3.97638208588422,2.14832563530427,12.6258366346645,0.00132576048621599,0.0977659974551875
"Gm13223",0.98572704040493,0.261662520944444,12.567645056915,0.00135474744458316,0.0995716867658246
"Sema4f",3.11821799626436,1.34096817924395,12.5569957364058,0.00136012568382453,0.0996359619312918
"Cdc42se2",1.58628173885345,4.10167099442256,12.5432552322594,0.0013670990639848,0.0998162791832864
"Gm22246",1.25225655175531,0.26072961059378,12.5150520223158,0.00138153325775954,0.100058214251156
"Tmem9b",1.49539019575253,5.59336570659009,12.5141053108805,0.00138202061578389,0.100058214251156
"Map4k4",1.5714881173484,3.67348247252221,12.5103006521531,0.00138398108578646,0.100058214251156
"A830005F24Rik",1.74978342018855,1.09656101672192,12.4276699947514,0.00142730649513212,0.102854402579179
"Polr2g",1.00440984152084,6.29948704825883,12.3992981757182,0.00144251762207226,0.103613043354236
"Gamt",3.7825155569347,5.55725932445066,12.3842399161332,0.00145066172799254,0.103860807146858
"Micall1",2.70276534521445,2.02871794987856,12.309920322831,0.00149158864243839,0.106216588091315
"Eva1b",-4.15863705475371,4.19186479364452,12.2961132391393,0.00149932812374893,0.106216588091315
"Snx15",1.88396809200675,4.74033518492438,12.2955284769484,0.00149965686217039,0.106216588091315
"Ippk",1.37910258458139,1.82329200064228,12.2810592830972,0.00150781585233835,0.106216588091315
"Gm6129",0.924732057077583,0.188024493909656,12.2738171749813,0.0015119175267719,0.106216588091315
"Snx22",4.19827017114085,1.43443813115985,12.2708413303902,0.0015136064226117,0.106216588091315
"Mog",6.73227226811222,2.10140408054561,12.2645668640463,0.00151717406485809,0.106216588091315
"Ier2",-4.02546556630851,9.70751562335436,12.198250722423,0.00155543996589201,0.108552045316811
"Gm25072",0.97908197680493,1.95232164656073,12.1646120785865,0.00157524654183346,0.109171126798536
"Wnt3",1.69455187948131,0.511215160772123,12.1595898445984,0.00157822689122394,0.109171126798536
"Lcorl",1.35073419211368,1.50479899546951,12.149847795007,0.00158402546035352,0.109171126798536
"Gpr37",4.73753784559611,1.56431053594989,12.1498071368445,0.00158404970855355,0.109171126798536
"Sspo",1.04310649198316,0.282147777261355,12.1359576566306,0.00159233274101454,0.109401171520077
"Mtap",1.66327024366768,2.43717433625413,12.1170054781524,0.00160374327389428,0.109844001388121
"Gm26705",0.857552486436929,0.279017733436639,12.1074877951127,0.00160950678307962,0.109898514080464
"Creb3l2",1.41047455885902,1.78924950140522,11.990734653537,0.00168205264430191,0.114498617384281
"Gm6788",1.58986606363855,4.06523933469718,11.9686863173351,0.00169614400546173,0.115103662063895
"Gm10602",1.15615080804769,0.589714683049148,11.9600769355931,0.00170168085305409,0.115126255388733
"Osbpl1a",2.09908933835484,1.75578116946771,11.9052137048792,0.00173742510268118,0.116359284753054
"Zdhhc9",2.21082837387928,4.2838356398083,11.9051668474875,0.00173745597458868,0.116359284753054
"Chst3",3.24993569533931,1.71574864770188,11.9029595366719,0.00173891092731918,0.116359284753054
"Galnt5",1.07626491310336,0.273057538585019,11.8998771801011,0.00174094486521995,0.116359284753054
"Fa2h",4.89795257862157,1.30118419673483,11.8665426066602,0.00176310569216803,0.116738210388488
"Slc6a8",2.49740375119369,3.24677544476179,11.8623881255433,0.00176588882548695,0.116738210388488
"Gm47169",2.1394906383374,0.771360255981636,11.8551781163218,0.00177073013566538,0.116738210388488
"Frmd4a",2.2571224736163,1.46357874432776,11.8529031642625,0.00177226066646675,0.116738210388488
"Sh3d2c-ps1",3.90543990077243,1.3077758498509,11.85180769695,0.00177299817793844,0.116738210388488
"Ppm1l",1.65903862762898,1.2437184391896,11.8377320338775,0.00178250394967638,0.117015830500566
"Gm26588",1.55334929070251,0.578625891597271,11.8284900266239,0.00178877525163122,0.117080103230288
"Col9a2",2.49380343406159,1.56072437445372,11.8065702822227,0.00180374450163656,0.117711621267568
"Rinl",2.39498893394896,3.72268925451673,11.7825038816002,0.00182033536345055,0.118444938957696
"Hr",3.30765673614961,1.84806378579647,11.7147009483857,0.00186796802276682,0.121187849172054
"Capn5",3.64800665029037,2.16059667984591,11.6962050458914,0.00188119368798528,0.121689029120755
"Trav12-4",3.87789823192785,1.02191810285169,11.6696610412854,0.00190035089478288,0.122477652354651
"Gm16465",1.76940205164104,1.15042122859806,11.6578390365964,0.00190895060309084,0.122477652354651
"Hps5",1.4137193491105,3.5435563070548,11.6504828906116,0.00191432286695421,0.122477652354651
"Padi2",2.06249960723784,1.77426890637299,11.6412161816053,0.00192111364066725,0.122477652354651
"Ptprd",1.11135740914661,0.551588927251259,11.6395203945873,0.00192235914540695,0.122477652354651
"Tmem170",1.81692988790109,1.72606585064242,11.6337520863659,0.00192660231521125,0.122477652354651
"Bace1",2.74868293093474,2.94291615124343,11.6259011289882,0.00193239371189351,0.122493828333009
"Tbccd1",1.42954577343457,2.09986587123902,11.6048577041103,0.00194800952807193,0.123130899398672
"Golga7",2.58404253524602,5.54888018825664,11.5887487502643,0.00196005550915885,0.123539339114306
"Miga1",2.12131068141014,2.09025579588997,11.5651634689568,0.00197783723154851,0.124305946231669
"Perm1",2.79986207955265,2.21507504114852,11.5322517775163,0.00200294170517504,0.125481553569396
"Ccdc163",0.959693211585373,1.18165442851012,11.5258218217023,0.00200788636096217,0.125481553569396
"Hhip",2.10858052459841,0.862083477783709,11.5123633004304,0.0020182786580475,0.125693126791003
"Kcna1",4.42746630179272,1.55774805788286,11.506743893548,0.00202263495627162,0.125693126791003
"Lamb2",-4.77701348723663,3.00147014814658,11.4292754374325,0.00208373480655808,0.129127353292673
"Pex5l",1.05004821467141,0.319851973730016,11.3907863811527,0.00211482878525466,0.130663120669103
"Pcdh17",2.82879110135074,1.55616311899548,11.3719643878564,0.00213021625503919,0.130663120669103
"Plekhh1",2.90698824608411,1.25718314191118,11.3708864873164,0.0021311011140541,0.130663120669103
"Mal",6.6187734596747,2.21127591719731,11.3696186380176,0.00213214241113529,0.130663120669103
"Fam210b",-2.52755776143929,3.80485334356802,11.354655729209,0.00214447312678353,0.13105574304926
"Hist1h2ac",1.70603248284128,2.17803694164306,11.2512842438935,0.00223178973902427,0.136016210458496
"Pdk3",1.20375543178206,1.99565277310409,11.2424442634644,0.00223943276964608,0.136107063634287
"Nek3",0.953527074791539,1.13198733107015,11.2300194397048,0.00225022300877648,0.136209661493541
"Mbp",7.99994488988674,4.31113102179538,11.2075524366399,0.0022698769321676,0.136209661493541
"Mtmr10",1.54323313428767,2.2307484483008,11.2017362516032,0.00227499499009237,0.136209661493541
"Egr3",-3.81798811078481,3.03189567164951,11.2014191944351,0.00227527434782887,0.136209661493541
"Hipk2",1.78710920450211,1.88651225903686,11.1988551921169,0.00227753483934288,0.136209661493541
"Cxcl1",-4.76047952162747,3.35225219139533,11.1982571779662,0.00227806241253944,0.136209661493541
"Krt28",0.904088622714805,0.266285488977797,11.1695249200221,0.00230356621659907,0.13736332994561
"Gpsm3",-3.02320091845528,3.00891150273723,11.1443087786478,0.0023262028157518,0.138340281970099
"Zfp365",3.79275947863967,2.17305384737588,11.1179601070295,0.00235011267341388,0.139151378432197
"Kank1",2.38877578798992,1.31902426028744,11.1105686289246,0.00235686751723672,0.139151378432197
"Rnf128",1.52519307156168,0.91876266166169,11.1085551986094,0.00235871115635646,0.139151378432197
"Tle6",2.44516773664038,1.20414284778489,11.0911101399352,0.00237475037166532,0.139725006575404
"Arpc1a",1.9669477117746,4.97323709804115,11.0445413619495,0.00241814538420793,0.141900876219714
"Tubb4a",5.39758060348345,4.0330945986858,11.0332191277754,0.00242882475668127,0.142150502889047
"Cyfip2",3.51133618150471,2.19983125644908,10.993840846192,0.00246636521956609,0.143966748687231
"Vmn1r-ps145",2.53621582275801,1.74319746627993,10.9648863929063,0.00249436756082192,0.145218140915956
"Gm45869",1.19604284516578,0.312314437825505,10.9348922425809,0.00252373750243027,0.146243757291881
"Slc22a23",2.77830424105947,1.75498734651212,10.9286382442046,0.00252990823293836,0.146243757291881
"Abtb2",2.88250077465994,1.81681556739649,10.9251021433219,0.00253340445580583,0.146243757291881
"Atp8b1",0.755051816973176,0.47173538621823,10.9200323240218,0.00253842619898216,0.146243757291881
"Josd2",2.88945770523113,6.14540628652128,10.9074298620909,0.00255095574597499,0.146583880436895
"Mpzl1",3.10234554867789,2.68213977589875,10.8945819650456,0.00256379802966407,0.14694016531155
"Nudt16",1.98764016396446,5.2471092604025,10.8752899658175,0.00258321279919249,0.147670327536267
"Neurl2",-2.01287974703286,2.81525165029431,10.8499374893761,0.00260896820455342,0.148739165114532
"Fam102a",2.40785638130506,3.6280281168366,10.843690779372,0.00261535665278456,0.148739165114532
"Gm6829",2.63205621444167,4.37675431514118,10.8330734578236,0.0026262536429798,0.148863364235334
"Aatk",3.9595328100486,3.26056278403463,10.8254888977585,0.00263406798320567,0.148863364235334
"Gm15396",1.48229457485551,0.511119214177872,10.8192553004398,0.00264050921792747,0.148863364235334
"Gm7665",-4.06331972690239,2.22574261868871,10.8121864631221,0.0026478340868464,0.148863364235334
"Rap1a",1.76914970681048,4.00353357420429,10.8089597195058,0.00265118498886777,0.148863364235334
"Nras",1.5682109590299,6.2368413079924,10.7874820470279,0.00267360601766921,0.149100394813765
"Sh3gl3",3.13740895258975,1.10261987748218,10.7870882580511,0.00267401900835415,0.149100394813765
"Panx1",2.56445123052878,2.56292718280606,10.7855573499003,0.00267562521995502,0.149100394813765
"Nfe2l3",2.17785618984411,1.08406472593942,10.7205097300532,0.00274484385050215,0.152573317850902
"Gm15912",4.41453819517525,3.04930516975939,10.7053313643535,0.00276127204210348,0.152839073777275
"Wls",1.39109757195726,2.86710664790836,10.6965483719652,0.00277082669554871,0.152839073777275
"Gm1826",1.48117498485251,2.89921695675154,10.6919343280089,0.00277586041470797,0.152839073777275
"Gm11954",2.74510480629085,0.954261777953133,10.6906536683359,0.00277725930743863,0.152839073777275
"Cyth2",1.29356782970616,5.82665827348892,10.6746299117098,0.00279482687747328,0.15306388261881
"Hapln2",4.49744313613501,1.11551978228281,10.67430723422,0.00279518187307324,0.15306388261881
"Llph-ps2",0.897598797305453,3.39051708996523,10.6569755855076,0.00281432109078862,0.153731420966708
"Gm33594",2.61922459254275,0.545867719495237,10.626562549052,0.00284824875875505,0.155201495788025
"Rasal1",2.29425828483975,0.998395037860189,10.6081530340207,0.00286900005876639,0.155948128501447
"Gm7802",1.10109002016275,0.210833537643656,10.5760438811785,0.00290558527099214,0.157549664093527
"Cers2",2.37864548701248,5.76877598623825,10.5586182438661,0.00292565063061787,0.158249801714325
"Paqr7",-3.02841025930468,4.73620676940053,10.5128687172333,0.00297904594156402,0.160718902054752
"Gm8545",1.39059788800531,2.66386834714229,10.5071213914459,0.00298582781469526,0.160718902054752
"Arhgef10l",1.86134415424198,2.18999308462329,10.4643805469106,0.00303678820519237,0.163065207435609
"Dlg1",1.51510075605576,2.0261163462734,10.4485839928614,0.0030558596293691,0.163691967507343
"Rtkn",3.06872526309674,1.76160996604509,10.4409422219154,0.00306513203556819,0.163792067688104
"Mon2",1.57365176362759,3.30343983079115,10.4338177047376,0.00307380418296983,0.163859686602028
"Matn4",5.06983470518425,1.89041911404107,10.3801567957275,0.00313997920414169,0.166984999839487
"Mrps7",1.53493463610997,6.31589529278089,10.3623341217118,0.00316229729389279,0.167768592404773
"Ano4",1.01237380531496,0.377131119052719,10.3538274037021,0.0031730100044433,0.16793421131172
"Ywhaq-ps2",1.80505480893045,0.669704183399071,10.3414630642045,0.00318865064810413,0.168359232190949
"Arf4",1.17988114967252,5.9441125711965,10.332589896778,0.00319992633615487,0.168552310320843
"Slc35g1",2.2544655531303,2.06279123598881,10.3219385039321,0.00321351862801193,0.168866205718546
"Fryl",1.44488309557916,1.73611951321226,10.314919093574,0.00322251020818363,0.168937424965987
"Stk39",1.26141821996543,0.80163198217989,10.3008127490095,0.0032406621404393,0.169425276361215
"Entpd5",1.94363106449774,2.94079151013833,10.2958049113731,0.00324713272056932,0.169425276361215
"Prkcd",-3.51849789128521,4.70161440029581,10.2885934026244,0.0032564751704933,0.169512941639584
"Gpr62",4.45915329292535,2.14454528707477,10.2611552805841,0.00329228728001089,0.170974815717561
"Brdt",1.34473768715867,1.00512672118717,10.2395953858499,0.00332072558282515,0.171023710509142
"Add1",1.80792948284038,5.15800283668872,10.2385996480363,0.00332204539202473,0.171023710509142
"Slc27a4",1.79322776869987,4.67546301170956,10.2347468555942,0.00332715744861587,0.171023710509142
"AU040320",1.27314958493656,2.55954849463151,10.2320078321506,0.00333079687414432,0.171023710509142
"E330009J07Rik",2.42228304913659,2.47865952477186,10.2311920070906,0.00333188171719207,0.171023710509142
"Cux2",1.22434769822616,0.704293757028143,10.2075924714776,0.00336342897794649,0.172243377960903
"2600006K01Rik",2.00386351442292,1.03604840303475,10.196341227161,0.00337858280514255,0.172545000734569
"Gm5191",1.22687809435965,1.96315516956211,10.1860761478879,0.00339247275922397,0.172545000734569
"Gm12026",0.867453041544682,0.367475583291901,10.1858961489774,0.00339271687020465,0.172545000734569
"Steap1",0.980713127385448,0.447866084107386,10.1646634833434,0.00342164576025761,0.173617131087567
"Sh3bp4",2.89236878787407,1.94194838580517,10.149578780484,0.00344236008864152,0.174268494830701
"Enoph1",1.85190721562598,3.43758136911295,10.1357994757497,0.00346140026950173,0.174832324571202
"Gm11295",2.77860983976495,1.57680352492681,10.0925509966018,0.00352190349371531,0.177483077429302
"Cplx3",2.03140587254461,1.00863624244385,10.0585240448543,0.00357030918755212,0.179513523082308
"Frmd8",2.11661253507054,3.87284112693241,10.0246080578695,0.003619273118631,0.181562764633727
"Hist1h2bf",2.47820995367875,1.25748162033444,9.99178871110206,0.00366734525471638,0.182821925974787
"Jam3",2.31497706037332,1.74640838306325,9.99080796501553,0.00366879237816339,0.182821925974787
"Soga1",2.29106083646651,3.52105034513102,9.98971201742831,0.00367041021531801,0.182821925974787
"Rcn3",2.08041306935482,2.60620789970399,9.98496356653292,0.00367742878717987,0.182821925974787
"Ehd3",2.81998583359788,1.83656886388362,9.96835941735109,0.00370208523321225,0.18330167275966
"Gal3st1",4.87674032651826,2.1315937592297,9.96730974450768,0.00370364994456303,0.18330167275966
"Ptrhd1",1.10307901894989,4.00264833706204,9.94176255444026,0.00374195348281001,0.184261265286728
"Tmem132b",2.15689124702125,0.999452885195391,9.93802342989055,0.00374759546672917,0.184261265286728
"A930033M14Rik",0.978864361975641,0.20783984557363,9.9376783926005,0.00374811655835437,0.184261265286728
"Pllp",3.82438272660849,1.5807164546544,9.93223057170828,0.00375635450184487,0.184261265286728
"C920021L13Rik",0.725326993693281,0.720809961350189,9.8841087360612,0.00382997779093695,0.187070462713482
"Fntb",1.17973127663525,0.980938461045144,9.88320574195462,0.00383137413357547,0.187070462713482
