"","Gene","modulesA1"
"955","AC024560.3","cyan"
"956","AL136141.1","pink"
"957","AL353621.2","turquoise"
"958","AC110285.5","green"
"959","AC116036.2","pink"
"960","AL121890.2","pink"
"961","LRRC10B","yellow"
"962","CYCSP8","cyan"
"963","AL121956.4","black"
"964","TMEM125","pink"
"965","C2orf27AP3","yellow"
"966","AL358072.1","magenta"
"967","AC020604.1","turquoise"
"968","PCDH8","yellow"
"969","GABRQ","white"
"970","TPRX1P1","turquoise"
"971","HSPB3","green"
"972","PACERR","blue"
"973","RF00287","skyblue"
"974","RPL22P19","greenyellow"
"975","AC109326.1","turquoise"
"976","LINC01535","magenta"
"977","RN7SKP225","blue"
"978","AL391069.4","yellow"
"979","OR2L13","turquoise"
"980","ENPP7P11","black"
"981","AC233755.1","green"
"982","AC011494.1","blue"
"983","RPL30P7","yellow"
"984","MIR323B","salmon"
"985","MIR4423","blue"
"986","TAC1","yellow"
"987","MTDHP1","green"
"988","SCML2P2","cyan"
"989","RN7SL338P","purple"
"990","RNU6-1014P","turquoise"
"991","MIR4299","greenyellow"
"992","HLA-DMB","red"
"993","TRBJ1-6","green"
"994","IGLV1-50","green"
"995","AC021231.3","turquoise"
"996","AC104333.3","grey60"
"997","RNU5E-9P","grey60"
"998","AC092634.6","purple"
"999","MIR548I2","salmon"
"1000","AC073610.1","yellow"
"1001","AC100847.1","blue"
"1002","AC110285.6","green"
"1003","C3","red"
"1004","HIST1H2BO","darkorange"
"1005","CDK2AP2P2","blue"
"1006","KIF19","cyan"
"1007","DBIP1","brown"
"1008","NEAT1","magenta"
"1009","HIST1H3H","green"
"1010","MIR3928","midnightblue"
"1011","RNA5S9","greenyellow"
"1012","ENPP7P12","lightcyan"
"1013","MIR4710","lightyellow"
"1014","NANOGNBP3","orange"
"1015","AC008608.2","grey60"
"1016","RNU6-784P","midnightblue"
"1017","MIR3649","blue"
"1018","AC007547.2","red"
"1019","AC026691.1","brown"
"1020","P2RY1","black"
"1021","AC126177.8","red"
"1022","RN7SL313P","brown"
"1023","AC010201.1","tan"
"1024","DUSP5P1","darkturquoise"
"1025","DEFB131E","turquoise"
"1026","AC080038.2","tan"
"1027","ENPP7P9","greenyellow"
"1028","AC100786.1","pink"
"1029","FAM27E2","blue"
"1030","AC092306.1","blue"
"1031","IGHV5-51","green"
"1032","AC009309.1","darkorange"
"1033","AC073578.4","pink"
"1034","MIR542","blue"
"1035","IGHM","green"
"1036","AC239799.2","pink"
"1037","S100A4","tan"
"1038","AC017076.1","yellow"
"1039","AC016405.2","grey60"
"1040","TF","pink"
"1041","LINC02557","white"
"1042","AC131097.3","green"
"1043","UBL4B","tan"
"1044","SIK1B","tan"
"1045","RPS17P2","green"
"1046","PI4KAP1","pink"
"1047","SUB1P1","turquoise"
"1048","HLA-A","darkorange"
"1049","RNU6-80P","orange"
"1050","HES1","tan"
"1051","AC084035.1","cyan"
"1052","LAMP5","yellow"
"1053","RPL24P2","brown"
"1054","MTCO2P22","royalblue"
"1055","AC007349.4","tan"
"1056","RPL35AP26","darkred"
"1057","AC007786.2","pink"
"1058","OR7E26P","black"
"1059","LCN15","red"
"1060","AC104695.3","midnightblue"
"1061","AP003115.1","salmon"
"1062","AC034229.4","greenyellow"
"1063","CRABP2","tan"
"1064","AP000322.1","yellow"
"1065","AL133387.1","yellow"
"1066","AL445647.2","salmon"
"1067","AL161911.1","cyan"
"1068","CYCSP6","purple"
"1069","AL023881.1","red"
"1070","GJA1","black"
"1071","AC060766.4","darkorange"
"1072","CNDP1","pink"
"1073","AC099518.6","blue"
"1074","AC016769.3","greenyellow"
"1075","AC068787.1","brown"
"1076","RNU6-438P","turquoise"
"1077","AL137246.2","blue"
"1078","AL135786.2","salmon"
"1079","U91328.3","yellow"
"1080","TREM2","red"
"1081","HIST1H1C","brown"
"1082","AC110285.2","pink"
"1083","AL445493.1","salmon"
"1084","MT1L","pink"
"1085","AC080129.2","red"
"1086","AL133325.1","lightyellow"
"1087","AC090954.1","pink"
"1088","AC087239.1","lightcyan"
"1089","HMGB1P1","blue"
"1090","RPL21P89","blue"
"1091","AC126283.1","brown"
"1092","AL451064.1","brown"
"1093","TRIL","black"
"1094","RNA5SP128","greenyellow"
"1095","SLC11A1","green"
"1096","AC005355.2","yellow"
"1097","AC100814.1","black"
"1098","THBD","darkgrey"
"1099","ACY3","red"
"1100","AC113368.1","darkred"
"1101","AL354718.1","turquoise"
"1102","KRT17P1","blue"
"1103","RNU5B-1","darkorange"
"1104","PRELP","tan"
"1105","RNU6-147P","salmon"
"1106","RN7SL165P","turquoise"
"1107","AL353133.1","tan"
"1108","RNU6-1115P","darkred"
"1109","AC079766.1","pink"
"1110","RNA5SP507","grey60"
"1111","RPS26","tan"
"1112","TUBB2B","black"
"1113","AC091305.1","magenta"
"1114","KIF25-AS1","brown"
"1115","RNU6-511P","green"
"1116","AC233263.2","blue"
"1117","AP001462.1","greenyellow"
"1118","AL096828.3","turquoise"
"1119","HIST1H4E","brown"
"1120","AL080312.2","turquoise"
"1121","AC064807.4","brown"
"1122","SYPL1P2","pink"
"1123","RNU2-19P","darkturquoise"
"1124","PPIAP67","magenta"
"1125","AC108448.2","pink"
"1126","FOXD2","tan"
"1127","RNU6-863P","yellow"
"1128","RNU7-34P","purple"
"1129","AL136038.5","tan"
"1130","AC011495.1","grey60"
"1131","RNU1-146P","salmon"
"1132","NEFH","pink"
"1133","AC068279.1","yellow"
"1134","PNMA6F","yellow"
"1135","AL137798.1","greenyellow"
"1136","AC130371.2","tan"
"1137","AC131235.4","magenta"
"1138","CDK5R2","brown"
"1139","AP005432.2","purple"
"1140","AL627230.7","pink"
"1141","KRTAP5-9","turquoise"
"1142","AL080276.2","turquoise"
"1143","RNASE3","red"
"1144","AC016773.1","midnightblue"
"1145","AL049612.1","yellow"
"1146","AC092953.2","yellow"
"1147","AC068620.1","cyan"
"1148","AC009988.1","pink"
"1149","AF186192.1","pink"
"1150","AC008752.2","darkorange"
"1151","AC004980.2","pink"
"1152","MIR4255","greenyellow"
"1153","AC024257.5","magenta"
"1154","RNU6-953P","purple"
"1155","AC018712.1","pink"
"1156","TXNIP","black"
"1157","VN1R83P","brown"
"1158","AC243830.2","cyan"
"1159","FOXD2-AS1","tan"
"1160","IGHV3-64D","green"
"1161","EIF3KP1","yellow"
"1162","HIST2H3D","purple"
"1163","GPNMB","red"
"1164","HCG4P7","grey60"
"1165","AC051619.3","purple"
"1166","AL135744.1","pink"
"1167","PYGM","black"
"1168","MIR4510","salmon"
"1169","AL590326.1","brown"
"1170","TGM2","lightgreen"
"1171","RN7SL316P","green"
"1172","CNN2P8","yellow"
"1173","AL133351.4","grey60"
"1174","AC112484.3","greenyellow"
"1175","AC012213.4","cyan"
"1176","CLIC3","tan"
"1177","AL645939.2","greenyellow"
"1178","AC073389.1","cyan"
"1179","AC009237.15","pink"
"1180","AC133794.1","yellow"
"1181","AC060766.1","lightgreen"
"1182","RNU6-1096P","salmon"
"1183","UQCRHP2","brown"
"1184","HLA-DPA1","red"
"1185","AL008582.1","yellow"
"1186","IGKV1-27","green"
"1187","AC091905.4","blue"
"1188","AC006329.2","lightcyan"
"1189","AL022324.2","tan"
"1190","AP000843.1","pink"
"1191","GPR88","yellow"
"1192","GNG8","cyan"
"1193","EEF1A1P13","brown"
"1194","AC004948.1","greenyellow"
"1195","AC012640.3","blue"
"1196","AC107905.1","yellow"
"1197","Z98752.4","black"
"1198","RNU7-165P","tan"
"1199","ID1","tan"
"1200","Z69706.1","greenyellow"
"1201","NAP1L1P1","magenta"
"1202","AC073878.2","yellow"
"1203","TM4SF1","darkgrey"
"1204","AC139493.1","yellow"
"1205","AC100812.1","purple"
"1206","LINC00685","black"
"1207","SLC32A1","yellow"
"1208","AC021087.4","yellow"
"1209","TMEM119","red"
"1210","AL031777.1","tan"
"1211","RPS27AP16","turquoise"
"1212","AC104113.1","turquoise"
"1213","AC008740.2","purple"
"1214","AC093392.2","green"
"1215","APOC1","red"
"1216","RPSAP53","royalblue"
"1217","AC093107.2","greenyellow"
"1218","Z98200.1","yellow"
"1219","AC127496.2","yellow"
"1220","ZNF602P","darkgreen"
"1221","HBQ1","salmon"
"1222","AC008121.2","brown"
"1223","PPIAP45","yellow"
"1224","DUSP2","midnightblue"
"1225","IGKV1OR1-1","turquoise"
"1226","AL627230.2","pink"
"1227","RNU7-134P","green"
"1228","IGLV3-21","green"
"1229","IGFBP6","tan"
"1230","HMGB1P5","cyan"
"1231","AC025253.1","pink"
"1232","AP000255.1","blue"
"1233","ADRA2B","green"
"1234","RNU1-47P","darkred"
"1235","LINC00706","pink"
"1236","IGKV1-6","green"
"1237","CYP4F3","green"
"1238","RPL13AP25","turquoise"
"1239","POLR2KP2","blue"
"1240","AL158211.1","yellow"
"1241","AC012640.5","grey60"
"1242","RNA5SP511","salmon"
"1243","HMGB3P10","black"
"1244","FAM118A","red"
"1245","AP006287.1","yellow"
"1246","CLEC4GP1","brown"
"1247","FAM166B","yellow"
"1248","LINC01976","red"
"1249","ADAMTS4","pink"
"1250","IGLV3-27","green"
"1251","AC104785.1","turquoise"
"1252","AC010336.5","yellow"
"1253","AC107918.2","darkgrey"
"1254","GAPDHP74","blue"
"1255","CYP51A1P2","magenta"
"1256","MIR376A2","salmon"
"1257","AL078604.3","darkturquoise"
"1258","ATP6V0CP3","white"
"1259","AC127024.1","purple"
"1260","VSIG4","red"
"1261","APOL4","midnightblue"
"1262","AL390955.2","midnightblue"
"1263","HIST2H2BC","turquoise"
"1264","COL6A2","tan"
"1265","AC104417.2","pink"
"1266","AC005695.3","grey60"
"1267","AC127496.5","yellow"
"1268","AC023762.1","pink"
"1269","AC023983.2","magenta"
"1270","RPS7P14","salmon"
"1271","IGKV1D-13","green"
"1272","AL645940.1","darkred"
"1273","MIR5091","grey60"
"1274","NDUFA4L2","tan"
"1275","TACSTD2","green"
"1276","SDC4","black"
"1277","AC073578.2","blue"
"1278","MT1E","black"
"1279","HSPB7","darkgrey"
"1280","RPL7P38","turquoise"
"1281","AC097662.2","yellow"
"1282","VN1R51P","yellow"
"1283","AC245128.3","brown"
"1284","DUSP6","tan"
"1285","MPEG1","red"
"1286","AC234775.3","lightcyan"
"1287","GXYLT1P6","yellow"
"1288","SLC5A11","pink"
"1289","AC116003.3","blue"
"1290","ISCA2P1","blue"
"1291","MT1M","black"
"1292","ALOX15B","red"
"1293","AL354872.2","grey60"
"1294","PPBP","tan"
"1295","AC114877.1","black"
"1296","HCRT","white"
"1297","AL513423.1","turquoise"
"1298","AC010326.1","cyan"
"1299","AL078601.2","magenta"
"1300","FTLP3","turquoise"
"1301","AC092634.2","yellow"
"1302","AL691403.2","orange"
"1303","AL121658.1","red"
"1304","RNU6-506P","brown"
"1305","VN1R87P","blue"
"1306","RPL26P6","brown"
"1307","AL031055.1","green"
"1308","AC016717.1","white"
"1309","AC007490.1","red"
"1310","RNU6-662P","salmon"
"1311","METTL7B","black"
"1312","RNU6-1219P","magenta"
"1313","TRAJ12","darkturquoise"
"1314","AL096711.1","yellow"
"1315","AC090772.4","royalblue"
"1316","MT1HL1","pink"
"1317","AL391840.1","magenta"
"1318","AL137786.1","yellow"
"1319","TRAV41","cyan"
"1320","ANLN","pink"
"1321","AC004925.1","pink"
"1322","AL121890.3","lightcyan"
"1323","FAM96AP2","brown"
"1324","AC005034.4","cyan"
"1325","IFNA12P","pink"
"1326","SOX18","lightgreen"
"1327","MIR4462","blue"
"1328","AL137028.1","magenta"
"1329","PRR18","pink"
"1330","AC073335.1","salmon"
"1331","AC005593.1","pink"
"1332","RN7SL767P","brown"
"1333","RPL3P13","yellow"
"1334","DDN","cyan"
"1335","AC112503.2","red"
"1336","MS4A6A","red"
"1337","CBLN3","brown"
"1338","AC092117.1","pink"
"1339","RNA5SP481","brown"
"1340","MIR3977","darkturquoise"
"1341","GBP1","darkorange"
"1342","IGKV2-30","green"
"1343","HIST1H3A","turquoise"
"1344","C3AR1","red"
"1345","C4A","purple"
"1346","FTH1P2","green"
"1347","MIR1299","brown"
"1348","WDR97","blue"
"1349","BX004987.1","turquoise"
"1350","SNX18P9","blue"
"1351","GAL","royalblue"
"1352","KLHDC7A","tan"
"1353","AL121809.2","purple"
"1354","AC239859.6","skyblue"
"1355","AP001994.1","lightgreen"
"1356","RPL36AP26","darkred"
"1357","AL035420.3","yellow"
"1358","MTRNR2L9","blue"
"1359","AL121782.1","brown"
"1360","FAM220CP","yellow"
"1361","AL445228.2","pink"
"1362","AL352979.3","turquoise"
"1363","GPR101","yellow"
"1364","AC131009.2","yellow"
"1365","MIR376C","turquoise"
"1366","MIR1302-3","darkturquoise"
"1367","AC010904.2","turquoise"
"1368","AC018638.1","greenyellow"
"1369","RPL17P50","tan"
"1370","SLC26A2","tan"
"1371","AC134312.3","tan"
"1372","SNX18P7","blue"
"1373","RPL21P42","darkturquoise"
"1374","AC007622.1","lightgreen"
"1375","AC004486.1","blue"
"1376","RPL7AP64","red"
"1377","LINC00982","black"
"1378","AL357078.3","turquoise"
"1379","AC005014.2","darkorange"
"1380","AC093787.1","yellow"
"1381","F3","midnightblue"
"1382","KC877392.1","blue"
"1383","MIR548AG2","brown"
"1384","AC037471.2","darkred"
"1385","AL353608.2","brown"
"1386","PSME2P6","yellow"
"1387","HIST1H2BF","turquoise"
"1388","AC104117.5","salmon"
"1389","RPL37P2","red"
"1390","PPP1R15A","midnightblue"
"1391","PDK4","black"
"1392","AC069148.1","salmon"
"1393","AC073352.1","brown"
"1394","RPS15AP11","grey60"
"1395","FAM83C-AS1","green"
"1396","TYROBP","red"
"1397","SIGLEC10","red"
"1398","AC092653.1","brown"
"1399","AL512631.1","red"
"1400","BRD9P2","yellow"
"1401","SPCS2P4","greenyellow"
"1402","MIR654","grey60"
"1403","TFAMP1","yellow"
"1404","LINC01354","black"
"1405","MIR4488","lightcyan"
"1406","AC137695.2","turquoise"
"1407","FTCD","yellow"
"1408","AC064836.2","purple"
"1409","LINC01007","blue"
"1410","AC026367.3","magenta"
"1411","AL117344.1","pink"
"1412","RNU6ATAC6P","orange"
"1413","RNA5SP234","salmon"
"1414","RNU6-1077P","purple"
"1415","AF250324.1","magenta"
"1416","GBP4","darkorange"
"1417","AL603839.4","greenyellow"
"1418","DCN","tan"
"1419","FGFR3","black"
"1420","MIR485","lightcyan"
"1421","AC137695.1","greenyellow"
"1422","AC010207.1","turquoise"
"1423","HERC2P3","red"
"1424","C1QL2","lightcyan"
"1425","AC005829.1","green"
"1426","NDUFV2P1","skyblue"
"1427","AL022324.3","yellow"
"1428","RN7SL221P","blue"
"1429","AL021807.1","turquoise"
"1430","AL391262.1","pink"
"1431","OLR1","red"
"1432","KDM5DP1","salmon"
"1433","AC134026.1","yellow"
"1434","TRBV20OR9-2","blue"
"1435","RNU6-934P","grey60"
"1436","AC087763.1","turquoise"
"1437","RNY4P9","darkred"
"1438","AC079610.2","pink"
"1439","EIF4HP1","blue"
"1440","IGHJ3","green"
"1441","AL591424.2","purple"
"1442","OR8T1P","brown"
"1443","IGKV2-24","green"
"1444","NOP56P1","white"
"1445","AL109809.2","black"
"1446","MIR134","grey60"
"1447","NUPR1","tan"
"1448","MEIS3P1","black"
"1449","AC026333.4","green"
"1450","BTN3A2","darkorange"
"1451","AC146944.4","pink"
"1452","AC138649.2","cyan"
"1453","AL590099.1","skyblue"
"1454","HIST1H3B","turquoise"
"1455","CUTALP","turquoise"
"1456","PAIP2B","brown"
"1457","PNMT","yellow"
"1458","HLA-DPA3","brown"
"1459","AC136352.4","pink"
"1460","MIR510","blue"
"1461","OR2W3","yellow"
"1462","TRBC2","turquoise"
"1463","MIR132","turquoise"
"1464","DHFRP2","grey"
"1465","RNU6-598P","green"
"1466","AC006960.1","darkorange"
"1467","S100P","tan"
"1468","MIR30D","salmon"
"1469","RPL35P5","salmon"
"1470","AC005336.1","black"
"1471","AC105081.1","salmon"
"1472","AL034374.1","pink"
"1473","AEBP1","lightcyan"
"1474","AC068213.1","lightcyan"
"1475","AL355297.3","cyan"
"1476","HRCT1","darkgrey"
"1477","AL390026.1","darkred"
"1478","POU3F4","black"
"1479","AC063962.1","turquoise"
"1480","RF00150","blue"
"1481","AC245164.1","blue"
"1482","CMTM5","pink"
"1483","VN1R91P","royalblue"
"1484","AC083906.5","pink"
"1485","AL031777.2","orange"
"1486","ATP5MC1P4","turquoise"
"1487","IRS3P","black"
"1488","PRDX1P1","tan"
"1489","OR7E157P","yellow"
"1490","ADCYAP1","tan"
"1491","AL109741.3","black"
"1492","AC127537.1","turquoise"
"1493","DDX39BP1","darkred"
"1494","CCDC163","pink"
"1495","LTF","green"
"1496","AL450322.1","blue"
"1497","TESPA1","blue"
"1498","RNA5SP384","blue"
"1499","RF00612","orange"
"1500","COL3A1","tan"
"1501","MIR193A","greenyellow"
"1502","IGLV2-8","green"
"1503","FAM90A20P","black"
"1504","TOP3BP1","red"
"1505","HTR1D","yellow"
"1506","AL732292.2","brown"
"1507","AC098826.3","salmon"
"1508","IGLVIVOR22-1","black"
"1509","AC022968.1","greenyellow"
"1510","CBLN1","white"
"1511","PPP1R2P5","turquoise"
"1512","AL034397.3","red"
"1513","CD34","lightgreen"
"1514","RN7SL591P","pink"
"1515","RAET1G","darkturquoise"
"1516","AL451085.1","turquoise"
"1517","BCAS1","pink"
"1518","ACBD7","black"
"1519","AC093278.2","lightgreen"
"1520","AP001527.2","turquoise"
"1521","PPIAP21","greenyellow"
"1522","C11orf94","turquoise"
"1523","TRBJ1-3","tan"
"1524","AC109454.4","turquoise"
"1525","AC244090.3","cyan"
"1526","ATP5MC1P1","orange"
"1527","RPL9P5","darkorange"
"1528","Z84480.1","yellow"
"1529","HLA-DQA1","red"
"1530","GAPDHP23","blue"
"1531","AL135818.2","pink"
"1532","AL121895.2","blue"
"1533","GREM1","pink"
"1534","USP9Y","salmon"
"1535","PDCL3P4","tan"
"1536","FAM201B","purple"
"1537","RNU6-667P","brown"
"1538","TMEM256P1","darkturquoise"
"1539","OR14I1","blue"
"1540","PLA2G12AP1","pink"
"1541","AC078883.4","black"
"1542","AC098826.2","yellow"
"1543","FAM27D1","darkturquoise"
"1544","EGR3","greenyellow"
"1545","GAREM2","black"
"1546","MIR4522","blue"
"1547","AC093458.2","brown"
"1548","DRD1","yellow"
"1549","AC007318.1","lightgreen"
"1550","AL096803.1","turquoise"
"1551","AL159169.3","greenyellow"
"1552","AC005828.5","yellow"
"1553","RNU1-51P","purple"
"1554","AC073263.1","pink"
"1555","AC008972.1","pink"
"1556","BTG2","tan"
"1557","RPL12P35","purple"
"1558","AL109741.1","black"
"1559","AL590365.1","darkturquoise"
"1560","AC092653.2","salmon"
"1561","RNA5SP162","blue"
"1562","RPL23AP15","turquoise"
"1563","CAVIN2","lightgreen"
"1564","AC013476.2","blue"
"1565","SETSIP","magenta"
"1566","NXPH4","cyan"
"1567","AC128687.2","purple"
"1568","AC006557.5","cyan"
"1569","CARMN","darkgrey"
"1570","AC234783.1","red"
"1571","AL391497.1","red"
"1572","AC105339.5","cyan"
"1573","AJ011932.1","turquoise"
"1574","AC093635.1","cyan"
"1575","CD177","tan"
"1576","AC006157.1","cyan"
"1577","AC012213.3","darkturquoise"
"1578","HNRNPA1P27","yellow"
"1579","PTGDR2","lightgreen"
"1580","GRIN2C","black"
"1581","SCGB3A1","yellow"
"1582","AC126177.7","greenyellow"
"1583","EEF1DP5","midnightblue"
"1584","AC005899.7","magenta"
"1585","HMGA1P4","blue"
"1586","KCNH4","blue"
"1587","AC122710.3","turquoise"
"1588","AC015819.3","blue"
"1589","IGHV3-21","green"
"1590","APOLD1","tan"
"1591","AP003071.4","turquoise"
"1592","AL929472.1","greenyellow"
"1593","AL590002.1","grey60"
"1594","IGHV3-48","green"
"1595","RNU6-62P","orange"
"1596","PPP1R2P1","darkturquoise"
"1597","IGHD2OR15-2A","blue"
"1598","IGHV3-20","green"
"1599","RNU6-1013P","salmon"
"1600","AC069499.1","midnightblue"
"1601","AL512413.1","tan"
"1602","TDGF1P7","darkred"
"1603","CLK3P2","turquoise"
"1604","RN7SL416P","green"
"1605","C1DP4","magenta"
"1606","DYNLL1P1","black"
"1607","AC063948.1","green"
"1608","RPL12P12","magenta"
"1609","MYH11","darkgrey"
"1610","RNU6ATAC35P","yellow"
"1611","RNU6-177P","brown"
"1612","Z68323.1","turquoise"
"1613","SYNDIG1L","yellow"
"1614","PDLIM1P2","turquoise"
"1615","HSPB1","midnightblue"
"1616","AC092119.3","blue"
"1617","MIR3929","greenyellow"
"1618","SCGB1D5P","grey60"
"1619","IGHV4-31","green"
"1620","AC145285.5","purple"
"1621","AC095031.1","blue"
"1622","AC104072.1","black"
"1623","AC009220.3","blue"
"1624","ARSEP1","salmon"
"1625","AC006065.1","greenyellow"
"1626","AC093278.1","yellow"
"1627","AC147651.1","red"
"1628","NTSR2","black"
"1629","CDR1","pink"
"1630","CD22","pink"
"1631","AL353600.1","yellow"
"1632","TRAC","yellow"
"1633","NUDT9P1","pink"
"1634","IGKV1-12","green"
"1635","AL132640.3","blue"
"1636","LINC01023","lightcyan"
"1637","AL162412.1","purple"
"1638","FTH1","brown"
"1639","AL137796.1","turquoise"
"1640","P2RX2","salmon"
"1641","AL096803.2","turquoise"
"1642","SUSD2","darkgrey"
"1643","AC091144.1","blue"
"1644","HIST1H2BI","darkred"
"1645","MIR1303","darkturquoise"
"1646","AC073389.3","yellow"
"1647","SETP17","black"
"1648","AC092720.2","yellow"
"1649","SERPINA1","red"
"1650","CBX1P1","magenta"
"1651","AL035696.3","magenta"
"1652","RCVRN","blue"
"1653","IGHV1-3","green"
"1654","IGHV2-26","green"
"1655","AP006547.1","turquoise"
"1656","AC015819.2","blue"
"1657","RNVU1-18","brown"
"1658","FAM27B","cyan"
"1659","CLCP2","magenta"
"1660","RNY1P5","darkred"
"1661","CYP1B1","tan"
"1662","YWHABP1","red"
"1663","RPS29P17","grey60"
"1664","DDIT4","tan"
"1665","AC009108.1","blue"
"1666","ACTRT3","midnightblue"
"1667","AC093107.1","yellow"
"1668","VN1R80P","brown"
"1669","LINC01621","yellow"
"1670","SLC25A5P5","purple"
"1671","AC004817.4","blue"
"1672","RPS29P23","purple"
"1673","CCNO","yellow"
"1674","RPL37AP8","salmon"
"1675","RANBP3L","black"
"1676","TRAJ20","grey60"
"1677","AL049610.1","yellow"
"1678","AC253576.1","turquoise"
"1679","LINC01293","darkred"
"1680","AC007952.7","magenta"
"1681","AC026367.2","purple"
"1682","AL353194.1","black"
"1683","IGHV1-24","green"
"1684","TMEM88","lightgreen"
"1685","AC010359.1","cyan"
"1686","AL162151.2","salmon"
"1687","AL359711.2","tan"
"1688","NEUROD2","pink"
"1689","UTS2R","red"
"1690","AP000350.5","pink"
"1691","HIST2H2BD","turquoise"
"1692","SEPHS1P6","yellow"
"1693","RPL23AP3","brown"
"1694","AC008443.4","blue"
"1695","AL121656.1","pink"
"1696","AL355796.1","turquoise"
"1697","AP000867.4","yellow"
"1698","MIR30B","turquoise"
"1699","HIF3A","black"
"1700","MIR6131","greenyellow"
"1701","TXLNGY","salmon"
"1702","ADRA2A","cyan"
